2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,2019년 10월,2019년 11월,2019년 12월,2020년 01월,2020년 02월,2020년 03월,2020년 04월,2020년 05월,2020년 06월,2020년 07월,2020년 08월,2020년 09월,2020년 10월,2020년 11월,2020년 12월,2021년 01월,2021년 02월,2021년 03월,2021년 04월,2021년 05월,2021년 06월,2021년 07월,2021년 08월,2021년 09월,2021년 10월,2021년 11월,2021년 12월,2022년 01월,2022년 02월,2022년 03월,2022년 04월,2022년 05월,2022년 06월,2022년 07월,2022년 08월,2022년 09월,2022년 10월,2022년 11월,2022년 12월
17386,16029,16711,16629,16836,16455,16771,16577,15144,16539,15972,15930,16294,14714,15131,15338,15433,14785,15540,15081,14797,14845,14170,14512,14188,12993,12593,12472,12386,12473,12528,11921,11866,11766,11591,11794,11281,10949,11325,11196,10806,11105,11132,11313,10878,10722,10798,10987,10524,9813,9917,9744,9809,9569,9631,9810,9692,9439,9693,9698
