2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,2019년 10월,2019년 11월,2019년 12월,2020년 01월,2020년 02월,2020년 03월,2020년 04월,2020년 05월,2020년 06월,2020년 07월,2020년 08월,2020년 09월,2020년 10월,2020년 11월,2020년 12월,2021년 01월,2021년 02월,2021년 03월,2021년 04월,2021년 05월,2021년 06월,2021년 07월,2021년 08월,2021년 09월,2021년 10월,2021년 11월,2021년 12월,2022년 01월,2022년 02월,2022년 03월,2022년 04월,2022년 05월,2022년 06월,2022년 07월,2022년 08월,2022년 09월,2022년 10월,2022년 11월,2022년 12월
212913,140104,155550,208903,215173,155343,119313,108513,132795,166836,219577,246269,172165,122306,148144,198999,211824,160770,141341,128239,163838,217966,253105,269400,223288,139460,80714,58253,60475,64553,61444,54255,53383,60510,75791,61993,47073,45179,63119,73860,71380,65282,53475,44119,59590,94087,107352,92975,117042,88611,90003,88811,78806,83941,87796,84394,124572,152758,140485,136083
