날짜,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12
호흡기,17386,16029,16711,16629,16836,16455,16771,16577,15144,16539,15972,15930,16294,14714,15131,15338,15433,14785,15540,15081,14797,14845,14170,14512,14188,12993,12593,12472,12386,12473,12528,11921,11866,11766,11591,11794,11281,10949,11325,11196,10806,11105,11132,11313,10878,10722,10798,10987,10524,9813,9917,9744,9809,9569,9631,9810,9692,9439,9693,9698
