날짜,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12
폐질환,60421,51032,56492,55518,56197,53152,52814,51540,47118,56601,55504,57035,59308,49966,55688,58241,56708,52413,56146,51901,52413,56440,53931,57775,58115,50740,49153,48869,48051,50515,50656,46369,48994,48217,47420,49173,46291,44530,52878,50302,47699,50721,48306,48283,47226,47276,48893,49950,47215,44250,50441,49455,49229,48166,48152,49370,48273,47319,49910,50008
