"구분","항목","단위","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월",
"신흥","Cr","",".0038",".0029",".0037",".002",".0028",".0034",".0033",".0029",".0041",".0055",".0053",".0023",".0043",".0028",".0029",".0021",".003",".0035",".0023",".002",".0027",".0036",".0024",".0037",".0025",".002",".0121",".0023",".0011",".003",".0029",".0015",".0012",".0031",".0039",".0044",".0032",".0042",".003",".0025",".0021",".0024",".0025",".0021",".0026",".0045",".0043",".0011",".0017",".0018",".0015",".0034",".0026",".0026",".0017",".0018",".0026",".0013",".0038",".0029",".0016",".0025",".0012",".0033",".0025",".0013",".0018",".0014",".0017",".0018",".0071",".0044",".0032",".0022",".001",".0013",".0018","N.D.",".0023",".0003",".0017",".0023",".0028",".0038",".0027",".0034",".0027",".0025",".0031",".001",".0024",".0013",".0021",".0033",".0035",".0042",".0052",".0023",".0038","N.D.",".0037",".0036",".0018",".0038",".0014",".0013",".0008",".0049",".0015",".0036",".0026",".0015",".002",".0022",".0015",".0013",".0017",".0029",".0037",".0017",".00568",".00354",
"구월동","Cr","",".0038",".0025",".005",".0021",".0031",".0039",".0029",".0049",".0039",".0033",".0044",".0018",".0034",".0018",".0025",".0035",".0038",".0032",".0033",".0026",".0029",".0033",".0031",".0025",".0022",".0019",".0018",".0028",".0021",".0036",".0041",".0031",".0019",".003",".0019",".0031",".0025",".0023",".0028",".0031",".0036",".0035",".0051",".0028",".0032",".0044",".003",".0008",".0022",".0023",".0021",".0045",".0027",".0026",".0025",".0016",".0025",".0021",".0042",".0026",".0022",".002",".0014",".0031",".0026",".003",".0015",".0018",".0016",".0025",".005",".0033",".0041",".0031",".0018",".001",".0031",".0006",".0006",".0003",".0008",".0018",".0039",".0046",".0021",".0034",".0034",".004",".0067",".0022",".0026",".0026",".0022",".0033",".0035",".0039",".0042",".0027","0.0055*",".0007",".0039",".0036",".0024",".0019",".0018",".0011",".0009",".005",".0012",".0018","0.0019*",".0013",".0021",".002",".0017",".0019",".0017",".0021",".0031",".0015",".00556",".00296",
"부평","Cr","",".0064",".0038",".0074",".0051",".0051",".0071",".0036",".0034",".0068",".0056",".0067",".0024",".0039",".0019",".0028",".0039","","","","","",".0031",".0034",".0025",".0027",".0021",".0023",".002",".0019",".003",".0033",".0024",".0026",".0043",".0031",".0058",".0023",".0045",".0039",".0044",".002",".004",".003",".0044",".0036",".0054",".0039",".0009",".0025",".0029",".0024",".0038",".0035",".0027",".0038",".002",".0029",".0025",".005",".0025",".0027",".0031",".0017",".004",".0056",".0029",".0019",".0019",".0019",".0035",".0051",".005",".0043",".0024",".0015",".0017",".0028",".0004",".0013",".0003",".0009",".0031",".0044",".0042",".0022",".0038",".0036",".0036",".0042",".0023",".0033",".0018",".0021",".0035",".0043",".0041",".0042",".0027",".0038","N.D.",".0044",".0043",".0033",".0019",".0021",".0011",".0012",".0046",".0023",".0033",".004",".0017",".0027",".0025",".0021",".002",".0016",".0028",".0031",".0024",".00618",".00254",
"연희","Cr","",".0048",".003",".0058",".0048",".0047",".0054",".0028",".0018",".0049",".0059",".0066",".0025",".0031",".0015",".0023",".0024",".0032",".003",".0029",".002",".003",".0026",".0038",".0029",".0024",".0019",".0022",".0019",".0017",".0035",".0042",".0016",".0018",".0035",".0023",".003",".0022",".0048",".0034",".0036",".0017",".0031",".0045",".0011",".0029",".0038",".0035",".001",".0025",".0025",".0014",".0025",".0024",".004",".0021",".0013",".0015",".0018",".0036",".003",".0021",".0024",".0011",".0048",".0019",".0015",".002",".001",".0014",".0034",".0047",".0045",".0041",".0024",".0017",".0038",".0019",".0007",".0007",".0002",".0008",".0018",".0034",".0046",".002",".0025",".0021",".0028",".0036",".0011",".0019",".0018",".0015",".0035",".0015",".0044",".0035",".0021",".003",".0004",".0034",".0033",".0017",".0011",".0011",".0008",".0011",".0033",".0022",".0019",".0032",".001",".0017",".0019",".0011",".0013",".0012",".0022",".0023",".0018",".00512",".00192",
"고잔","Cr","",".0072",".0036",".0114",".0042",".006",".0095",".0071",".0071",".0098",".0127",".0089",".0044",".0086",".0071",".0061",".0057",".0055",".0045",".0052",".0034",".0067",".0086",".0053",".0069",".006",".0038",".0045",".0048",".0035",".0073",".0088",".0038",".0074",".0068",".0049",".0058",".0049",".0067",".0039",".0065",".0034",".0052",".0061",".0037",".005",".0055",".0058",".0029",".0036",".0028",".0029",".0056",".0054",".0048",".0045",".0052",".0096",".0027",".007",".0035",".0028",".006",".0034",".0086",".0051",".0058",".0076",".0024",".0018",".0039",".0079",".0052",".0059",".0051",".0025",".0033",".0061",".0008",".0079",".0026",".0021",".0043",".0072",".0104",".0107",".0096",".0069",".0046",".0058",".0031",".0034",".0043",".0036",".0059",".0074",".008",".0118",".0049",".0123",".002",".0061",".0073",".0033",".0032",".0026",".0018",".0019",".0072",".0021",".0046",".0056",".003",".0038",".0045",".0021",".0036",".0025",".0034",".0043",".0041",".01224",".00492",
"농성동","Cr","","","",".0037",".0026",".0017",".0013",".0004",".0005","N.D.",".0006",".0006",".0021","N.D.","N.D.",".0002",".0028",".0006",".0008",".0008",".0001",".0011",".0013",".0016",".0006",".0009",".0015",".0036",".001",".0006",".0009",".0002",".0001","N.D.",".0006","N.D.",".0023",".0005",".0008",".0016",".0002",".0001",".0001","N.D.","N.D.",".0003",".0008",".0011",".0027",".0007",".0008",".0021",".0012",".0005",".0017",".0017","N.D.",".0004",".0001",".0003",".0009","N.D.","N.D.","N.D.","N.D.",".0054",".0023","N.D.",".0007",".0018",".0012",".0014",".0006",".001",".001","N.D.",".0006",".0013",".0003",".0005","N.D.",".0016",".0004","N.D.",".0002",".0008",".0007",".001",".0013",".001",".001",".0003",".0004",".0008","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0009",".0011",".0001",".0005",".0011",".0001","N.D.",".001",".0007",".0007",".0014","N.D.","N.D.",".0008",".0015",".0028",".0017",".00278",".00076",
"두암동","Cr","","","","","","","","","","N.D.","N.D.","",".0027","N.D.","N.D.",".0005",".0019",".0007",".0005",".0008","0",".0007",".0011",".0007",".0004",".0004",".0008",".0007",".0009",".0005",".0007",".0001","N.D.","N.D.",".0002","N.D.",".0002",".0002",".0007",".0015",".0001",".0001","N.D.","N.D.","N.D.",".0003",".0006",".001",".0019",".0008",".0009",".002",".001",".0004",".0018",".0014","N.D.","","",".0006",".0006","N.D.","N.D.","N.D.","N.D.",".0006",".0016","N.D.",".0001","",".001",".0009",".0006",".0005",".0007",".0016",".0004",".0008",".0002","N.D.","N.D.",".0015",".0002",".0002","N.D.",".0007",".0006",".0008",".0013",".0015",".001","",".0005",".0008","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0008",".0006",".0001",".0004",".0008",".0001",".0002",".0017",".0006",".0008",".0003","N.D.","N.D.","N.D.","N.D.",".001",".0015",".00132",".00016",
"건국동","Cr","","","",".0041",".0026",".002",".0009",".0013",".0014","N.D.","N.D.",".0014",".0031","N.D.","N.D.",".0001",".0019",".0006",".0004",".0007","0",".0009",".0014",".0009",".0009",".0009",".0008",".0008",".0007",".0003",".0011",".0002","N.D.","N.D.",".0006","N.D.",".0008",".0003",".0006",".0016",".0001",".0002",".0004",".0001","N.D.",".0004",".0006",".0013",".0017",".0006",".0014",".0023",".0017",".0003",".0014",".0022",".0003",".0003",".0001",".0002",".0028","N.D.","N.D.","N.D.","N.D.",".0005",".0011",".0003",".0009",".002",".0017",".001",".0003",".0007",".0009",".0015",".0005",".0008",".0001","N.D.","N.D.",".0016",".0004","N.D.","N.D.",".0008",".0008",".001",".0012",".0008",".0008",".0005","","","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","-","-",".0002",".0005",".0006","N.D.",".0003",".0017",".0009",".0009",".0004","N.D.","N.D.",".0003","-",".0011",".0013",".00128","N.D.",
"노대동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".002",".0026",".001",".0016",".0034",".0012",".0001",".0003",".0005","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".001",".0009",".0007",".0003",".0006","N.D.",".0002",".0011",".0008",".0004",".0004","N.D.","N.D.",".0006",".0016",".0017",".0013",".00134",".00008",
"평동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0009",".0035",".0043",".0039",".0047",".0024",".0012","","","","N.D.",".0003","N.D.","N.D.","N.D.",".0008",".0002","N.D.",".0009",".002",".0024",".0014",".0023",".0105",".0021",".0034",".0049",".0021",".003",".0017",".0002",".0015",".0037",".0051",".0108",".0097",".00994",".00488",
"서동","Cr","","","","","","","","","","N.D.",".0001",".0019",".0008","N.D.","N.D.",".0008",".0016",".0006",".0006",".0007",".0001",".001",".0013",".0011",".0002",".0013",".0014",".0012",".0011",".0006",".0008",".0003","N.D.","N.D.",".0006","N.D.",".0006",".0004",".0006",".0018",".0001",".0002",".0001","N.D.","N.D.",".0002",".0005",".0008",".0019",".0006",".0009",".002",".0008",".0002",".0015",".0016","N.D.",".0003","N.D.",".0003",".0004","N.D.","N.D.","N.D.","N.D.",".0006",".0009",".0001",".0005",".0017",".0011",".0007",".0005",".0004",".0007",".0019",".0014",".0007",".0002","N.D.","N.D.",".0015",".0005",".0002","N.D.",".0008",".0007",".0008",".0014",".0007",".0004",".0002",".0005",".0005","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.","N.D.",".0001",".0008",".0006",".0003",".0003",".0007","N.D.",".0002",".0016",".0004",".0005",".0002","N.D.","N.D.",".0008","N.D.",".0009",".0013",".00134",".00002",
"읍내동","Cr","","","","","","","","","","",".0117",".0139",".0107",".0087",".0128",".0136",".021",".0052",".0095",".0067",".0022",".0089",".0185",".0213",".0102",".0129",".0091",".0062",".013",".0518",".011",".0048",".004",".0078",".0138",".0096",".0161",".0106",".0138",".0073",".0058",".0074",".0078",".0065",".0079",".0095",".0064",".0476",".017",".0083",".0109",".01",".0164",".0118",".0114",".004",".0095",".0143",".0096",".0051",".0043",".0069",".0111",".0035",".0068",".0068",".0026",".0027",".0015",".002",".002",".0056",".0032",".0032",".0026",".0044",".0026",".0046",".0021",".0006","N.D.",".0002",".0025",".0038",".0065",".001",".0042",".0039",".0117",".0081",".0034",".0031",".0013",".0018",".0031",".0081",".0081",".0072",".0045",".0045",".0038",".0041",".0014",".0006",".0024",".0015",".001",".0024",".0002",".0032",".0046",".0084",".001",".0016",".0024",".0019",".0015",".0022",".0057",".0062",".0061",".00532",".00712",
"문창동","Cr","","","","","","","","","","",".002",".0028",".002",".0017",".0012",".0014",".0022",".0014",".0016",".0009",".001",".0017",".0014",".0019",".0025",".0027",".0019",".0011",".0015",".0035",".0018",".0001",".0004",".0007",".0007",".0008",".0029",".0001",".003",".0013",".0014",".0019",".0023",".0019",".0017",".0015",".0013",".0014",".0016",".0014",".0029",".0014",".002",".0034",".0008",".0011",".0016",".0018",".0027",".0013",".0016",".0023",".0014",".0018",".0031",".0051",".0014",".003",".0002",".0001",".0005",".0033",".0022",".0016",".0013",".0017",".0016",".0017",".0008","N.D.","N.D.",".0002",".0011",".0012",".0017","N.D.",".0012",".0018",".0018",".0028",".002",".0012",".0014",".001",".0012",".0028",".0028",".0022",".0016",".0016",".0019",".0011","N.D.",".0004",".0003",".0005",".0001",".0014","N.D.",".0025",".0018",".0033",".0005",".0009",".0022",".0009",".0006",".0012",".0033",".0018","0.0026*",".00056",".00344",
"구성동","Cr","","","","","","","","","","",".0032",".0023",".0024",".0047",".0039",".0014",".0037",".0012",".0027",".0019",".0006",".0013",".0024",".0041",".0015",".0031",".0014",".0009",".0017",".0029",".0015",".0012",".0008",".0017",".0011",".0012",".003","N.D.",".0028",".0009",".0021",".0021",".0016",".0009",".0017",".0022",".0012",".0015",".0017",".0013",".0009",".0013",".0024",".0032",".0018",".0016",".0018",".0019",".0013",".0015",".0011",".0016",".0027",".0022",".0027",".002",".0016",".0001",".0002",".0009",".0006",".0037",".0013",".0017",".0011",".0022",".0002",".0023",".0008","N.D.",".0002",".0004",".0012",".0007",".0021","N.D.",".001",".0018",".0017",".0027",".0019",".0014",".0007",".0008",".0013",".0018",".0015",".0034",".0014",".0019",".0026",".0009",".0003",".001",".0012",".0004",".0004",".0001","N.D.",".0006",".001",".001",".0023",".0005",".0018",".0009",".0006",".001",".0049",".0018",".0015",".00136",".00206",
"정림동","Cr","","","","","","","","","","",".0014",".0027",".0022",".0025",".0016",".0022",".0035",".0012",".0025",".0012",".0007",".0011",".0016",".0039",".0019",".0026",".002",".0011",".0009",".0031",".0014",".0001",".0004",".0005",".0004",".0007",".0019","N.D.",".0033",".0007",".002",".0018",".0021","N.D.",".0011",".0017",".001",".0015",".0011",".0017",".0008",".0012",".0019",".0029",".001",".0021",".0014",".0016",".0018",".0011",".0012",".003",".0014",".002",".003",".002",".0013",".0026",".0002",".0001",".0004",".0035",".0018",".0016",".0012",".0021",".0001",".0022",".0016","N.D.","N.D.",".0006",".0009",".0008",".0017","N.D.",".0007",".0016",".0015",".0027",".0023",".0012",".0004",".0009",".0011",".0041",".0041",".002",".0014",".0014",".0015",".003",".0004",".0005",".0004",".0007",".0003",".0005","N.D.",".0002",".002",".0018",".0009",".0007",".0008",".0009",".0005",".0011",".006",".0015",".0028",".00048",".00194",
"여천동","Cr","",".0039",".0068",".0084",".0111",".0015",".0043",".0081",".0082",".0045",".0076",".0017",".0063",".0061",".0109",".0076",".0124",".0042",".0191",".0023",".0047",".0077",".0053",".0078",".0001",".0065",".0036",".0022",".0012",".0113",".0065",".0036",".0048",".0083",".0027",".0029",".0054",".0012",".0027",".0037",".0056",".0038",".0108",".001",".002","N.D.",".0011","N.D.","N.D.",".0026",".0036",".0032",".004",".0075",".0059",".0077",".0024","",".0045",".006",".0048",".0056",".003",".0008",".0018",".0064",".0013",".0014","N.D.",".0014",".0025",".002","N.D.",".0028",".0004",".0002",".0002",".0017","N.D.",".0011",".0022",".0004",".0009","N.D.",".0044",".0024",".0029",".0015",".0026",".0034",".0027",".0013",".0022",".0039",".002",".0027",".0039",".0031",".0016",".0015",".0003",".0017",".0035",".0023",".0011",".0009",".001",".0029",".0018",".0022",".0032",".0039",".002",".0062",".0007",".0013",".004",".0008",".0032",".0041",".0022",".00246",".0019",
"야음동","Cr","",".0022",".0028",".0028",".0016",".0016",".0031",".0015",".0016",".0008",".001",".0028",".003",".002",".0029",".0022",".0056",".0045",".0041",".0008",".0016",".0016",".0033",".0069","N.D.",".0048",".0006",".0015",".0014","N.D.",".0003",".001",".0006",".0013","N.D.","N.D.","N.D.",".0004",".0004",".0072",".0001","N.D.",".0139",".0138",".0131",".0034",".0206",".0014","N.D.",".0017",".0001",".001",".0012",".0024",".0007",".003","N.D.",".0006",".0004","N.D.",".002",".0037",".0008","N.D.","N.D.",".0027",".0009","N.D.",".001",".0017",".0011",".0007","N.D.",".0034",".0002",".0009","N.D.","N.D.","N.D.",".0005",".0017","N.D.",".0002","N.D.",".003",".001",".0025",".0009",".0012",".005",".0029",".0014",".0009",".0029","","",".0022",".0023",".0015",".0029","N.D.",".0038",".0025",".0021",".0008",".001",".0009",".0018",".0016",".0012",".0017",".0027",".0008",".0025",".0011",".0011",".0021","-",".0012",".0034",".002",".00164",".00032",
"신정동","Cr","",".0015",".003",".0025",".0023",".0015",".0005",".0009",".0009",".0012",".0004",".0019",".0023",".0036",".0047",".0018",".0049",".0023",".0038","N.D.",".0019",".0022",".0011",".0031","N.D.",".0027",".0016",".0006","N.D.",".0007","N.D.",".0011",".0011",".0029","N.D.",".0001",".0013","N.D.","N.D.",".0001",".0011","N.D.",".0004","N.D.",".0006","N.D.",".0003","N.D.","N.D.",".0012",".0005",".0014",".0025",".0034",".0017",".0032",".0002",".0015",".0006",".0021",".0029",".0029","",".0002",".0011",".0028",".0004","N.D.","N.D.",".0011",".0014",".0013","N.D.",".0023","N.D.",".0002",".0001",".0012","N.D.",".0009",".0017",".0006",".0009","N.D.",".0033",".0018",".0027",".0016",".002",".0035",".0044",".0022",".0017",".0034",".0019",".0025",".0024",".0029",".0012",".0013",".0002",".0018",".0015",".0021",".0007",".0018",".0011",".0013",".0013",".0012",".0017",".0027",".0008",".0028",".001",".0011",".0023",".0005",".0013",".0034",".0021",".00232","-",
"효문동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0014",".0036",".0011",".0043",".0081",".0049",".004",".00332",
"덕신리","Cr","",".0026",".0035",".0037",".0018",".004",".0032",".0015",".0015",".0017",".0021",".0017",".0022",".0029",".0031",".0025",".0061",".0039",".0057",".0003",".002",".0033",".0035",".0041","N.D.",".0024",".0017",".0013",".0012","N.D.",".0007",".0017",".0007",".0007","N.D.","N.D.",".0063","N.D.",".0012",".012","N.D.",".0024",".014",".0138",".0129",".0053",".0213",".0015",".0005",".002",".0009",".002",".0019","",".0039",".0041",".0002",".0009",".0013","N.D.",".0021",".0023",".0004","N.D.","N.D.",".0021",".0003","N.D.",".0014",".0014",".0015",".0007",".0001",".0028",".0002",".002","N.D.","N.D.","N.D.",".0006",".001","N.D.",".0006","N.D.",".0033",".0022",".0046",".0008",".0017",".0045",".0026",".0021",".0008",".0048",".0025",".002",".0041",".003",".0014",".0011","N.D.",".003",".0038",".0024",".0012",".0011",".0011",".0023",".0021",".0012",".0021",".0026",".001",".0022",".0015",".0014",".0032",".001",".0028",".0039",".0024",".00268",".00124",
"전하동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.",".0023",".0025",".0026",".0014",".0007",".0012",".0013",".0026",".0021",".0032",".0021",".0022","N.D.",".0024",".0018",".0019",".0013",".0016",".0007",".0028",".0016",".0013",".0019",".0024",".0008",".002",".0006",".0008",".001",".0004",".0018",".0031",".0017",".00192",".00108",
"온산산단","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0023",".0032",".003",".004",".0083",".0119",".0027",".0069",
"아름동","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0064",".0038",".0065",".0079",".0053",".0024",".0014",".004",".0029",".004",".0039",".0043",".0017",".0018",".0019",".002",".0026",".0011",".001",".0019",".0005",".0021",".0033",".0021",".0027",".0022",".0009",".0019",".0018",".001",".0002",".0011",".002",".0029",".0022",".0018",".00202",
"신풍동","Cr","","",".0045",".0136",".0183",".0077",".0214",".0059",".0108","N.D.","N.D.","N.D.",".0003","N.D.",".0015",".0034",".0106",".0134","N.D.",".0122","N.D.",".0023","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".007",".0038",".0048",".0065",".0084",".0041",".0022",".003",".005",".005",".0046",".004",".0035",".0015",".0024",".0062",".0019",".0029",".0037",".0029",".002",".0074",".0036",".0047",".004",".0035",".0034",".0037",".0025",".0039",".0019",".0007",".0021",".0018",".0025",".0044",".0046",".0052",".0031",".004",".0028",".0021",".0017",".0018",".0023",".0037",".0011",".0024",".0007",".0024",".003",".003","-",".0023",".0019",".0021",".0012",".0009",".0034",".0032",".004",".0045",".001",".0022",".0015",".0009",".0014",".0017",".0021",".0058",".0027",".004676",".00344",
"상대원1동","Cr","","",".018",".0163",".0064",".0087",".0044",".0021",".023","N.D.",".0006","N.D.",".0005","N.D.",".0021",".0147",".0116",".0011","N.D.",".0149",".0021",".0029","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"의정부1동","Cr","","","","","","","","","","","","","","","","","","","","","","",".002",".0038",".0037",".0035",".0033",".005",".0036",".0086",".0038",".0004",".0036",".003",".0006",".0021",".005",".0033",".0037",".0045",".0072",".002","N.D.",".0025",".003",".005",".005",".0015",".001",".0037",".0044",".0022",".0036",".0071",".0013",".0024",".0054",".0042",".0005",".0039",".0079",".0041",".0025",".0026",".003",".0053",".0033",".0043",".0225",".0033",".0107",".0039",".003",".0038",".0029",".0035",".0065",".0028",".0019",".0039",".0013",".0008",".0018",".0012",".0045",".0037",".0036",".0035",".0036",".0022",".0024",".0012",".0016",".0018",".002",".0028",".0011",".002",".0015",".0013",".0023",".0027",".0036",".0028",".002",".0017",".0021",".0011",".0046",".0027",".0026",".0039",".0012",".0015",".0012",".0007",".0015",".0014",".002",".0043",".0027",".002834",".00268",
"원시동","Cr","","",".0133",".0154",".0168",".0073",".0128",".0089",".0327","N.D.",".0059","","",".0007",".0037",".0113",".025",".0093","N.D.",".0134",".0019",".0038",".0057",".013",".0062",".0073",".0108",".0117",".012",".0127",".0106",".009","",".0091",".0182",".015",".0137",".0102",".0072",".0131",".0157",".0127",".0068",".0099",".0107",".0151",".0298",".0006",".0006",".0101",".012",".0105",".0124",".0105",".0065",".0128",".0016",".0147",".0129",".0108",".0106",".0101",".0073",".0105",".0079",".0129",".0116",".0092","",".0078",".0166",".0176",".0097",".0137",".01",".0118",".0085",".0054",".0067",".0091",".0066",".0011",".007",".0057",".0119",".0105",".0111",".009",".0079",".0091",".0058",".0055","","",".0049",".0076",".0037",".0056",".0023",".0042",".0105",".0092",".0099",".0046",".0051",".0032",".0044",".0043",".0162",".0119",".0123",".0113",".0041",".0072",".0056",".0045",".0081",".0047",".0078",".0108",".0074",".012808",".00811",
"평택항","Cr","","","","","","","","","","","","","","","","","","","","","","",".005",".0083",".0032",".0085",".0058",".0098",".0063",".008",".0038",".0029",".0058",".0027",".0045",".0052",".0103",".0042",".0053",".0042",".0089",".0109","N.D.",".0058",".0034",".0035",".0174",".0013",".001",".0049",".0046",".0051",".0035",".0043",".0031",".0053",".0035",".0055",".0086",".0064",".0087",".0038",".0095",".0035",".0059",".0053",".0096",".0057",".0107",".0049",".0601",".0071",".0085",".0108",".0066",".0042",".0069",".0046",".0019",".0021",".0028",".0009",".0064",".0053",".0104",".0107",".006",".0053",".0037",".0041",".0038",".0018",".0031",".004",".0044",".0056",".0093",".0041",".0017",".0022",".0068",".0067",".0064","-",".0033",".0017",".0043",".0037",".0161",".0031",".0049",".0031",".002",".0036",".003",".0029",".0017",".0044",".0103",".008",".0037",".02207",".01158",
"고천동","Cr","","",".0029",".0208",".005",".0074",".0044",".0118",".0386","N.D.","N.D.","N.D.",".0003","N.D.",".0008",".0247",".0079",".0114","N.D.",".0118",".0025",".0035",".0023",".0046",".0035",".0044",".0065",".0108",".0044",".0203",".0044",".0029",".0061",".0049",".0036",".0048",".01",".0042",".0048",".0067",".0068",".0064","N.D.",".0052",".0069",".0049",".008",".0022",".0025",".0073","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"안성","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0047",".0027",".005",".0019",".0027",".0027",".0011",".0017",".0011",".0021",".0024",".0021",".0019",".0016",".0019",".0032",".0019",".0029",".0011",".0016",".0016",".0015",".0012",".0036",".0034",".0035",".0056",".0011",".0019",".0012",".0007",".0009",".0016",".0012",".0039",".0023",".003218",".00372",
"가산면","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".004",".0029",".0037",".0032",".0017",".0023",".0011",".0013",".0023",".0022",".0032",".0012",".0019",".0012",".0015",".0016",".0026",".0028",".002",".001",".0006",".0013",".0017",".0043",".0028",".0027",".0033",".001",".0011",".0009",".0007",".0013",".0011",".0017",".0046",".0028",".003932",".0026",
"가평읍","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0016",".0017",".003",".0017",".001",".0019",".0004","",".0007",".0011",".0013",".0008",".0014",".0011",".0016",".0013",".0008",".002","-",".0011",".0009",".0009",".0006",".0012",".0016",".0014",".0038",".0006",".0006",".0005",".0003",".0007",".0006",".0004",".0021",".0016",".001636",".00159",
"중앙로","Cr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0014",".0013",".0018",".0042",".0011",".0015",".001",".0012",".0015",".0005",".0014",".0018",".0016",".0014",".0016",".0024",".002",".0068",".0025",".0013",".001",".0011",".002",".0014",".0015",".0038",".0009",".002",".0013",".0018",".0014",".0012",".0006",".0016",".0017",".0014",".002",".001",".0023",".0011",".002",".0016",".001",".0011",".0009",".001",".0026",".0017",".0022",".0009",".0012",".0013",".0017",".0017",".0006",".0006",".0015",".0005",".0028",".0013",".0022",".001",".002",".0013",".0009",".0014",".0008",".0005",".0003",".0008",".0017",".0014",".0011",".0013",".0026",".0009",".0009",".0007",".0011",".0009",".0006",".0007",".0018","-",".00172",".00062",
