"구분","항목","단위","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월",
"여천동","Ni","",".0029",".0052",".0103",".0046",".0109",".007",".01",".0172",".0061",".0093",".0004",".0077",".0044",".0135",".0135",".0169",".0074",".0228",".0165",".0191",".0119",".0047",".0085",".002",".0033",".0103",".0026",".0008",".0178",".0201",".0049",".0045",".0076",".0049",".0035",".0046",".0037",".0063",".005",".0101",".0114",".0219",".0133",".0106",".009",".004",".0037",".0039",".0018",".0031",".0035",".0075",".0143",".0103",".0186",".0031","",".0029",".0063",".0023",".0043",".0048",".0049",".0068",".0144",".0036",".0274",".004",".0021",".0031",".0046",".0005",".0039",".0029",".0033",".0039",".0068",".0034",".0065",".0057",".001",".0024",".0039",".0048",".0022",".0035",".0021",".0032",".0068",".0073",".0047",".0039",".0055",".0017",".0027",".0027",".0043",".0017",".0015",".0025",".0033",".0061",".0045",".0014",".0015",".0012",".0013",".0017",".0007",".0029",".0043",".0029",".0087",".0014",".0034",".0061",".0015",".0141",".005",".002",".00312",".00192",
"야음동","Ni","",".002",".0025",".0039",".0038",".0021",".0048",".0025",".0054",".0024",".006",".0021",".0037",".0022",".0033",".0029",".0064",".0045",".0029",".0072",".0039",".002",".0027",".0044",".0002",".0009",".0024",".0026",".0028",".002",".0073",".0016",".0015",".003",".0018",".0002","N.D.",".0013",".0022",".0019",".0055",".0039",".0062",".0043",".004",".0018",".0029",".0017",".0027",".0006",".0016",".001",".0028",".0067",".0058",".007",".0003",".0028",".0014",".0005",".0008",".005",".0011","N.D.",".0005",".003","N.D.",".003",".0006",".0002",".0011",".0016",".0005",".0033",".0016",".0021",".0017",".0048",".0026",".002",".0059",".0013",".0005",".0038",".0034",".0013",".002",".0014",".0016",".0031",".0059",".0028",".0008",".0016","","",".0021",".0032",".0012",".0011",".0017",".0035",".0041",".0032",".0009",".0017",".0007",".0005",".0019",".0002",".0014",".0039",".0009",".004",".002",".0029",".0092","-",".0058",".004",".0015",".002",".00036",
"신정동","Ni","",".0017",".0015",".0034",".0032",".0029",".0029",".0033",".0034",".003",".0046",".0014",".0034",".0029",".0081",".0055",".0075",".0031",".003",".0043",".0042",".0027",".0007",".005",".0006",".0007",".0033",".0008","N.D.",".0063",".0049",".001",".0017",".0033",".0015",".0002",".0009",".0006",".0016",".0018",".0053",".0039",".0081",".0046",".0062",".0037",".002",".0013",".0016",".0008",".001",".0018",".0029",".0062",".0038",".0053",".0009",".0027",".0015",".0032",".0006",".0006","",".0025",".0048",".005","N.D.",".0077",".0009",".0006",".0022",".0017","N.D.",".0023",".0019",".0021",".0018",".0049",".0019",".0022",".0093",".0024",".0003",".0038",".0033",".0014",".0023",".0017",".0024",".0037",".0054",".0036",".0017",".0034",".0016",".0026",".0021",".0028",".0012",".0012",".0015",".0029",".0029",".0025",".0008",".0014",".0006",".0005",".0015",".0003",".0015",".0038",".0005",".0042",".0017",".0027",".0042",".0012",".0029",".0041",".0022",".00276","-",
"효문동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0035",".0087",".0014",".0074",".0048",".0021",".00302",".00204",
"덕신리","Ni","",".0018",".0024",".0049",".0037",".0027",".0073",".0028",".005",".0035",".0016",".0021",".0024",".0028",".0048",".006",".007",".0058",".0061",".0062",".0045",".0041",".0037",".0045",".0034",".0011",".0038",".0023",".0036",".0012",".0063",".0042",".0023",".0018",".0052",".0017",".0046",".0031",".0017",".0028",".0041",".0047",".0074",".0042",".0035",".0022",".0031",".0035",".0024",".001",".0012",".0022",".0034","",".0045",".0059",".0006",".002",".0019",".0005","N.D.",".0055",".0025",".001","N.D.",".0007","N.D.",".004",".0034",".0001",".0034",".0011",".0001",".0034",".0024",".003",".0033",".003",".0028",".003",".0044",".0016",".0027",".0034",".0035",".003",".0056",".0013",".002",".0033",".0045",".0057",".0019",".0023",".0019",".002",".0025",".003",".0012",".001",".0018",".0072",".0068",".0046",".0012",".0018",".0008",".0005",".0017",".0005",".0024",".0028",".001",".0026",".003",".0039",".0049",".0025",".0093",".0041",".0019",".00288",".00098",
"전하동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.",".002",".0026",".0018",".0012",".0012",".0007",".0009",".0015",".0019",".0032",".0024",".0041",".0027",".0053",".0056",".0043",".0019",".0009",".0021",".0004",".0024",".0002",".0023",".0039",".0021",".0044",".0027",".0039",".0046",".0035",".0087",".0042",".0017",".00354",".00142",
"온산산단","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0073",".005",".0157",".0179",".029",".02",".00988",".01982",
"아름동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0084",".0042",".0091",".0157",".0169",".0063",".0039",".0093",".0048",".004",".0026",".0052",".0015",".0013",".002",".0011",".0018",".0011",".0014",".0014",".0002",".0012",".0018",".0013",".0017",".0021",".0012",".0013",".0015",".0011",".0005",".0009",".0013",".0022",".0015",".0015",".00188",
"신풍동","Ni","","",".0058",".0076",".0034",".0061",".0035",".0023",".0056",".0014","N.D.",".0016",".0048",".0033",".0005",".0044",".0122",".0097",".0017",".01","N.D.",".0025","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".0028",".0044",".0093",".0107",".0034",".0018",".0018",".0017",".0034",".0033",".0028",".0031",".0031",".0034",".0043",".0014",".0019",".0021",".0012",".0017",".0029",".0018",".004",".0028",".0041",".0034",".0057",".0029",".0053",".0019",".001",".0021",".0025",".0058",".0031",".0029",".0031",".0028",".0021",".004",".0018",".0028",".002",".0016",".0029",".0011",".0027",".0016",".0036",".0032",".0021","-",".0018",".0014",".0012",".001",".0007",".0016",".0016",".0025",".0039",".0011",".0019",".0012",".0011",".0012",".0013",".0011",".0045",".0018",".003968",".00275",
"상대원1동","Ni","","",".002",".0073",".0028",".0052",".0018",".0014",".0052",".0012","N.D.",".0009",".0025",".0018",".0003",".0059",".0116",".0009",".0018",".0099",".0003",".0013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"의정부1동","Ni","","","","","","","","","","","","","","","","","","","","","","",".001",".0039",".001",".0033",".0019",".004",".003",".0061",".0036",".0001",".0036",".0022",".0028",".0013",".0051",".0033",".0017",".0029",".0055",".0024",".0021",".0024",".0025",".0053",".0035",".0011",".0009",".002",".002",".0018",".0036",".0093",".0048",".0021",".002",".0019",".0013",".0029",".0049",".0022",".0023",".0024",".0024",".0032",".0017",".0039",".0026",".0013",".0015",".0023",".0013",".0027",".0021",".003",".0036",".004",".0013",".0038",".0012",".0008",".0024",".0022",".0062",".0021",".0031",".0019",".0024",".0016",".0031",".001",".0017",".002",".0014",".002",".0009",".0028",".0017",".0023",".0015",".0017",".0028",".0019",".0013",".0013",".0011",".0005",".0024",".0014",".0016",".0031",".0011",".0012",".0004",".0008",".0011",".0009",".0009",".0033",".0016",".001988",".00231",
"원시동","Ni","","",".0058",".0135",".0062",".0105",".0094",".0046",".0099",".0054",".0019","","",".0051",".0033",".0083",".0217",".0074",".0039",".0117",".0009",".0053",".0066",".01",".0054",".0064",".0102",".0093",".0092",".011",".0071",".0054","",".0076",".0134",".0152",".0108",".0101",".0089",".0085",".0139",".0066",".0111",".0087",".0101",".0122",".0135",".0006",".0008",".0051",".0075",".0075",".0101",".0145",".012",".009",".0018",".0078",".0058",".0066",".0067",".0057",".0064",".0079",".0073",".0088",".0099",".0076","",".0029",".007",".0097",".0057",".0093",".007",".0092",".0074",".0081",".0067",".0095",".0053",".0018",".0072",".006",".0149",".0071",".0088",".0059",".0063",".0063",".0064",".005","","",".0047",".0075",".0037",".007",".0035",".008",".0072",".0081",".0074",".0038",".0037",".0028",".0038",".0031",".0087",".0071",".0077",".0084",".0038",".0066",".0049",".0036",".004",".0081",".0043",".0081",".0056",".014438",".00782",
"평택항","Ni","","","","","","","","","","","","","","","","","","","","","","",".0097",".0153",".0048",".0126",".0094",".0164",".0144",".0143",".0088",".0093",".0088",".0024",".011",".003",".0074",".0052",".0055",".0066",".0143",".0137",".0158",".0113",".0204",".0154",".0127",".0009",".0011",".0061",".0071",".0096",".0147",".015",".0108",".0113",".0072",".0042",".0063",".0086",".0076",".0063",".0198",".0089",".0117",".0098",".0097",".0096",".009",".0029",".007",".0093",".0053",".015",".01",".0095",".0143",".0224",".0112",".0072",".0067",".0025",".005",".0107",".0115",".0106",".0066",".0061",".005",".0049",".0067",".0029",".0061",".006",".0056",".0067",".003",".0055",".0037",".0095",".009",".0097",".007","-",".0036",".0022",".0039",".003",".0137",".0025",".0049",".004",".0026",".0042",".0033",".0038",".0035",".0185",".0055",".0072",".0027",".022232",".0125",
"고천동","Ni","","",".0044",".0075",".0029",".004",".0024",".0032",".006",".0098","N.D.",".0028",".0044",".0027",".0007",".0138",".0111",".0072",".0017",".0105",".0012",".0027",".0007",".0037",".002",".003",".0048",".0092",".0024",".0107",".0039",".0022",".0043",".006",".0029",".0009",".0077",".0025",".0029",".0038",".0058",".0044",".0039",".0037",".0044",".0066",".0041",".0011",".001",".0033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"안성","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".0024",".003",".0023",".0015",".0031",".001",".0021",".0018",".0016",".0024",".0014",".0025",".0015",".003",".0026",".0015",".0023",".001",".0012",".0017",".0012",".0007",".002",".0022",".0025",".0045",".0012",".0017","N.D.",".0011",".001",".0012",".0008",".0033",".0021",".002628",".0032",
"가산면","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0022",".0024",".002",".0025",".0013",".0025",".0009",".0009",".0017",".0017",".0025",".0009",".0026",".0016",".0021",".001",".0018",".0023",".0015",".0009",".0005",".0007",".001",".0028",".0014",".0017",".003",".0009",".0008",".0006",".0007",".001",".0008",".001",".0032",".002",".001858",".00216",
"가평읍","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0013",".0011",".0016",".0013",".0009",".0022",".0005","",".0007",".0009",".001",".0005",".0019",".0012",".0014",".0008",".0007",".0015","-",".0007",".0004",".0005",".0004",".0007",".0009",".0025",".003",".0007",".0006",".0003",".0004",".0005",".0004",".0002",".0018",".001",".001354",".00153",
"중앙로","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0012",".002",".0015",".0034",".0012",".0028",".0008",".0015",".002",".0004",".001",".0009",".0012",".0012",".0013",".0029",".0027",".0019",".0013",".001",".001",".0006",".0021",".0016",".0009",".0016",".0007",".0015",".0011",".0023",".0013",".0006",".001",".001",".0009",".0008",".0013",".0009",".0022",".0007",".0027",".0015",".0011",".0008",".0001",".0007",".0008",".0012",".0023",".0005",".0009",".0018",".0028",".0015",".0007",".0007",".001",".0004",".0017",".0012",".0018",".0009",".0015",".0008",".0007",".0015",".0006",".0005",".0004",".0006",".0019",".0009",".0006",".0008",".0019",".0002",".0012",".0002",".0015",".0012",".0001",".0001",".002","-",".00134",".00054",
"신북읍1","Ni","",".0027",".002",".0046",".0019",".0026",".0013",".0015",".0018",".0008",".0008",".0004",".0007",".0015",".0005",".0036",".0031",".0021",".0004",".0006",".0003",".0006",".0007",".001",".0034",".0008",".0017",".0008",".0007",".0023",".0016",".0003",".0016",".0007",".0009",".0001",".0008",".0008",".0019",".0011",".0017",".001",".0024",".0006",".0013",".0015",".0003",".0021",".0028",".001",".0012",".0012",".0026",".0025",".0021",".0011",".0016",".001",".0004",".0016",".0008",".002",".0012",".001",".0015",".0009",".0021",".0011",".0003",".0011",".0003",".0003",".0003",".001",".0006",".002",".0006",".0027",".0016",".0005",".0006",".0002",".0005",".0007",".0013",".0006",".0005",".0007",".0012",".001",".0016",".0005",".0007",".0008",".0002",".0006",".0009",".0009",".0012",".0012",".0006",".0005",".0011",".0004",".0003",".0004",".0005",".0003",".0005",".0004",".0007",".002",".0001",".0011","N.D.",".0009",".0006","N.D.",".0002",".0022","N.D.",".00064",".00058",
"옥천동","Ni","",".0023",".0024",".0057",".0022",".0027",".0018",".0023",".0026",".0015",".0013",".001",".0012",".0019",".0009",".0021",".0045",".0019",".0008",".0015",".0022",".0008",".0008",".0016",".0013",".0011",".0022",".0012",".0012",".0021",".0017",".0004",".0018",".0015",".0013",".0002",".0014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.",".0013",".0013",".0027","","","","","","","","","","","","","","","","","","","","","","","","","",
"은하수로","Ni","","",".0056",".009",".0033",".0036",".0037",".0025",".0032",".0015",".001",".0013",".0012",".0023",".0019",".0022",".0046",".003",".0024",".0013",".003",".0009",".0004",".0017",".0015",".0012",".0019",".0015",".001",".0023",".0021",".0003",".0018",".0007",".0014",".0003",".0014",".0012",".0022",".0014",".0028",".0012",".0026",".0007",".0012",".0021",".0004",".005",".007",".001",".0011",".0013",".0024",".0035",".0013",".0013",".0012",".0012",".0006",".002",".0009",".0013",".0017",".0008",".0018",".0014",".0018",".0014",".0005",".001",".0013",".0009",".001",".0017",".0005",".0022",".0009",".0027",".0017",".0005",".0006",".0003",".0005",".0009",".001",".0005",".0005",".0007",".0013",".0013",".0014",".0007",".0007",".001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"옥천동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0014",".0012",".0013",".0009",".0024",".0008",".0009",".0013",".0008",".0007",".0008",".0004",".0013",".0027",".0002",".0014",".0002",".0009",".0005",".0008",".0004",".0034",".0008",".00052",".0004",
"우산동","Ni","","","","","","","","",".003",".0121",".0016",".0033",".0028",".0034",".0036",".0047",".0068",".0076",".0027",".0037",".0034",".0035",".0061",".005",".0018",".0031",".012",".0075",".0044",".0032",".0048",".0026",".002",".0103",".0039",".0023",".0028",".0018","","","","","","",".0024",".003",".0007",".0063",".0093",".0013",".0018",".0021",".0028",".0037",".0015",".0016",".0012",".0013",".0036",".003",".0017",".0013",".0022",".0014",".0021",".0018",".0034",".0016",".0012",".0013",".001",".002",".0023",".002",".0014",".0039",".0015",".0029",".0021",".0013",".0005",".0004",".0049",".0014",".0023",".0015",".0009",".0014",".0039",".0012",".002",".0012",".0011",".0015",".0004",".0017",".0015",".0062",".0019",".0016",".0017",".0008",".0014",".0029",".0008",".0005",".001",".0008",".0027",".0018",".0016",".0021",".0002",".0017",".0002",".0017",".0014",".0005",".0007",".0016",".001",".0051",".00238",
"문막공단","Ni","","","","","","","","",".0023",".0018",".0009",".0009",".0015",".0021",".0013",".0024",".0052",".0017",".0023",".0017",".0028",".001",".0011",".0018",".0006",".0015",".0019",".001",".0014",".0019",".0018",".0008",".0009",".0012",".0013",".0011",".0009",".001",".0024",".0016",".0022",".0016",".0032",".0013",".0017",".0031",".0005",".0022",".0033",".0015",".0016",".0018",".0028",".0036",".0023",".0016",".0015",".0015","","","",".001",".0011",".002",".0021",".0016",".0025",".0014",".0015",".0011",".0014",".0013",".0014",".0018",".001",".0029",".0015",".0037",".0024",".0024",".0011",".0007",".0008",".0016",".0013",".0033",".0011",".0008",".0018",".0015",".0018",".0013",".0009",".0015",".0007",".0015",".0014",".0026",".0014",".002",".0017",".0013",".0014",".0006",".0007",".0003",".0011",".0005",".001",".0008",".0015",".0024",".0007",".0012",".0004",".0017",".0007",".0005",".0008",".0024",".0014",".00266",".00172",
"금호동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.",".0013",".0011",".0022",".0012",".0014",".0008",".0008",".0019",".0007",".0001",".0025",".0006",".0002",".0007",".0004",".0014",".0022",".0003",".0015",".0027",".0008",".0005",".0006",".0004",".0024","N.D.",".00034","N.D.",
"송정동","Ni","",".0071",".0018",".0049",".0021",".0044",".0053",".0014",".003",".0026",".006",".0039",".003",".0048",".0038",".0031",".0033",".0033",".0034",".0028",".0034",".0089",".006",".0057",".0035",".0042",".003",".0022",".0062",".0202",".0119",".0097",".0111",".0181",".0125",".0256",".0597",".0084",".0071",".0065",".004",".005",".0092",".0187",".0162",".0108",".0108",".0076",".0196",".0034",".0067",".0076",".0053",".0093",".0025",".0031",".0043",".0055",".0042",".007",".003",".0033",".0041",".0057",".0077",".0053",".0053",".003",".0071",".002",".0084",".0147",".0153",".0212",".0165",".0045",".0071",".007",".0276",".0161",".0375",".0398",".0554",".0139",".0062",".0091",".0353",".0058",".0086",".0086",".0196",".0431",".0235",".0411",".0989",".0594",".0213",".0077",".0119",".0132",".0032",".0014",".0119",".0064",".0209",".001",".004",".0008",".0083",".0025",".0121",".0133",".0297",".0122",".042",".0118",".0037",".0532",".0446",".0525",".0177",".01696","-",
"매포읍","Ni","",".003",".0012",".0042",".0018",".0018",".0013",".0007",".0015",".0008",".0008",".0013",".0009",".0023",".0011",".0018",".0016",".0014",".0009",".0011",".0011",".0008","N.D.",".0012",".0013",".0017",".0017",".0015",".0008",".0013",".0019",".0003",".0013",".0003",".0013",".0005",".0013",".001",".0005",".0015",".0013",".0015",".0013",".0014",".0015",".0024",".0006",".0011",".0002",".0009",".0014",".001",".0022",".0019",".001",".0008",".0008",".0009",".0007",".0034",".001",".0011",".0017",".0009",".0026",".0012",".0008",".0008",".0004",".0005",".0002",".0005",".0002",".001","N.D.",".0002","N.D.",".0011",".0067",".0005",".0005",".0007",".0008",".0008","","","",".0011",".0004",".0004",".0015",".0008","",".0007",".0006",".0023",".0035",".0009",".0011",".0009",".001","N.D.",".001",".0012",".0004",".0004",".0004",".0005","N.D.",".0008",".0013",".0017",".0006",".0007",".0003",".0062",".0006",".0009",".0001",".0013",".0011",".00136",".00236",
"성황동","Ni","",".0023",".0031",".0041",".0045",".0052",".0062",".0024",".0039","",".0021",".0034",".0038",".0029",".0027",".0041",".0043",".0093","","","","",".0002",".0043",".0064",".0035",".0062",".0054","","","","","","","","",".0014",".0017",".0018",".0027",".0044",".0023",".0071",".0032",".0028",".0009",".0022",".0026",".0033",".0023",".0026",".0027","","",".0045",".0021",".0024",".0015",".005",".0029",".0032",".0044",".0038",".0022",".003",".0027",".0016",".0005",".0044",".0012",".0019",".0026",".0019",".0002","N.D.","N.D.",".0034",".0016",".0049",".0023",".0026",".0013",".0034",".0029",".0014",".0027",".0044","","","",".002",".0018",".0008",".001",".0006",".0028",".0029",".0034",".0013",".0024",".0019",".0018",".0023","N.D.",".0006",".0003",".0003",".0013",".0035",".0011",".0015",".0019",".002",".001",".001",".0005",".0002",".0284",".0012",".0017",".002",".00232",".00262",
"송산면","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N.D.","N.D.","N.D.",".0001",".0016",".0073",".0057",".0052",".0034",".0061",".0047",".0012",".0026",".0037",".0046",".0027",".004",".005",".0034",".0014",".0012","",".0033",".0021",".0017",".0021",".0055",".0043",".0031",".0044","N.D.",".0013",".0003",".001",".0022",".0022",".0015",".0022",".0011",".002",".0017",".0016",".0012",".0009",".0015",".0014",".0029",".0025",".00382",".00338",
"독곶리","Ni","",".0026",".0037",".0034",".0042",".0065",".0117",".0028",".006",".0007",".0022",".0015",".0028",".003",".0041",".0027",".0074",".0128",".0079",".0067",".006",".0042",".0042",".0042",".0038",".0034",".005",".0037",".0047",".0074",".0051",".0079",".0063",".0025",".0024",".0028",".0027",".0026",".0039",".0057",".0085",".007",".0114",".0071",".0084",".0034",".0034",".002",".0023",".0023",".0022",".0034",".0075",".0055",".007",".0036",".0038",".0034",".0039",".0021",".0022",".0069",".003",".003",".0054",".0055",".0046",".0009",".0083",".0021",".001",".0024",".0013","N.D.","N.D.",".0001",".001",".0043",".0086",".0041",".0048",".004",".0027",".0057",".0015",".0011",".0027",".0021",".0019",".0034",".0035",".0034",".0009",".0008",".0028",".0015",".0012",".0015",".0025",".0057",".0039",".0031",".003","N.D.",".0022",".0002","0.0002**",".0005",".0028",".0007",".0016",".0023",".0012",".0029",".0013",".002",".0013",".0018",".0007",".0026",".0009",".0025",".00278",
"배방읍","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0002",".0005",".0005",".0032",".0006",".0011",".0019",".0008",".0007",".001",".0005",".0002",".0194",".0004",".0014",".0014",".0022",".0028",
"보령시","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0014",".0013",".0024",".0027",".0014",".0009","N.D.",".0007",".0007",".0005",".0006",".0013",".0003",".0016",".0014",".0007",".0007",".0005",".0004",".0002",".0013",".0004",".0015",".0008",".00116",".00244",
"삼천동","Ni","","","","","","","","",".0029",".0014",".0013",".0014",".001",".0013",".0009",".0011",".0024",".0029",".0024",".0018",".001",".0014",".0013",".0082",".0012",".0012",".0013",".0017",".0017",".0058",".002",".0016",".0015",".0011",".0015",".001",".0015",".0014",".0006",".0012",".008",".0009",".0009",".0016",".0016",".0011",".0008",".001",".0008",".001",".0011",".0014","",".002",".001",".0005",".0012",".0009",".001",".0018",".0005",".0031",".0044",".0008","",".0008",".0007",".0005",".0004",".0001",".0004",".0006",".0005",".0005",".0007",".0022",".002",".0023",".0016",".0004",".0002",".0009",".0007",".0007",".0016","N.D.",".0008",".0004",".0017",".0011",".0011",".0009",".0009",".0007",".0004",".0006",".0013",".002",".0011",".0015",".0019",".0007",".001",".0007",".001",".0026",".0005",".0005",".0013",".0011",".0013",".0018",".001",".0015",".001",".0007",".0006",".0006",".0004",".0011",".0012",".00116",".00156",
"팔봉동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0012",".00152",
"여천동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0023",".0036",".0011",".0035",".0032",".0035",".0298",".0033",".0018",".0043",".0004",".0027",".001",".0018",".0002",".0033","",".002",".0007",".0008",".0026",".001",".001",".0004",".0021",".0019",".0017",".0025",".0025",".0029",".0029",".0038",".0016",".0021",".0029",".005",".0014",".0025",".0011",".0027",".0017",".0022",".0006",".0022",".0021",".0044",".0013",".0019",".0009",".0017",".0009",".0005",".0024",".0023",".0013",".0009",".0015",".0015",".0027",".0015",".0015",".0011","-","-","-","-",".0012",".001",".0009",".0031",".0008",".0062",".0006",".0057",".006",".0021",".0032",".0016",".0014",".0017",".002",".0032",".0045",".0038",".00558",".02028",
"쌍봉동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0025",".0033",".0011",".0035",".0034",".0038",".0039",".0034",".0024",".004",".0007",".0026",".0006",".0021",".0002",".0037","",".0023",".0008",".0005",".0025",".001",".0008",".0004",".0025",".0022",".0019",".003",".0028",".0031",".0026",".0038",".0017",".0014",".0035",".0044",".0019",".0079",".0013",".0028",".0017",".0023",".0006",".002",".002",".0035",".0019",".0021",".0008",".0012",".0009",".0006",".0019",".0022",".0031",".0008",".0014",".0011",".0017",".0013",".0014",".0011",".001",".001",".0011",".0011",".0012",".0013",".0018",".001",".0004",".0038",".0008",".004",".0041",".0018",".0025",".0019",".0015",".0014",".0033",".0015",".0038",".0036",".00312",".01042",
"묘도동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0104",".0048",".0275",".0074",".0191",".0515",".0018",".0026",".0073",".0035",".0022",".01",".0082",".0236",".0111",".01768",".02558",
"율촌면","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0025",".0025",".0013",".0031",".0048",".0026",".0045",".0026",".0006",".0036",".0006",".0129",".0012",".0012",".0001",".0027","",".0015",".001",".0011",".0013",".0001",".0007",".0006",".0018",".0026",".0017",".003",".0019",".0025",".0042",".0037",".001",".0023",".0021",".0067",".0022",".0011",".0018",".002",".0011",".0019",".0005",".0014",".001",".002",".0013",".0026",".0011",".0015",".0011",".001",".0022",".0027",".0019",".0007",".0013",".0016",".0016",".0014",".0017",".001",".0014",".0015",".0028",".0017",".0014",".0013",".0025",".0017",".0012",".0073",".0006",".0038",".0062",".0048",".0113",".002",".002",".0016",".003",".0028",".0055",".006",".00724",".01054",
"중동","Ni","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0005","","","","","","","","","","","","","","","",
