"구분","항목","단위","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월",
"구성동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3716",".5165",".3963",".3344",".4449",".3451",".1067",".262",".1447",".1131",".3928",".327",".4112",".2142",".1849",".8007",".3357",".2164",".0747",".1446",".1756",".1038",".1707",".2136",".2276",".4828",".3505",".3133",".5662",".2357",".1902",".273",".0608",".1474",".1695",".214",".072",".205",".3124",".4661",".8395",".2429",".1096",".0671",".0924",".2234",".2677",".1591",".5712",".2508",".2034",".3344",".2662",".262",".0822",".157",".0493",".0551",".0592",".2363",".3125",".2233",".4703",".1939",".2301",".1059",".0647",".0884",".0963",".0918",".1444",".1758",".28976",".17834",
"정림동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2971",".3755",".3352",".2505",".4787",".2069",".0869",".0802",".1236",".1211",".3219",".2919",".3344",".1922",".162",".8089",".3807",".2368",".0616",".1236",".0592",".0834",".1491",".222",".2398",".5141",".3638",".2499",".4478",".1965",".2099",".1336",".0348",".1253",".1811",".2642",".0785",".1641",".2978",".372",".7241",".2208",".0928",".0461",".0847",".2351",".2518",".2518",".4319",".1627",".1627",".2686",".1826",".2255",".0743",".124",".0368",".0626",".0663",".2192",".33",".3677",".4415",".1672",".2239",".0881",".0572",".0735",".0727",".1076",".1449",".2031",".243",".14096",
"여천동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3067",".2963",".388",".5665",".6395",".509",".2842",".1516","",".3391",".5756",".2558",".3607",".2715",".1999",".6735",".5538",".1119",".2773",".0814",".0736",".2742",".1577",".1664",".3224",".3227",".4049",".2177",".464",".0936",".0645",".128",".1788",".1221",".415",".306",".104",".1441",".3062",".383",".9746",".162",".1113",".1385",".2834",".3707",".3315",".2513",".7038",".3148",".2847",".2078",".1504",".1709",".1179",".0626",".0482",".0718",".1487",".1221",".2111",".5623",".6988",".3047",".483",".0583",".0496",".2084",".212",".1628",".321",".2987",".36426",".3227",
"야음동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".247",".3014",".3576",".465",".4197",".14",".1325",".06",".0883",".099",".4622",".1953",".0007",".1378",".101",".5075",".4734",".1107",".146",".1308",".0425",".2398",".1719",".1664",".3723",".3541",".394",".1715",".4412",".081",".0607",".1352",".1524",".1096",".3103",".2838",".1256",".1374",".3083",".3354",".9007",".2352",".1144",".0823",".1754","","",".3417",".8673",".3869",".2977",".2875",".1998",".2079",".0856",".0393",".0696",".0437",".0825",".1",".1468",".1795",".4154",".0979",".2608",".0509",".0273",".051","-",".0628",".2006",".1718",".1526",".09434",
"신정동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".182",".2168",".3333",".4998",".4248",".1513",".154",".0582",".0826",".1058",".5094",".2046",".2038","",".1236",".6262",".5094",".0689",".2062",".0542",".0441",".2285",".1494",".1705",".3384",".3132",".389",".1598",".4394",".0757",".0521",".1742",".2093",".0838",".3103",".2681",".0815",".1427",".3137",".3854","1.0797",".3114",".1517",".1231",".2913",".411",".3262",".3144",".6953",".3326",".2541",".1935",".1609",".1546",".0865",".051",".05",".0578",".1119",".1141",".2065",".2544",".437",".1039",".2863",".0664",".0313",".0707",".0574",".0879",".2291",".2733",".25908","-",
"효문동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0289",".0709",".0512",".0706",".2213",".2336",".23408",".16566",
"덕신리","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2486",".3054",".4057",".4776","",".164",".212",".0927",".0899",".1164",".4024",".2046",".3583",".2325",".1073",".3606",".334",".0869",".2077",".1483",".0699",".1896",".0053",".1467",".3632",".3721",".517",".1888",".3936",".0967",".0751",".1384",".1673",".1116",".3298",".2978",".1034",".1524",".3053",".3712",".8513",".1758",".1365",".0787",".1897",".345",".2912",".2776",".7396",".3469",".2552",".253",".2287",".1906",".0866",".0456",".0408",".0443",".0796",".1185",".1127",".1866",".3668",".0968",".2218",".0566",".0411",".0622",".0873",".0756",".1427",".1878",".18894",".1403",
"전하동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".4987",".7923",".8754",".6203",".1263",".0847",".1232",".2075",".3145",".2047",".7578",".3648",".2859",".1696",".1214",".1327",".046",".0321",".1161",".0351",".1101",".0674",".1036",".1447",".3925",".0679",".2244",".0293",".0092",".0545",".0365",".0592",".1633",".1572",".1728",".11454",
"온산산단","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0653",".0892",".2157",".2557",".4877",".2517",".19146",".43896",
"아름동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3082",".7639",".9769","2.028",".3273",".0757",".07",".2281",".3561",".2891",".2348",".9864",".1787",".4061",".6494",".5159",".4902",".1567",".2616",".2001",".1901",".3806",".274",".4287",".4921",".6199",".2589",".5434",".2548",".0997",".0724",".1338",".1647",".3324",".3111",".50852",".37382",
"신풍동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".6115",".5789","1.3943","2.4902",".5027",".3101",".0981",".4434",".4662",".8048",".8579",".7375","1.3236",".5088","1.085",".4193",".2816",".1462",".2621",".158",".4464",".6514",".7681",".7408",".7712",".8172",".7895",".6959",".2502",".2447",".0755",".0465",".5458","1.0154",".3679",".7676",".6156",".785",".731",".3051",".5057",".2006",".1129",".1995",".784",".7782",".34","1.3489",".4",".6468",".6199",".5761","-",".173",".1733",".2048",".3076",".1733",".365",".4334",".4238",".813",".2637",".4803",".1973",".0891",".0611",".2089",".1791",".4569",".3648","1.102422",".40861",
"의정부1동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".4597",".6083",".5312","1.2906","2.7944",".5307",".3172",".1004",".3848",".5567",".8202",".9801",".9267","1.2361",".6026",".999",".4653",".2134",".394",".2301",".1899",".4624",".7544",".8586",".8979",".8365",".9215",".9054",".8261",".3594",".2505",".0776",".0496",".6698","1.059",".4406","1.102",".694",".6131",".9437",".2614",".5341",".2171",".0921",".2181",".9454",".9317",".5505","1.75",".3836",".8702",".6533",".6815",".5634",".2987",".2521",".0946",".4143",".2258",".5536",".5527",".5266",".9478",".3452",".6119",".1366",".0888",".109",".1956",".2257",".4752",".4499","1.271616",".45426",
"원시동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".7106",".8906",".9259","1.2778","2.0861",".642",".3626",".1078",".6969",".7864",".8463","1.1097",".9592","1.5626",".5082","1.1614",".4156",".3576",".1857","",".2641",".4924",".5922",".7416","1.0536",".7807",".7606",".8232",".5559",".2217",".3129",".1698",".0411",".5538",".9923",".4371",".9651",".6647",".6641",".5375",".3356",".5275",".2956","","","1.0351",".9814",".7668","1.4007",".3478",".6289",".6117",".5116",".6262",".1678",".2317",".134",".4605",".1972",".4985",".4565",".4165",".8206",".2523",".4497",".1796",".1479",".0837",".2496",".2112",".3929",".4064","1.153596",".44344",
"평택항","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".5826",".8842",".5963","1.4472","2.0148",".6424",".3824",".1111",".481",".6318",".8019",".8072",".6367",".8559",".5415","1.6561",".4482",".3731",".199",".4985",".2069",".4431",".7401",".7307",".9478",".6841",".7321","1.0859",".6246",".2804",".0532",".1107",".0599",".6901","1.3557",".3863",".9979",".5535",".6737",".6125",".2952",".4747",".2269",".1546",".2165",".9574",".7772",".3212","1.3901",".3593",".607","1.3844","1.1213",".58","-",".2697",".2034",".3427",".1691",".5407",".4551",".583",".5337",".3238",".5569",".2181",".1221",".0906",".3113",".2449",".5337",".3707","1.29763",".47356",
"고천동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".5179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"안성","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".7307",".5451",".6503",".7533",".3013",".4545",".0552",".1451",".2848",".8036",".9623",".3865","1.5141",".3561",".7294",".813",".5452",".5662",".1689",".3624",".314",".3925",".2092",".626",".5222",".4322",".8451",".3766",".6199",".2312",".1071",".0768",".2012",".2196",".6875",".4095","1.018912",".49148",
"가산면","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0843",".681",".713",".9661",".3393",".5414",".2505",".0858",".3066","1.2076","1.0478",".3768","1.6672",".4191","1.0424",".6911",".721",".6056",".3244",".2464",".1352",".4366",".2907",".8247",".6633",".6868","1.0451",".3224",".4923",".1621",".1578",".158",".3082",".3395",".5543",".5094","1.054856",".4922",
"가평읍","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".5768",".4177",".5577",".5477",".192",".3685",".127","",".113",".5801",".6044",".289","1.4242",".3072",".6468",".4998",".4405",".4356","-",".1259",".1019",".2821",".1858",".1729",".4123",".4897",".7578",".3194",".2827",".0868",".078",".0732",".1135",".1274",".3866",".4024",".755962",".31765",
"중앙로","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3851",".4613",".4843",".3472",".6015",".2755",".1344",".1334",".1518",".2079",".6369",".2164",".3107",".4308",".215",".6208",".2613",".3248",".2176",".1285",".1948",".2409",".2267",".3782",".518",".2835",".4706",".2667",".5674",".2759",".0735",".0657",".0341",".2275",".4066",".1872",".1922",".2078",".3472",".5331",".6828",".569",".1045",".1303",".0739",".1244",".3987",".2187",".6791",".4106",".3777",".2967",".2456",".2073",".0855",".08",".0472",".1586",".1575",".1099",".246",".3004",".5565",".2118",".1777",".0897",".1117",".0558",".0841",".1196",".1953","-",".54336",".16164",
"신북읍1","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".337",".4031",".4226",".3375",".5099",".237",".135",".0704",".1243",".1266",".5556",".2154",".1574",".2952",".1586",".5122",".18",".3236",".0961",".0929",".1527",".1353",".0989",".2883",".4499",".2223",".3997",".2043",".5434",".2315",".0532",".0383",".0257",".1674",".291",".1506",".1419",".3234",".2987",".4725",".4603",".5465",".0808",".125",".0527",".1044",".2715",".1584",".3129",".1639",".2723",".2257",".2349",".1656",".0525",".0369",".1281",".0868",".1007",".0748",".1946",".2242",".4683",".1583",".1444",".028",".0447",".0389",".048",".0739",".1798",".2036",".33206",".17002",
"옥천동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".1381",".4198",".1951","1.0246","","","","","","","","","","","","","","","","","","","","","","","","","",
"은하수로","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3846",".4541",".5135",".2491",".9625",".2098",".1225",".1243",".1682",".1685",".6717",".2162",".322",".4643",".2103",".6315",".2774",".2979",".1148",".1169",".1676",".2184",".1976",".3425",".5665",".2742",".4722",".2564",".6687",".2601",".0475",".0532",".1323",".1591",".3342",".16",".1912",".2117",".2971",".5404",".6505",".5622",".1069",".1287",".0785","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"옥천동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2648",".4749",".3903",".2817",".2698",".1773",".086",".0796",".221",".1754",".2487",".2514",".472",".8836",".2571",".2581",".1214",".1181",".113",".1443",".1537",".3242",".3039",".37824",".30882",
"우산동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3686",".4463",".5541",".774","1.0071",".2443",".1484",".1108",".1785",".3459",".5888",".2827",".1688",".2966",".2048",".6281",".2499",".3167",".1592",".1386",".1746",".2496",".2305",".2863",".5843",".2726",".4703",".3095",".5888",".2852",".0857",".0956",".1273",".1961",".2173",".1805",".2136",".2096",".3651",".5992",".3866",".4855",".1218",".1475",".072",".1339",".4491",".2347",".6443",".3417",".316",".2855",".2942",".2341",".0612",".0894",".0511",".1157",".1406",".208",".2407",".3913",".5583",".2466",".2801",".1123",".0766",".0383",".0663",".1276",".2547",".1849",".34868",".23556",
"문막공단","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2106",".3805",".4522",".2371",".8867",".2605",".0998",".0844",".0994","","","",".1765",".3553",".2655",".5231",".1915",".2393",".0718",".2703",".1322",".2075",".1486",".2833",".4136",".2049",".376",".219",".563",".219",".0631",".0523",".0209",".1187",".2945",".0928",".0857",".1951",".2692",".4834",".5694",".3504",".0902",".0753",".0786",".1037",".2745",".1549",".6491",".156",".2574",".2631",".2088",".1942",".0261",".0669",".056",".114",".1072",".1345",".2092",".2572",".4447",".2175",".1628",".0854",".0674",".0254",".0578",".079",".2413",".1816",".32766",".26304",
"금호동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".1233",".4429",".1521","1.0455",".251",".4624",".3517",".206",".1998",".0871",".0255",".0607",".1798",".1507",".1939",".203",".5293",".8708",".2126",".2515",".0402",".0561",".0635",".1336",".1094",".2344",".308",".38868",".30742",
"송정동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".1757",".2914",".3543",".839",".5428",".1508",".0016",".0866",".1825",".1236",".7323",".2154",".1903",".4281",".2134",".6344",".2366",".2656",".0983",".1446",".1669",".2338",".271",".3431",".4384",".7016",".4261",".2846",".5887",".3581",".0805",".1371",".0315",".1937",".3197",".2923",".101",".1947",".3328",".2192",".2192",".4569",".0537",".0788",".0759",".1625",".3571",".2006",".2011",".1309",".1655",".2034",".1679",".1669",".0382",".0747",".0648",".0556",".0734",".1968",".1935",".1886",".32",".1396",".1656",".0878",".0568",".0357",".0819",".1043",".2367",".1333",".26382","-",
"매포읍","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".1405",".251",".3191",".614",".2963",".0939",".1167",".0453",".1242",".0627",".5575",".1617",".2311",".4903",".173",".5579",".1589",".0969",".0769",".0664",".1517",".1372",".1563",".309",".3691",".4936",".3087",".1695",".3308",".201",".0344",".0494",".0471",".1393",".1797","","","",".3393",".1301",".1301",".4517",".1406","",".0752",".1505",".3336",".2012",".2579",".2059",".194",".228",".1633",".1725",".1169",".1219",".1655",".0612",".1048",".1436",".2057",".295",".478",".1834",".2694",".0832",".0651",".057",".0945",".0738",".2065",".2077",".27964",".34342",
"성황동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".169",".4031",".2583","","",".258",".0628",".1341",".1155",".3037",".3782",".2914",".2239",".5582",".2225",".8195",".3414",".2176",".1347",".217",".1871",".3891",".3714",".4683","1.3771","1.4394","1.0802","1.8635","1.4547",".7413",".3111",".3297",".3145",".6972",".8508",".6936",".4416",".8917","","","","1.0516",".34",".3026",".2431",".4992",".819",".4324",".8884",".4152",".5766","1.1904",".8998",".7469",".125",".4536",".1262",".3323",".6563",".7639",".5196",".4022",".6188",".5924",".5384",".283",".0951",".1334",".2283",".385",".3558",".4252",".82134",".52358",
"송산면","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".8047","1.284","1.2185","1.339","1.4611",".9893",".4206",".2937",".5169",".6855",".9066",".8516",".7765",".5959","1.4233","1.2857","2.3262","1.2257",".6129",".3866",".3096","",".4311",".3424",".6278",".3826",".4049","1.0556",".62",".7563",".3684",".1902",".1744",".2743",".2984",".2894",".4298",".2708",".221",".5633",".4379",".7044",".3226",".3844",".3416",".2889",".2316",".6838","1.03996",".32452",
"독곶리","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3394",".2746",".2908",".6373",".4979",".3283",".1238",".3751","1.1446",".2458",".1887",".1681",".2082",".5127",".1507",".6831",".4217",".2239",".1002",".3288",".4183",".2295",".3562",".448",".7886","1.0441",".9377",".7732",".8423",".265",".3022",".2464",".3287",".3871",".6997",".5292",".2602",".664",".9539",".9054","1.8705","1.0314",".2373",".1969",".2161",".7698",".3937",".3027","1.2707",".2884",".6707",".8484",".6805",".4056",".1345",".3817",".1292","0.3417**",".3138",".6191",".5047",".2898",".5697",".3727",".2765",".4135",".154",".1417",".3386",".2775",".3769",".4386",".91858",".4813",
"배방읍","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0751",".3143",".209",".5026",".3306",".2308",".3593",".4128",".3455",".2241",".0688",".0741",".1896",".2083",".4529",".4065",".91736",".42496",
"보령시","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".9935",".2571",".3149",".8081",".6446",".2263",".0944",".1321",".0632",".1715",".2507",".3002",".1821",".3144",".3427",".3585",".3793",".192",".1088",".0187",".2207",".1784",".2567",".3445",".92596",".3757",
"삼천동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".056",".0731",".1446","",".6363",".1008",".0175",".0322",".0559",".0809",".1865",".2046",".1731",".4748",".4619","",".3457",".2954",".063",".164",".1056",".0572",".0667",".1507",".2739",".4254",".2322",".2938",".4579",".2827",".1453",".1161",".0636",".1316",".2363",".1837",".1168",".1299",".2707",".2959",".238",".2773",".0632",".0862",".0763",".1145",".1435",".1665",".3838",".0991",".126",".4919",".4574",".0846",".0777",".0739",".0884",".0607",".1926",".1315",".1821",".148",".3166",".1702",".2562",".089",".0563",".0475",".0737",".0892",".1982",".2066",".20664",".13296",
"팔봉동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2449",".14976",
"여천동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".1197",".1455",".0795",".2236","",".0559",".0466",".0221",".0585",".0335",".0756",".0551",".1051",".0773",".0675",".1891",".1891",".0894",".0894",".0425",".0705",".0987",".1374",".1891",".1377",".2339",".213",".2435",".2468",".0759",".0604",".1249",".0503",".1959",".1635",".1359",".0827",".152",".2162",".2268",".4008",".1759",".0192",".0208",".0549",".1071",".1489",".1235",".1962",".1374","-","-","-","-",".0317",".0637",".1081",".1317",".1438",".3957",".0647",".6539",".7737",".2806",".3993",".1107",".11",".0446",".2123",".3284",".4841",".4581",".7348",".62762",
"쌍봉동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".1203",".1574",".1069",".2264","",".0639",".0226",".0324",".0787",".0359",".0755",".0588",".1268",".087",".0751",".1562",".0482",".0377",".032",".0422",".0585",".083",".1221",".9904",".1477",".2344",".2699",".2147",".2541",".0653",".0658",".0892",".037",".1531",".1751",".1312",".0831",".108",".1999",".1953",".3625",".1571",".0324",".0098",".047",".1239",".1637",".119",".2041",".1301",".17",".33",".1299",".1866",".009",".0724",".1185",".1417",".1507",".2172",".1532",".5807",".7665",".2605",".2918",".0874",".0831",".0343",".1936",".244",".4202",".6494",".73646",".60428",
"묘도동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2944",".1365",".2805",".3456",".6041","1.0422",".2846",".3449",".1135",".127",".174",".2703",".286",".4206",".4367",".67344",".5702",
"율촌면","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".1444",".113",".0797",".2574","",".0872",".0222",".0343",".078",".0356",".0893",".0989",".1127",".2087",".0843",".152",".0363",".0468",".0512",".0575",".0875",".1072",".1258",".157",".2441",".2526",".3266",".2494",".2605",".0689",".0582",".0643",".0268",".1465",".1692",".1275",".081",".1765",".2111",".2258",".4055",".1989",".0271",".0212",".044",".1871",".1429",".1185",".1874",".1275",".1791",".3117",".1261",".176",".0292",".0948",".09",".1552",".1614",".4632",".0731",".5263","1.0057",".3588",".4027",".1198",".1401",".0983",".243",".312",".4411",".4756",".56382",".58284",
"중동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".1032","","","","","","","","","","","","","","","",
"중동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".1971","",".2924",".0379",".4176","1.1081",".305",".3692",".1142",".15",".0752",".1902",".1912",".4724",".3652",".66614",".39738",
"신대리","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3149",".6228","1.1733",".8349",".3823",".1178",".1224",".0771",".1887",".1669",".4889",".4316",".69714",".57402",
"대불","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".1102",".3095",".4058",".4927",".1962","N.D.",".1007",".0503",".2112",".148",".4154",".1871",".596",".9079","1.3618",".7325",".1645",".1331",".106",".2693",".3373",".6856",".6277",".88526",".58304",
"장흥동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".262",".369",".4189",".2418",".504",".2128",".1822",".2568",".1873",".2148",".6028",".4879",".3784",".149",".233",".4976",".1723",".4193",".1032",".321",".3265","",".2999",".2424",".2655",".6293",".3167",".2725",".6149",".5197",".1149",".2992",".5566",".4933",".4968",".7646",".1841",".1823",".3073",".7562",".604",".638",".196",".431",".2808",".4791",".3481",".2379",".7184",".3164",".3613",".3339",".1899",".336",".1635",".199",".1755",".134",".1887",".1496",".2738",".2866",".401",".2979",".2561",".1452",".1901",".3484",".1931",".204",".3369",".2864",".34372",".26008",
"장량동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".1499",".2013",".2019",".1204","",".1511",".069","",".0656",".0423",".2747",".1862",".1241",".0523","",".3181",".1097",".1995",".0494","",".1027",".0972",".0676",".1402",".1599",".5402",".1386",".1059",".2338",".1489",".0216",".0418",".0452",".1574",".1514",".1327",".0463",".0932",".1789",".2015",".0487",".1794",".0571",".0867",".0564",".1637",".2504",".1305",".3572",".1604",".2073",".1411",".073",".1215",".1112",".0535",".0567",".9996","0.3039**",".1172",".209",".2318",".4307",".1397",".1078",".059",".0499",".0818",".0901",".0833",".1661",".1357",".19578",".10614",
"죽도동","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"대송면","Al","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".1167",".1315",".1259",".0783",".279",".1271",".0721",".0461",".0596",".0825",".2564",".0918",".1382",".0798",".0996",".3147",".115",".1735",".0925",".0579",".0884",".1046",".0909",".1307",".1322",".4488",".1264",".1045",".2388",".1399",".0493",".0608",".0688",".2035",".2157",".1552",".0517",".0876",".1835",".2803",".123",".2083",".0674",".0355",".1073",".18",".3126",".1234",".3991",".1278",".1562",".1733",".5763",".1638",".0519",".0683",".0595",".0788",".037",".2426",".1275",".0739",".1345",".2517",".1447",".0793",".0816",".0591","-",".0872","-",".2045",".22516",".17876",
