측정일시,측정소명,이산화질소,오존,일산화탄소,아황산,미세,초미세
20230205,도산대로,0.049,0.019,0.7,0.004,71,54
20230205,동대문구,0.036,0.023,0.7,0.004,65,50
20230205,동작구,0.036,0.025,0.7,0.003,66,54
20230205,동작대로,0.044,0.02,0.9,0.004,69,47
20230205,마포구,0.041,0.019,0.8,0.004,57,50
20230205,서대문구,0.037,0.02,1.1,0.005,,52
20230205,서초구,0.035,0.021,0.7,0.003,65,53
20230205,성동구,0.034,0.02,0.6,0.003,66,40
20230205,성북구,0.043,0.019,1,0.004,70,49
20230205,송파구,0.039,0.02,0.8,0.003,62,44
20230205,신촌로,0.047,0.014,1,0.004,73,58
20230205,양천구,0.037,0.019,0.7,0.004,74,60
20230205,영등포구,0.039,0.023,0.7,0.004,63,48
20230205,영등포로,0.045,0.016,0.8,0.004,67,51
20230205,용산구,0.03,0.022,0.6,0.004,64,46
20230205,은평구,0.031,0.027,1,0.003,64,46
20230205,정릉로,0.046,0.013,0.9,0.004,67,47
20230205,종로,0.039,0.019,0.8,0.004,64,43
20230205,종로구,0.037,0.023,0.8,0.004,65,52
20230205,종로구,0.037,0.023,0.8,0.004,65,52
20230205,중구,,,,,,
20230205,중랑구,0.039,0.021,0.7,0.003,66,52
20230205,천호대로,0.043,0.016,0.8,0.004,63,50
20230205,청계천로,0.039,0.019,0.7,0.004,67,48
20230205,한강대로,0.042,0.022,0.9,0.004,75,55
20230205,홍릉로,0.045,0.014,0.8,0.004,59,49
20230205,화랑로,0.045,0.013,0.8,0.003,62,45
20230206,강남구,0.047,0.017,0.7,0.004,80,55
20230206,강남대로,0.049,0.009,1.4,0.004,84,65
20230206,강동구,0.034,0.014,0.6,0.003,86,63
20230206,강변북로,0.051,0.011,0.8,0.003,83,68
20230206,강북구,0.031,0.024,0.8,0.003,83,62
20230206,강서구,0.054,0.018,0.9,0.004,80,53
20230206,공항대로,0.058,0.01,0.9,0.004,77,57
20230206,관악구,0.051,0.015,0.9,0.003,80,54
20230206,광진구,0.037,0.018,0.9,0.003,75,59
20230206,구로구,0.044,0.015,0.7,0.004,84,59
20230206,금천구,0.042,0.019,0.8,0.003,71,58
20230206,노원구,0.048,0.016,0.9,0.004,87,69
20230206,도봉구,0.038,0.024,1.1,0.003,76,58
20230206,도산대로,0.066,0.012,0.8,0.004,87,66
20230206,동대문구,0.046,0.016,0.8,0.004,79,62
20230206,동작구,0.049,0.017,0.8,0.003,78,64
20230206,동작대로,0.056,0.011,1,0.004,81,53
20230206,마포구,0.05,0.015,0.9,0.004,66,58
20230206,서대문구,0.043,0.01,1.3,0.004,77,57
20230206,서초구,0.049,0.015,0.8,0.003,83,63
20230206,성동구,0.04,0.016,0.6,0.003,86,52
20230206,성북구,0.048,0.017,1.1,0.004,82,59
20230206,송파구,0.048,0.014,0.9,0.003,75,54
20230206,신촌로,0.053,0.012,1,0.004,85,67
20230206,양천구,0.048,0.013,0.8,0.004,85,68
20230206,영등포구,0.052,0.017,0.8,0.004,75,57
20230206,영등포로,0.054,0.013,0.9,0.004,79,60
20230206,용산구,0.038,0.018,0.7,0.004,75,55
20230206,은평구,0.035,0.024,0.9,0.002,72,52
20230206,정릉로,0.051,0.011,0.9,0.004,78,56
20230206,종로,0.048,0.014,1,0.004,74,51
20230206,종로구,0.047,0.017,0.9,0.004,78,62
20230206,종로구,0.047,0.017,0.9,0.004,78,62
20230206,중구,,,,,,
20230206,중랑구,0.043,0.018,0.7,0.003,78,62
20230206,천호대로,0.057,0.007,1,0.004,81,63
20230206,청계천로,0.052,0.013,1,0.004,80,57
20230206,한강대로,0.051,0.018,1,0.004,87,65
20230206,홍릉로,0.052,0.011,0.8,0.004,73,60
20230206,화랑로,0.056,0.009,0.9,0.004,81,60
20230207,강남구,0.052,0.013,0.8,0.003,81,57
20230207,강남대로,0.055,0.006,1.4,0.004,87,68
20230207,강동구,0.039,0.011,0.7,0.003,85,61
20230207,강변북로,0.061,0.006,0.8,0.003,84,68
20230207,강북구,0.029,0.027,0.7,0.003,73,55
20230207,강서구,0.046,0.017,0.8,0.004,85,59
20230207,공항대로,0.049,0.012,0.8,0.003,83,63
20230207,관악구,0.056,0.012,1,0.003,87,59
20230207,광진구,0.045,0.01,1,0.003,75,60
20230207,구로구,0.043,0.012,0.7,0.003,86,63
20230207,금천구,0.051,0.011,0.9,0.003,83,68
20230207,노원구,0.051,0.013,0.9,0.004,80,64
20230207,도봉구,0.03,0.029,1,0.003,73,55
20230207,도산대로,0.07,0.009,0.8,0.004,86,67
20230207,동대문구,0.046,0.016,0.8,0.004,77,61
20230207,동작구,0.057,0.012,0.9,0.003,83,70
20230207,동작대로,0.065,0.008,1.1,0.004,87,59
20230207,마포구,0.042,0.014,0.8,0.003,65,58
20230207,서대문구,0.029,0.031,0.7,0.003,70,53
20230207,서초구,0.055,0.01,0.8,0.003,85,67
20230207,성동구,0.045,0.01,0.6,0.003,87,53
20230207,성북구,0.047,0.016,1,0.003,77,55
20230207,송파구,0.054,0.01,0.9,0.003,80,59
20230207,신촌로,0.062,0.006,1.1,0.003,86,68
20230207,양천구,0.041,0.014,0.8,0.004,88,71
20230207,영등포구,0.049,0.014,0.8,0.004,76,59
20230207,영등포로,0.054,0.01,0.9,0.004,79,62
20230207,용산구,0.041,0.012,0.7,0.003,77,55
20230207,은평구,0.038,0.021,0.6,0.002,66,49
20230207,정릉로,0.048,0.011,0.9,0.003,73,52
20230207,종로,0.045,0.016,0.9,0.003,73,49
20230207,종로구,0.043,0.019,0.8,0.003,76,59
20230207,종로구,0.043,0.019,0.8,0.003,76,59
20230207,중구,,,,,,
20230207,중랑구,0.043,0.018,0.7,0.003,70,54
20230207,천호대로,0.058,0.008,0.9,0.004,78,60
20230207,청계천로,0.049,0.015,0.9,0.004,79,57
20230207,한강대로,0.057,0.012,1.1,0.004,87,65
20230207,홍릉로,0.053,0.01,0.8,0.003,72,58
20230207,화랑로,0.058,0.008,0.8,0.003,77,57
20230208,강남구,0.035,0.023,0.7,0.004,74,50
20230208,강남대로,0.04,0.012,0.9,0.004,75,53
20230208,강동구,0.032,0.015,0.8,0.003,75,54
20230208,강변북로,0.044,0.013,0.7,0.003,75,56
20230208,강북구,0.019,0.03,0.7,0.003,67,50
20230208,강서구,0.03,0.023,0.7,0.004,78,50
20230208,공항대로,0.037,0.017,0.7,0.004,75,51
20230208,관악구,0.036,0.016,0.8,0.003,74,46
20230208,광진구,0.035,0.017,1.1,0.004,67,51
20230208,구로구,0.028,0.02,0.6,0.004,73,48
20230208,금천구,0.033,0.021,0.7,0.004,66,53
20230208,노원구,0.032,0.023,0.8,0.003,73,57
20230208,도봉구,0.025,0.028,0.8,0.003,65,48
20230208,도산대로,0.044,0.017,0.7,0.004,73,53
20230208,동대문구,0.029,0.023,0.7,0.004,68,51
20230208,동작구,0.032,0.023,0.6,0.003,70,57
20230208,동작대로,0.046,0.017,0.8,0.004,74,49
20230208,마포구,0.031,0.02,0.7,0.004,63,50
20230208,서대문구,0.027,0.025,0.8,0.004,64,47
20230208,서초구,0.036,0.018,0.7,0.003,73,53
20230208,성동구,0.03,0.02,0.6,0.003,76,46
20230208,성북구,0.041,0.016,1,0.004,68,50
20230208,송파구,0.04,0.016,0.8,0.003,71,51
20230208,신촌로,0.041,0.013,0.9,0.004,79,57
20230208,양천구,0.029,0.02,0.7,0.002,74,58
20230208,영등포구,0.034,0.021,0.7,0.004,67,49
20230208,영등포로,0.039,0.016,0.8,0.004,69,52
20230208,용산구,0.025,0.023,0.6,0.003,76,54
20230208,은평구,0.025,0.025,0.5,0.002,59,43
20230208,정릉로,0.041,0.015,0.9,0.003,68,47
20230208,종로,0.028,0.024,0.7,0.003,65,40
20230208,종로구,0.026,0.025,0.7,0.003,68,53
20230208,종로구,0.026,0.025,0.7,0.003,68,53
20230208,중구,,,,,,
20230208,중랑구,0.038,0.019,0.8,0.003,71,54
20230208,천호대로,0.048,0.014,1,0.004,75,56
20230208,청계천로,0.033,0.022,0.7,0.004,70,47
20230208,한강대로,0.034,0.021,0.8,0.004,77,54
20230208,홍릉로,0.04,0.016,0.8,0.003,63,50
20230208,화랑로,0.044,0.013,0.8,0.003,68,49
20230209,강남구,0.033,0.019,0.5,0.003,37,23
20230209,강남대로,0.038,0.012,0.7,0.004,48,27
20230209,강동구,0.024,0.019,0.5,0.003,38,25
20230209,강변북로,0.03,0.02,0.5,0.003,34,23
20230209,강북구,0.025,0.024,0.6,0.002,35,23
20230209,강서구,0.031,0.022,0.7,0.004,43,25
20230209,공항대로,0.041,0.014,0.6,0.003,43,25
20230209,관악구,0.034,0.017,0.6,0.003,42,24
20230209,광진구,0.024,0.022,0.7,0.003,33,21
20230209,구로구,0.028,0.019,0.4,0.003,40,22
20230209,금천구,0.028,0.023,0.6,0.003,35,27
20230209,노원구,0.028,0.024,0.6,0.004,36,25
20230209,도봉구,0.024,0.026,0.4,0.003,30,20
20230209,도산대로,0.045,0.016,0.5,0.004,41,23
20230209,동대문구,0.029,0.022,0.6,0.004,37,22
20230209,동작구,0.035,0.019,0.5,0.003,40,29
20230209,동작대로,0.042,0.016,0.7,0.003,42,27
20230209,마포구,0.031,0.021,0.6,0.004,35,24
20230209,서대문구,0.029,0.023,0.5,0.004,32,19
20230209,서초구,0.035,0.016,0.5,0.003,41,23
20230209,성동구,0.023,0.027,0.4,0.003,38,20
20230209,성북구,0.033,0.02,0.5,0.003,38,23
20230209,송파구,0.032,0.021,0.6,0.003,39,25
20230209,신촌로,0.037,0.015,0.6,0.004,41,25
20230209,양천구,0.029,0.018,0.6,0.003,39,28
20230209,영등포구,0.034,0.019,0.6,0.003,40,26
20230209,영등포로,0.038,0.015,0.6,0.004,42,26
20230209,용산구,0.028,0.019,0.5,0.003,41,26
20230209,은평구,0.024,0.026,0.3,0.002,29,16
20230209,정릉로,0.037,0.015,0.6,0.003,37,20
20230209,종로,0.039,0.015,0.7,0.004,41,20
20230209,종로구,0.029,0.022,0.6,0.003,34,24
20230209,종로구,0.029,0.022,0.6,0.003,34,24
20230209,중구,,,,,,
20230209,중랑구,0.021,0.029,0.5,0.003,33,22
20230209,천호대로,0.042,0.013,0.7,0.004,42,27
20230209,청계천로,0.035,0.017,0.6,0.004,38,23
20230209,한강대로,0.036,0.02,0.7,0.004,44,24
20230209,홍릉로,0.033,0.018,0.5,0.004,35,22
20230209,화랑로,0.048,0.011,0.6,0.003,40,23
20230210,강남구,0.024,0.026,0.4,0.003,23,16
20230210,강남대로,0.028,0.017,0.5,0.003,23,18
20230210,강동구,0.016,0.024,0.3,0.002,23,17
20230210,강변북로,0.03,0.018,0.5,0.002,21,20
20230210,강북구,0.014,0.03,0.4,0.002,24,18
20230210,강서구,0.023,0.026,0.5,0.003,24,17
20230210,공항대로,0.032,0.017,0.4,0.003,24,17
20230210,관악구,0.024,0.021,0.4,0.002,23,15
20230210,광진구,0.016,0.028,0.5,0.003,21,16
20230210,구로구,0.019,0.022,0.4,0.003,22,14
20230210,금천구,0.034,0.024,0.5,0.003,21,19
20230210,노원구,0.016,0.029,0.4,0.003,23,19
20230210,도봉구,0.014,0.032,0.4,0.003,20,16
20230210,도산대로,0.032,0.02,0.4,0.003,22,17
20230210,동대문구,0.018,0.029,0.4,0.003,23,17
20230210,동작구,0.023,0.026,0.4,0.002,23,18
20230210,동작대로,0.034,0.02,0.5,0.003,25,18
20230210,마포구,0.023,0.024,0.4,0.003,20,15
20230210,서대문구,0.019,0.026,0.4,0.002,20,14
20230210,서초구,0.021,0.024,0.4,0.002,21,14
20230210,성동구,0.019,0.028,0.3,0.002,24,16
20230210,성북구,0.022,0.026,0.4,0.003,23,16
20230210,송파구,0.025,0.023,0.5,0.002,24,18
20230210,신촌로,0.03,0.017,0.5,0.003,26,19
20230210,양천구,0.023,0.021,0.4,0.003,23,18
20230210,영등포구,0.024,0.024,0.4,0.003,22,15
20230210,영등포로,0.029,0.02,0.5,0.003,23,17
20230210,용산구,0.019,0.025,0.4,0.003,24,19
20230210,은평구,0.021,0.025,0.4,0.002,19,13
20230210,정릉로,0.029,0.018,0.5,0.003,23,15
20230210,종로,0.023,0.023,0.5,0.003,23,14
20230210,종로구,0.018,0.028,0.4,0.002,21,17
20230210,종로구,0.018,0.028,0.4,0.002,21,17
20230210,중구,,,,,,
20230210,중랑구,0.021,0.028,0.4,0.003,22,17
20230210,천호대로,0.032,0.018,0.4,0.003,24,17
20230210,청계천로,0.024,0.023,0.4,0.003,23,16
20230210,한강대로,0.024,0.025,0.5,0.003,26,19
20230210,홍릉로,0.025,0.022,0.4,0.003,23,19
20230210,화랑로,0.036,0.017,0.5,0.003,24,17
20230211,강남구,0.04,0.013,0.6,0.003,42,29
20230211,강남대로,0.04,0.006,0.9,0.003,50,41
20230211,강동구,0.031,0.009,0.5,0.002,44,33
20230211,강변북로,0.046,0.008,0.7,0.003,46,39
20230211,강북구,0.03,0.018,0.7,0.002,45,36
20230211,강서구,0.042,0.012,0.7,0.004,51,36
20230211,공항대로,0.047,0.009,0.7,0.003,44,33
20230211,관악구,0.046,0.009,0.8,0.003,51,35
20230211,광진구,0.034,0.011,0.5,0.003,39,32
20230211,구로구,0.039,0.01,0.6,0.003,51,38
20230211,금천구,0.044,0.012,0.7,0.003,48,42
20230211,노원구,0.038,0.015,0.7,0.003,44,36
20230211,도봉구,0.033,0.016,0.6,0.003,41,34
20230211,도산대로,0.053,0.01,0.7,0.003,47,38
20230211,동대문구,0.036,0.016,0.6,0.003,42,32
20230211,동작구,0.044,0.011,0.7,0.003,48,41
20230211,동작대로,0.05,0.008,0.8,0.003,49,33
20230211,마포구,0.042,0.012,0.7,0.003,38,32
20230211,서대문구,0.037,0.017,0.7,0.004,43,34
20230211,서초구,0.042,0.011,0.6,0.003,43,34
20230211,성동구,0.034,0.012,0.5,0.002,43,28
20230211,성북구,0.043,0.012,0.7,0.003,47,33
20230211,송파구,0.044,0.008,0.7,0.003,41,31
20230211,신촌로,0.044,0.009,0.8,0.003,47,37
20230211,양천구,0.04,0.009,0.7,0.003,49,41
20230211,영등포구,0.044,0.011,0.7,0.003,44,33
20230211,영등포로,0.046,0.009,0.8,0.003,46,36
20230211,용산구,0.04,0.013,0.7,0.003,40,33
20230211,은평구,0.032,0.017,0.6,0.002,39,30
20230211,정릉로,0.044,0.009,0.8,0.003,44,33
20230211,종로,0.039,0.014,0.7,0.003,42,28
20230211,종로구,0.035,0.017,0.7,0.003,41,33
20230211,종로구,0.035,0.017,0.7,0.003,41,33
20230211,중구,,,,,,
20230211,중랑구,0.037,0.015,0.6,0.003,41,32
20230211,천호대로,0.047,0.006,0.7,0.003,43,35
20230211,청계천로,0.041,0.013,0.7,0.003,44,30
20230211,한강대로,0.041,0.015,0.8,0.003,49,36
20230211,홍릉로,0.041,0.011,0.6,0.003,40,34
20230211,화랑로,0.047,0.008,0.7,0.003,41,30
20230212,강남구,0.039,0.015,0.7,0.003,72,53
20230212,강남대로,0.039,0.009,1,0.003,76,66
20230212,강동구,0.025,0.015,0.7,0.002,76,58
20230212,강변북로,0.039,0.011,0.9,0.002,73,66
20230212,강북구,0.024,0.025,0.8,0.002,77,63
20230212,강서구,0.036,0.018,0.8,0.004,74,56
20230212,공항대로,0.038,0.013,0.8,0.003,68,55
20230212,관악구,0.043,0.013,0.9,0.003,75,53
20230212,광진구,0.029,0.016,0.7,0.003,64,56
20230212,구로구,0.033,0.016,0.7,0.003,75,59
20230212,금천구,0.043,0.015,0.9,0.003,72,64
20230212,노원구,0.033,0.019,0.8,0.003,75,64
20230212,도봉구,0.025,0.025,0.8,0.003,68,57
20230212,도산대로,0.048,0.013,0.8,0.003,75,62
20230212,동대문구,0.032,0.02,0.8,0.003,68,57
20230212,동작구,0.042,0.015,0.8,0.003,73,66
20230212,동작대로,0.049,0.011,1,0.003,73,52
20230212,마포구,0.037,0.016,0.8,0.003,62,56
20230212,서대문구,0.036,0.018,0.9,0.004,70,60
20230212,서초구,0.037,0.015,0.8,0.003,68,61
20230212,성동구,0.031,0.016,0.6,0.002,73,50
20230212,성북구,0.034,0.02,0.8,0.003,70,56
20230212,송파구,0.036,0.016,0.8,0.003,66,53
20230212,신촌로,0.043,0.012,0.9,0.003,76,63
20230212,양천구,0.034,0.015,0.8,0.003,75,66
20230212,영등포구,0.038,0.016,0.5,0.003,68,57
20230212,영등포로,0.041,0.014,0.9,0.003,70,57
20230212,용산구,0.036,0.018,0.8,0.003,64,55
20230212,은평구,0.032,0.019,0.8,0.002,67,57
20230212,정릉로,0.036,0.015,0.9,0.003,71,57
20230212,종로,0.037,0.015,0.9,0.003,67,48
20230212,종로구,0.032,0.021,0.8,0.003,68,58
20230212,종로구,0.032,0.021,0.8,0.003,68,58
20230212,중구,,,,,,
20230212,중랑구,0.03,0.023,0.7,0.002,67,56
20230212,천호대로,0.041,0.011,0.9,0.003,69,60
20230212,청계천로,0.037,0.016,0.8,0.003,71,53
20230212,한강대로,0.036,0.02,0.9,0.003,73,60
20230212,홍릉로,0.036,0.015,0.7,0.003,62,54
20230212,화랑로,0.041,0.011,0.8,0.003,69,54
20230213,강남구,0.026,0.03,0.5,0.003,31,19
20230213,강남대로,0.03,0.021,0.6,0.003,31,20
20230213,강동구,0.014,0.031,0.4,0.002,28,18
20230213,강변북로,0.021,0.028,0.5,0.002,28,22
20230213,강북구,0.017,0.029,0.6,0.002,33,23
20230213,강서구,0.029,0.023,0.6,0.004,42,27
20230213,공항대로,0.037,0.015,0.6,0.003,45,28
20230213,관악구,0.029,0.02,0.6,0.003,38,23
20230213,광진구,0.014,0.032,0.4,0.003,26,19
20230213,구로구,0.024,0.021,0.6,0.003,40,25
20230213,금천구,0.035,0.024,0.7,0.003,33,26
20230213,노원구,0.023,0.026,0.6,0.003,38,29
20230213,도봉구,0.02,0.03,0.6,0.003,32,22
20230213,도산대로,0.033,0.023,0.6,0.003,33,22
20230213,동대문구,0.027,0.025,0.6,0.003,36,24
20230213,동작구,0.026,0.027,0.5,0.002,33,24
20230213,동작대로,0.042,0.018,0.7,0.003,34,24
