측정일시,측정소명,이산화질소,오존,일산화탄소,아황산,미세,초미세
20230402,영등포로,0.035,0.037,0.6,0.003,55,34
20230402,용산구,0.021,0.049,0.5,0.003,52,35
20230402,은평구,0.01,0.048,0.6,0.003,39,25
20230402,정릉로,0.031,0.039,0.5,0.003,47,31
20230402,종로,0.026,0.035,0.6,0.003,45,27
20230402,종로구,0.019,0.05,0.5,0.003,44,30
20230402,종로구,0.019,0.05,0.5,0.003,44,30
20230402,중구,0.03,0.043,0.5,0.003,45,32
20230402,중랑구,0.014,0.055,0.3,0.002,39,28
20230402,천호대로,0.026,0.042,0.5,0.003,44,28
20230402,청계천로,0.027,0.041,0.5,0.004,51,33
20230402,한강대로,0.023,0.048,0.5,0.004,55,32
20230402,홍릉로,0.025,0.041,0.4,0.004,46,30
20230402,화랑로,0.035,0.035,0.5,0.003,51,31
20230403,강남구,0.021,0.054,0.4,0.003,44,29
20230403,강남대로,0.046,0.03,0.6,0.003,59,29
20230403,강동구,0.015,0.043,0.3,0.002,44,32
20230403,강변북로,0.043,0.035,0.5,0.003,46,28
20230403,강북구,0.016,0.051,0.5,0.002,44,31
20230403,강서구,0.03,0.048,0.5,0.003,57,31
20230403,공항대로,0.045,0.041,0.5,0.003,64,34
20230403,관악구,0.028,0.041,0.5,0.003,51,32
20230403,광진구,0.014,0.044,0.3,0.003,42,28
20230403,구로구,0.02,0.044,0.4,0.003,51,31
20230403,금천구,0.024,0.055,0.4,0.003,42,32
20230403,노원구,0.025,0.047,0.5,0.003,48,35
20230403,도봉구,0.019,0.051,0.3,0.003,45,28
20230403,도산대로,0.02,0.05,0.6,0.003,47,29
20230403,동대문구,0.023,0.054,0.4,0.003,46,31
20230403,동작구,0.025,0.05,0.4,0.003,44,32
20230403,동작대로,0.043,0.039,0.5,0.003,51,34
20230403,마포구,0.024,0.054,0.5,0.003,45,35
20230403,서대문구,0.012,0.055,0.5,0.003,46,27
20230403,서초구,0.032,0.036,0.5,0.004,50,31
20230403,성동구,0.023,0.053,0.3,0.003,44,27
20230403,성북구,0.032,0.042,0.4,0.003,48,30
20230403,송파구,0.031,0.046,0.4,0.003,54,34
20230403,신촌로,0.03,0.042,0.5,0.003,53,35
20230403,양천구,0.032,0.037,0.5,0.004,47,34
20230403,영등포구,0.033,0.046,0.5,0.003,48,32
20230403,영등포로,0.042,0.036,0.5,0.003,53,33
20230403,용산구,0.024,0.052,0.4,0.003,50,37
20230403,은평구,0.017,0.047,0.6,0.003,45,30
20230403,정릉로,0.04,0.035,0.5,0.003,48,33
20230403,종로,0.032,0.036,0.6,0.004,46,29
20230403,종로구,0.022,0.054,0.4,0.003,43,32
20230403,종로구,0.022,0.054,0.4,0.003,43,32
20230403,중구,0.027,0.052,0.4,0.004,43,33
20230403,중랑구,0.02,0.052,0.4,0.003,42,32
20230403,천호대로,0.034,0.04,0.5,0.003,47,32
20230403,청계천로,0.039,0.04,0.6,0.004,59,37
20230403,한강대로,0.029,0.049,0.5,0.004,57,32
20230403,홍릉로,0.033,0.039,0.5,0.003,48,32
20230403,화랑로,0.049,0.03,0.5,0.003,55,34
20230404,강남구,0.019,0.05,0.3,0.003,36,19
20230404,강남대로,0.032,0.037,0.5,0.003,43,21
20230404,강동구,0.01,0.045,0.3,0.002,35,19
20230404,강변북로,0.04,0.033,0.5,0.003,38,19
20230404,강북구,0.017,0.045,0.4,0.003,44,28
20230404,강서구,0.019,0.051,0.4,0.003,39,18
20230404,공항대로,0.028,0.044,0.4,0.003,40,19
20230404,관악구,0.019,0.041,0.4,0.003,36,21
20230404,광진구,0.015,0.038,0.3,0.003,36,18
20230404,구로구,0.015,0.042,0.4,0.003,34,17
20230404,금천구,0.022,0.053,0.4,0.003,29,20
20230404,노원구,0.017,0.05,0.4,0.003,43,31
20230404,도봉구,0.017,0.045,0.3,0.004,41,26
20230404,도산대로,0.017,0.047,0.5,0.003,37,20
20230404,동대문구,0.019,0.051,0.4,0.003,36,19
20230404,동작구,0.017,0.059,0.3,0.003,34,21
20230404,동작대로,0.034,0.042,0.4,0.003,40,23
20230404,마포구,0.017,0.051,0.4,0.003,33,21
20230404,서대문구,0.011,0.05,0.4,0.003,29,15
20230404,서초구,0.018,0.045,0.3,0.003,37,19
20230404,성동구,0.02,0.049,0.3,0.003,33,18
20230404,성북구,0.025,0.043,0.4,0.003,38,20
20230404,송파구,0.021,0.05,0.4,0.003,39,19
20230404,신촌로,0.023,0.042,0.4,0.003,39,21
20230404,양천구,0.018,0.042,0.4,0.004,37,21
20230404,영등포구,0.024,0.043,0.4,0.003,34,19
20230404,영등포로,0.032,0.037,0.4,0.003,39,21
20230404,용산구,0.017,0.051,0.4,0.003,34,23
20230404,은평구,0.014,0.052,0.6,0.003,30,19
20230404,정릉로,0.031,0.037,0.5,0.003,41,22
20230404,종로,0.031,0.033,0.5,0.004,39,18
20230404,종로구,0.02,0.049,0.4,0.003,33,19
20230404,종로구,0.02,0.049,0.4,0.003,33,19
20230404,중구,0.024,0.047,0.4,0.003,34,20
20230404,중랑구,0.017,0.046,0.4,0.003,41,24
20230404,천호대로,0.024,0.044,0.4,0.003,35,20
20230404,청계천로,0.03,0.04,0.5,0.004,40,22
20230404,한강대로,0.027,0.043,0.5,0.004,44,21
20230404,홍릉로,0.025,0.041,0.4,0.003,39,20
20230404,화랑로,0.045,0.024,0.5,0.003,52,27
20230405,강남구,0.018,0.034,0.4,0.003,19,11
20230405,강남대로,0.022,0.028,0.6,0.002,14,13
20230405,강동구,0.01,0.026,0.3,0.002,20,13
20230405,강변북로,0.02,0.03,0.7,0.003,16,13
20230405,강북구,0.014,0.038,0.4,0.002,14,8
20230405,강서구,0.016,0.034,0.4,0.002,19,10
20230405,공항대로,0.022,0.031,0.4,0.003,17,16
20230405,관악구,0.014,0.032,0.4,0.002,21,11
20230405,광진구,0.014,0.03,0.4,0.003,18,10
20230405,구로구,0.01,0.032,0.4,0.003,16,11
20230405,금천구,0.051,0.036,0.4,0.003,22,12
20230405,노원구,0.012,0.034,0.4,0.002,14,8
20230405,도봉구,0.012,0.035,0.6,0.003,12,10
20230405,도산대로,0.012,0.031,0.6,0.003,19,14
20230405,동대문구,0.015,0.033,0.4,0.003,17,10
20230405,동작구,0.012,0.044,0.3,0.002,15,11
20230405,동작대로,0.023,0.032,0.5,0.002,18,13
20230405,마포구,0.013,0.028,0.4,0.002,17,10
20230405,서대문구,0.007,0.04,0.5,0.002,14,10
20230405,서초구,0.015,0.032,0.4,0.003,14,12
20230405,성동구,0.017,0.033,0.4,0.003,17,11
20230405,성북구,0.018,0.034,0.6,0.002,17,11
20230405,송파구,0.016,0.031,0.4,0.002,17,10
20230405,신촌로,0.02,0.027,0.4,0.002,18,12
20230405,양천구,0.015,0.03,0.4,0.003,18,11
20230405,영등포구,0.018,0.03,0.4,0.002,19,9
20230405,영등포로,0.026,0.024,0.5,0.003,19,13
20230405,용산구,0.016,0.033,0.4,0.003,16,13
20230405,은평구,0.007,0.039,0.6,0.003,17,14
20230405,정릉로,0.028,0.023,0.5,0.003,21,11
20230405,종로,0.024,0.02,0.5,0.003,18,10
20230405,종로구,0.015,0.029,0.4,0.002,15,9
20230405,종로구,0.015,0.029,0.4,0.002,15,9
20230405,중구,0.022,0.031,0.4,0.003,17,12
20230405,중랑구,0.015,0.034,0.3,0.002,18,10
20230405,천호대로,0.023,0.027,0.4,0.002,17,11
20230405,청계천로,0.023,0.029,0.5,0.003,19,12
20230405,한강대로,0.022,0.03,0.6,0.003,22,15
20230405,홍릉로,0.019,0.028,0.4,0.003,18,12
20230405,화랑로,0.029,0.025,0.4,0.002,17,10
20230406,강남구,0.018,0.037,0.6,0.003,48,39
20230406,강남대로,0.024,0.029,0.8,0.002,52,47
20230406,강동구,0.016,0.028,0.6,0.002,47,37
20230406,강변북로,0.032,0.023,0.9,0.003,57,49
20230406,강북구,0.018,0.034,0.7,0.002,47,39
20230406,강서구,0.019,0.037,0.7,0.002,65,50
20230406,공항대로,0.025,0.031,0.7,0.002,55,48
20230406,관악구,0.016,0.035,0.7,0.002,65,51
20230406,광진구,0.016,0.03,0.6,0.004,45,38
20230406,구로구,0.014,0.031,0.6,0.003,69,55
20230406,금천구,0.041,0.036,0.7,0.003,59,54
20230406,노원구,0.021,0.031,0.7,0.002,56,42
20230406,도봉구,0.016,0.031,0.9,0.003,48,41
20230406,도산대로,0.016,0.031,0.8,0.003,61,50
20230406,동대문구,0.016,0.037,0.6,0.003,51,42
20230406,동작구,0.015,0.049,0.6,0.002,52,46
20230406,동작대로,0.027,0.032,0.7,0.002,52,44
20230406,마포구,0.018,0.028,0.7,0.002,38,49
20230406,서대문구,0.011,0.036,0.5,0.002,53,45
20230406,서초구,0.015,0.032,0.6,0.002,53,51
20230406,성동구,0.019,0.033,0.6,0.002,48,38
20230406,성북구,0.021,0.031,0.9,0.002,53,44
20230406,송파구,0.021,0.033,0.7,0.002,50,38
20230406,신촌로,0.025,0.024,0.7,0.002,59,49
20230406,양천구,0.017,0.032,0.7,0.002,58,51
20230406,영등포구,0.021,0.032,0.6,0.002,54,47
20230406,영등포로,0.028,0.025,0.8,0.002,57,49
20230406,용산구,0.018,0.036,0.7,0.003,54,45
20230406,은평구,0.015,0.033,0.8,0.002,59,50
20230406,정릉로,0.033,0.021,0.8,0.003,51,40
20230406,종로,0.024,0.013,0.8,0.003,52,44
20230406,종로구,0.017,0.033,0.7,0.002,51,43
20230406,종로구,0.017,0.033,0.7,0.002,51,43
20230406,중구,0.021,0.033,0.7,0.002,50,47
20230406,중랑구,0.021,0.032,0.6,0.002,49,41
20230406,천호대로,0.024,0.027,0.7,0.002,45,37
20230406,청계천로,0.025,0.03,0.7,0.003,55,44
20230406,한강대로,0.028,0.027,0.8,0.004,68,52
20230406,홍릉로,0.026,0.026,0.7,0.003,48,41
20230406,화랑로,0.027,0.027,0.6,0.002,44,37
20230407,강남구,0.021,0.04,0.5,0.003,73,40
20230407,강남대로,0.03,0.028,0.6,0.003,88,53
20230407,강동구,0.016,0.033,0.5,0.003,87,53
20230407,강변북로,0.033,0.027,0.6,0.003,82,47
20230407,강북구,0.014,0.039,0.6,0.002,88,56
20230407,강서구,0.022,0.037,0.5,0.003,79,35
20230407,공항대로,0.026,0.032,0.5,0.003,70,39
20230407,관악구,0.017,0.04,0.5,0.002,77,41
20230407,광진구,0.017,0.036,0.4,0.004,77,48
20230407,구로구,0.014,0.032,0.5,0.003,75,38
20230407,금천구,0.016,0.04,0.5,0.003,61,35
20230407,노원구,0.021,0.035,0.6,0.003,94,63
20230407,도봉구,0.015,0.039,0.6,0.003,89,55
20230407,도산대로,0.016,0.035,0.6,0.003,82,47
20230407,동대문구,0.019,0.041,0.5,0.003,77,44
20230407,동작구,0.017,0.05,0.5,0.002,71,44
20230407,동작대로,0.028,0.036,0.6,0.003,72,41
20230407,마포구,0.019,0.035,0.5,0.003,64,40
20230407,서대문구,0.012,0.036,0.5,0.003,76,44
20230407,서초구,0.024,0.033,0.5,0.002,79,44
20230407,성동구,0.019,0.039,0.5,0.002,77,43
20230407,성북구,0.021,0.035,0.6,0.003,85,50
20230407,송파구,0.023,0.036,0.5,0.002,99,50
20230407,신촌로,0.027,0.026,0.6,0.003,81,42
20230407,양천구,0.019,0.032,0.5,0.002,69,40
20230407,영등포구,0.021,0.034,0.5,0.003,63,33
20230407,영등포로,0.029,0.028,0.6,0.003,71,37
20230407,용산구,0.02,0.038,0.5,0.003,78,46
20230407,은평구,0.014,0.035,0.6,0.002,76,47
20230407,정릉로,0.029,0.03,0.6,0.003,81,47
20230407,종로,0.025,0.031,0.6,0.003,75,41
20230407,종로구,0.018,0.038,0.5,0.003,77,45
20230407,종로구,0.018,0.038,0.5,0.003,77,45
20230407,중구,0.021,0.038,0.5,0.003,69,42
20230407,중랑구,0.02,0.037,0.5,0.002,80,53
20230407,천호대로,0.026,0.033,0.5,0.002,83,52
20230407,청계천로,0.024,0.034,0.6,0.004,78,44
20230407,한강대로,0.026,0.031,0.6,0.004,90,45
20230407,홍릉로,0.028,0.029,0.6,0.003,78,45
20230407,화랑로,0.033,0.029,0.6,0.003,86,55
20230408,강남구,0.012,0.042,0.3,0.003,33,6
20230408,강남대로,0.023,0.03,0.4,0.003,47,8
20230408,강동구,0.013,0.032,0.3,0.002,33,6
20230408,강변북로,0.028,0.028,0.4,0.003,47,9
20230408,강북구,0.009,0.042,0.3,0.002,36,7
20230408,강서구,0.015,0.04,0.3,0.003,43,5
20230408,공항대로,0.021,0.033,0.2,0.003,43,10
20230408,관악구,0.016,0.04,0.4,0.002,41,12
20230408,광진구,0.011,0.034,0.2,0.003,34,5
20230408,구로구,0.013,0.03,0.4,0.003,48,6
20230408,금천구,0.014,0.037,0.3,0.003,30,7
20230408,노원구,0.014,0.036,0.4,0.003,35,9
20230408,도봉구,0.009,0.041,0.2,0.002,35,6
20230408,도산대로,0.013,0.036,0.5,0.003,45,10
20230408,동대문구,0.014,0.04,0.3,0.003,34,5
20230408,동작구,0.013,0.045,0.3,0.002,35,8
20230408,동작대로,0.022,0.036,0.4,0.002,35,9
20230408,마포구,0.015,0.036,0.3,0.003,34,8
20230408,서대문구,0.01,0.034,0.2,0.003,41,5
20230408,서초구,0.011,0.036,0.3,0.002,46,7
20230408,성동구,0.016,0.037,0.3,0.002,34,8
20230408,성북구,0.014,0.036,0.3,0.003,44,9
20230408,송파구,0.017,0.037,0.4,0.002,38,7
20230408,신촌로,0.023,0.026,0.4,0.003,47,9
20230408,양천구,0.015,0.033,0.3,0.002,37,7
20230408,영등포구,0.015,0.036,0.3,0.003,33,4
20230408,영등포로,0.025,0.028,0.4,0.003,39,8
20230408,용산구,0.014,0.038,0.4,0.003,43,10
20230408,은평구,0.011,0.034,0.3,0.002,40,8
20230408,정릉로,0.023,0.031,0.4,0.003,36,9
20230408,종로,0.016,0.031,0.4,0.003,33,6
20230408,종로구,0.015,0.037,0.4,0.003,35,6
20230408,종로구,0.015,0.037,0.4,0.003,35,6
20230408,중구,0.015,0.037,0.3,0.003,30,5
20230408,중랑구,0.015,0.036,0.3,0.002,32,8
20230408,천호대로,0.021,0.033,0.3,0.002,38,7
20230408,청계천로,0.018,0.035,0.3,0.003,38,7
20230408,한강대로,0.02,0.033,0.5,0.004,51,9
20230408,홍릉로,0.02,0.03,0.4,0.003,34,9
20230408,화랑로,0.024,0.027,0.4,0.003,37,9
20230409,강남구,0.016,0.043,0.4,0.003,53,13
20230409,강남대로,0.024,0.032,0.5,0.004,69,16
20230409,강동구,0.014,0.034,0.4,0.003,56,13
20230409,강변북로,0.025,0.032,0.5,0.003,69,19
20230409,강북구,0.015,0.04,0.4,0.003,56,16
20230409,강서구,0.017,0.041,0.5,0.003,73,13
20230409,공항대로,0.02,0.037,0.1,0.003,62,15
20230409,관악구,0.017,0.044,0.5,0.003,63,19
20230409,광진구,0.015,0.033,0.3,0.003,56,13
20230409,구로구,0.012,0.034,0.4,0.004,74,16
20230409,금천구,0.013,0.041,0.4,0.003,52,14
20230409,노원구,0.017,0.038,0.5,0.003,57,17
20230409,도봉구,0.014,0.04,0.4,0.003,57,15
20230409,도산대로,0.013,0.04,0.6,0.003,74,18
20230409,동대문구,0.017,0.043,0.4,0.004,58,13
20230409,동작구,0.017,0.048,0.4,0.003,55,15
20230409,동작대로,0.022,0.04,0.5,0.003,55,15
20230409,마포구,0.016,0.04,0.4,0.003,55,16
20230409,서대문구,0.011,0.038,0.4,0.003,59,14
20230409,서초구,0.013,0.037,0.4,0.003,62,16
20230409,성동구,0.016,0.041,0.4,0.003,57,15
20230409,성북구,0.019,0.036,0.6,0.003,66,17
20230409,송파구,0.016,0.04,0.4,0.003,61,13
20230409,신촌로,0.021,0.032,0.5,0.003,70,16
20230409,양천구,0.017,0.035,0.5,0.002,62,16
20230409,영등포구,0.017,0.038,0.4,0.003,55,12
20230409,영등포로,0.024,0.033,0.5,0.003,63,15
20230409,용산구,0.017,0.041,0.4,0.004,66,17
20230409,은평구,0.013,0.038,0.4,0.003,60,19
20230409,정릉로,0.026,0.032,0.5,0.003,58,16
20230409,종로,0.021,0.031,0.5,0.004,51,12
20230409,종로구,0.017,0.041,0.4,0.003,58,13
20230409,종로구,0.017,0.041,0.4,0.003,58,13
20230409,중구,0.021,0.036,0.5,0.003,51,13
20230409,중랑구,0.017,0.038,0.4,0.003,54,16
20230409,천호대로,0.021,0.036,0.4,0.003,61,13
20230409,청계천로,0.021,0.035,0.4,0.004,55,14
20230409,한강대로,0.021,0.036,0.6,0.005,78,20
20230409,홍릉로,0.021,0.033,0.4,0.003,58,15
20230409,화랑로,0.023,0.032,0.4,0.003,55,15
20230410,강남구,0.023,0.045,0.4,0.003,41,16
20230410,강남대로,0.031,0.033,0.6,0.003,54,19
20230410,강동구,0.021,0.033,0.4,0.003,43,16
20230410,강변북로,0.037,0.032,0.5,0.003,52,22
20230410,강북구,0.019,0.045,0.5,0.003,46,20
20230410,강서구,0.019,0.051,0.4,0.003,51,13
20230410,공항대로,0.025,0.044,0.2,0.003,46,14
20230410,관악구,0.021,0.052,0.5,0.003,47,19
20230410,광진구,0.019,0.033,0.3,0.003,42,16
20230410,구로구,0.015,0.04,0.4,0.004,50,15
20230410,금천구,0.015,0.052,0.4,0.003,37,15
20230410,노원구,0.025,0.04,0.5,0.003,46,21
20230410,도봉구,0.018,0.044,0.4,0.004,50,19
20230410,도산대로,0.019,0.043,0.6,0.003,53,21
20230410,동대문구,0.024,0.043,0.5,0.004,47,17
20230410,동작구,0.019,0.056,0.4,0.003,42,17
20230410,동작대로,0.033,0.041,0.5,0.003,45,17
20230410,마포구,0.018,0.048,0.4,0.003,38,17
20230410,서대문구,0.012,0.046,0.3,0.003,44,15
20230410,서초구,0.018,0.043,0.4,0.003,61,18
20230410,성동구,0.022,0.046,0.4,0.003,43,18
20230410,성북구,0.028,0.036,0.7,0.003,50,20
20230410,송파구,0.028,0.038,0.4,0.003,51,18
20230410,신촌로,0.029,0.035,0.5,0.003,50,18
20230410,양천구,0.018,0.043,0.4,0.003,42,16
20230410,영등포구,0.023,0.043,0.4,0.003,42,13
20230410,영등포로,0.035,0.034,0.5,0.003,48,16
20230410,용산구,0.023,0.043,0.4,0.003,47,19
20230410,은평구,0.013,0.05,0.4,0.003,43,18
20230410,정릉로,0.038,0.03,0.6,0.003,47,19
20230410,종로,0.026,0.033,0.5,0.003,41,15
20230410,종로구,0.024,0.041,0.5,0.003,44,17
20230410,종로구,0.024,0.041,0.5,0.003,44,17
20230410,중구,0.026,0.041,0.5,0.003,41,18
20230410,중랑구,0.023,0.042,0.4,0.003,42,19
20230410,천호대로,0.033,0.032,0.5,0.003,47,16
20230410,청계천로,0.031,0.033,0.6,0.004,50,21
20230410,한강대로,0.034,0.036,0.6,0.004,67,23
20230410,홍릉로,0.032,0.032,0.5,0.003,48,19
20230410,화랑로,0.035,0.03,0.5,0.003,47,19
20230411,강남구,0.017,0.041,0.3,0.003,43,15
20230411,강남대로,0.024,0.032,0.5,0.003,58,19
20230411,강동구,0.014,0.034,0.3,0.002,44,15
20230411,강변북로,0.03,0.029,0.5,0.003,53,19
20230411,강북구,0.015,0.042,0.4,0.002,51,18
20230411,강서구,0.017,0.038,0.3,0.002,53,15
20230411,공항대로,0.021,0.035,0.3,0.003,46,15
20230411,관악구,0.014,0.042,0.4,0.003,49,17
20230411,광진구,0.014,0.034,0.3,0.003,42,14
20230411,구로구,0.012,0.031,0.3,0.003,52,16
20230411,금천구,0.014,0.039,0.3,0.003,46,17
20230411,노원구,0.02,0.036,0.4,0.003,46,18
20230411,도봉구,0.013,0.039,0.4,0.003,56,18
20230411,도산대로,0.014,0.036,0.5,0.003,55,22
20230411,동대문구,0.017,0.038,0.4,0.003,50,17
20230411,동작구,0.012,0.051,0.3,0.002,44,16
20230411,동작대로,0.025,0.036,0.4,0.003,44,17
20230411,마포구,0.016,0.036,0.3,0.002,39,15
20230411,서대문구,0.009,0.04,0.3,0.003,49,15
20230411,서초구,0.014,0.036,0.3,0.002,53,19
20230411,성동구,0.017,0.039,0.3,0.002,42,16
20230411,성북구,0.021,0.034,0.4,0.002,51,19
20230411,송파구,0.02,0.038,0.3,0.002,54,20
20230411,신촌로,0.025,0.027,0.4,0.003,52,18
20230411,양천구,0.015,0.034,0.3,0.003,45,16
20230411,영등포구,0.017,0.034,0.3,0.003,40,12
20230411,영등포로,0.027,0.028,0.4,0.003,46,16
20230411,용산구,0.015,0.04,0.3,0.003,47,17
20230411,은평구,0.011,0.039,0.4,0.002,49,20
20230411,정릉로,0.03,0.027,0.5,0.003,45,17
20230411,종로,0.022,0.029,0.4,0.003,43,14
20230411,종로구,0.017,0.035,0.4,,46,15
20230411,종로구,0.017,0.035,0.4,,46,15
20230411,중구,0.019,0.036,0.4,0.003,41,16
20230411,중랑구,0.018,0.038,0.3,0.002,43,17
20230411,천호대로,0.023,0.033,0.3,0.002,45,14
20230411,청계천로,0.024,0.032,0.4,0.003,48,19
20230411,한강대로,0.019,0.037,0.5,0.004,56,21
20230411,홍릉로,0.024,0.029,0.4,0.003,45,18
20230411,화랑로,0.027,0.029,0.3,0.003,43,17
20230412,강남구,0.019,0.036,0.3,0.003,247,21
20230412,강남대로,0.031,0.022,0.4,0.003,309,35
20230412,강동구,0.018,0.027,0.3,0.002,251,23
20230412,강변북로,0.034,0.023,0.4,0.003,301,36
20230412,강북구,0.011,0.037,0.3,0.002,269,31
20230412,강서구,0.022,0.032,0.4,0.003,287,24
20230412,공항대로,0.03,0.024,0.4,0.003,261,30
20230412,관악구,0.022,0.034,0.4,0.002,247,32
20230412,광진구,0.017,0.028,0.2,0.003,254,25
20230412,구로구,0.021,0.021,0.3,0.003,322,35
20230412,금천구,0.019,0.026,0.4,0.002,190,27
20230412,노원구,0.018,0.032,0.4,0.003,257,28
20230412,도봉구,0.013,0.034,0.2,0.002,265,30
20230412,도산대로,0.02,0.027,0.5,0.003,323,41
20230412,동대문구,0.017,0.035,0.3,0.003,269,26
20230412,동작구,0.018,0.037,0.3,0.002,239,27
20230412,동작대로,0.03,0.027,0.4,0.003,226,24
20230412,마포구,0.022,0.028,0.4,0.003,217,27
20230412,서대문구,0.01,0.031,0.3,0.003,280,33
20230412,서초구,0.021,0.027,0.3,0.002,304,36
20230412,성동구,0.02,0.032,0.3,0.002,246,31
20230412,성북구,0.021,0.029,0.5,0.002,312,37
20230412,송파구,0.024,0.03,0.4,0.002,299,38
20230412,신촌로,0.032,0.016,0.5,0.003,272,29
20230412,양천구,0.023,0.025,0.4,0.002,248,27
20230412,영등포구,0.024,0.027,0.3,0.003,223,22
20230412,영등포로,0.034,0.021,0.5,0.003,250,25
20230412,용산구,0.019,0.032,0.3,0.003,308,30
20230412,은평구,0.014,0.029,0.3,0.002,280,38
20230412,정릉로,0.029,0.024,0.4,0.003,251,30
20230412,종로,0.021,0.026,0.4,0.003,225,22
20230412,종로구,0.018,0.032,0.4,,268,25
20230412,종로구,0.018,0.032,0.4,,268,25
20230412,중구,0.022,0.028,0.4,0.003,236,23
20230412,중랑구,0.018,0.032,0.3,0.002,242,30
20230412,천호대로,0.026,0.026,0.4,0.002,266,24
20230412,청계천로,0.024,0.027,0.4,0.003,264,36
20230412,한강대로,0.027,0.025,0.5,0.004,339,37
20230412,홍릉로,0.028,0.023,0.4,0.003,240,24
20230412,화랑로,0.03,0.021,0.4,0.002,259,31
20230413,강남구,0.032,0.024,0.4,0.004,178,20
20230413,강남대로,0.042,0.015,0.6,0.004,212,30
20230413,강동구,0.028,0.02,0.4,0.003,184,23
20230413,강변북로,0.046,0.013,0.5,0.004,204,30
20230413,강북구,0.023,0.026,0.4,0.003,195,26
20230413,강서구,0.029,0.027,0.5,0.004,222,24
20230413,공항대로,0.037,0.021,0.4,0.004,205,28
20230413,관악구,0.03,0.029,0.5,0.003,189,26
20230413,광진구,0.024,0.021,0.4,0.003,188,23
20230413,구로구,0.041,0.03,0.6,0.004,220,31
