측정일시,측정소명,이산화질소,오존,일산화탄소,아황산,미세,초미세
20230901,강남구,0.0188,0.034,0.4,0.0032,28,15
20230901,강남대로,0.032,0.0185,0.53,0.003,26,13
20230901,강동구,0.0112,0.0299,0.4,0.0025,28,14
20230901,강변북로,0.0225,0.0261,0.48,0.0024,26,12
20230901,강북구,0.0062,0.0435,0.36,0.0022,27,13
20230901,강서구,0.0163,0.0368,0.41,0.0029,26,13
20230901,공항대로,0.0293,0.0246,0.42,0.0028,33,15
20230901,관악구,0.0189,0.0387,0.47,0.003,31,16
20230901,광진구,0.0158,0.0333,0.52,0.0021,28,14
20230901,구로구,0.0124,0.0337,0.3,0.0024,23,9
20230901,금천구,0.0149,0.0336,0.45,0.0032,28,16
20230901,노원구,0.0127,0.0374,0.4,0.0021,27,14
20230901,도봉구,0.0094,0.0461,0.49,0.0026,22,11
20230901,도산대로,0.0216,0.0232,0.5,0.0033,28,15
20230901,동대문구,0.0135,0.0372,0.42,0.0031,28,14
20230901,동작구,0.0155,0.0414,0.38,0.0027,28,15
20230901,동작대로,0.0333,0.0287,0.56,0.0027,36,17
20230901,마포구,0.0179,0.0379,0.42,0.0025,29,14
20230901,서대문구,0.0111,0.0389,0.21,0.0035,20,11
20230901,서초구,0.018,0.033,0.4,0.0031,27,10
20230901,성동구,0.0156,0.0348,0.36,0.0031,26,14
20230901,성북구,0.0138,0.031,0.58,0.0023,20,12
20230901,송파구,0.0193,0.037,0.43,0.0024,33,17
20230901,신촌로,0.0277,0.022,0.56,0.0028,33,16
20230901,양천구,0.0154,0.0407,0.41,0.0028,25,13
20230901,영등포구,0.0207,0.0388,0.33,0.0026,25,14
20230901,영등포로,0.0261,0.0292,0.45,0.0028,29,15
20230901,용산구,0.0183,0.033,0.48,0.0034,30,17
20230901,은평구,0.0086,0.0321,0.25,0.0021,23,12
20230901,정릉로,0.0251,0.0261,0.49,0.003,30,16
20230901,종로,0.0154,0.0326,0.48,0.0034,28,12
20230901,종로구,0.0164,0.0351,0.46,0.0034,25,14
20230901,종로구,0.0164,0.0351,0.46,0.0034,25,14
20230901,중구,0.0157,0.0399,0.43,0.003,19,12
20230901,중랑구,0.0065,0.0371,0.33,0.0023,26,14
20230901,천호대로,0.0266,0.0224,0.46,0.0025,29,14
20230901,청계천로,0.0201,0.0283,0.5,0.0028,29,14
20230901,한강대로,0.0233,0.0375,0.55,0.0034,30,13
20230901,홍릉로,0.0263,0.0276,0.46,0.0031,29,14
20230901,화랑로,0.026,0.0245,0.48,0.0027,32,15
20230902,강남구,0.0171,0.0372,0.39,0.0029,29,18
20230902,강남대로,0.033,0.0217,0.48,0.0029,26,15
20230902,강동구,0.0109,0.0301,0.41,0.0023,34,17
20230902,강변북로,0.0254,0.0264,0.51,0.0024,26,15
20230902,강북구,0.0069,0.0491,0.37,0.0022,29,17
20230902,강서구,0.0147,0.0494,0.46,0.0027,32,18
20230902,공항대로,0.0245,0.0375,0.45,0.0028,35,19
20230902,관악구,0.0183,0.0503,0.48,0.0028,35,19
20230902,광진구,0.0144,0.0345,0.53,0.002,29,16
20230902,구로구,0.0105,0.042,0.31,0.0022,26,13
20230902,금천구,0.0112,0.04,0.45,0.0029,31,19
20230902,노원구,0.0127,0.0385,0.42,0.002,29,17
20230902,도봉구,0.0102,0.0481,0.51,0.0026,24,17
20230902,도산대로,0.0175,0.0297,0.45,0.0032,28,16
20230902,동대문구,0.0124,0.0418,0.42,0.003,30,17
20230902,동작구,0.0162,0.0471,0.39,0.0025,29,18
20230902,동작대로,0.0368,0.0351,0.57,0.0026,35,22
20230902,마포구,0.0177,0.0518,0.45,0.0024,34,18
20230902,서대문구,0.0116,0.0432,0.22,0.003,21,14
20230902,서초구,0.0195,0.0378,0.39,0.003,30,14
20230902,성동구,0.0119,0.0414,0.36,0.0026,28,18
20230902,성북구,0.0127,0.0359,0.57,0.0022,21,15
20230902,송파구,0.0179,0.037,0.43,0.0023,32,18
20230902,신촌로,0.0218,0.0333,0.48,0.0027,33,18
20230902,양천구,0.0148,0.0524,0.44,0.0026,30,17
20230902,영등포구,0.0205,0.0497,0.45,0.0026,30,19
20230902,영등포로,0.0252,0.0378,0.46,0.0027,31,18
20230902,용산구,0.0234,0.0347,0.52,0.0032,33,21
20230902,은평구,0.0094,0.035,0.24,0.002,23,15
20230902,정릉로,0.025,0.0309,0.49,0.0029,32,20
20230902,종로,0.0209,0.0323,0.51,0.0033,30,15
20230902,종로구,0.0143,0.0427,0.44,0.0032,28,18
20230902,종로구,0.0143,0.0427,0.44,0.0032,28,18
20230902,중구,0.0212,0.0419,0.46,0.003,24,17
20230902,중랑구,0.0058,0.0369,0.35,0.0024,28,17
20230902,천호대로,0.0253,0.0237,0.45,0.0025,30,15
20230902,청계천로,0.0202,0.0326,0.48,0.0027,33,17
20230902,한강대로,0.0245,0.047,0.56,0.0033,35,18
20230902,홍릉로,0.0202,0.0347,0.42,0.0029,30,16
20230902,화랑로,0.0248,0.0231,0.5,0.0026,31,18
20230903,강남구,0.0115,0.0243,0.34,0.0028,19,13
20230903,강남대로,0.0193,0.0162,0.44,0.0028,11,9
20230903,강동구,0.0063,0.0223,0.36,0.0022,20,12
20230903,강변북로,0.0069,0.0238,0.42,0.0027,13,8
20230903,강북구,0.0061,0.029,0.34,0.002,18,11
20230903,강서구,0.0131,0.0287,0.44,0.0025,18,12
20230903,공항대로,0.017,0.0257,0.4,0.0024,20,11
20230903,관악구,0.0138,0.0276,0.41,0.0026,22,13
20230903,광진구,0.0081,0.0249,0.52,0.0019,19,12
20230903,구로구,0.0091,0.0236,0.28,0.002,13,6
20230903,금천구,0.0098,0.0226,0.38,0.0029,21,13
20230903,노원구,0.0086,0.0253,0.36,0.0019,19,12
20230903,도봉구,0.0079,0.0297,0.51,0.0025,13,10
20230903,도산대로,0.0081,0.0201,0.38,0.0031,16,10
20230903,동대문구,0.0081,0.0275,0.35,0.0027,19,12
20230903,동작구,0.0126,0.0277,0.34,0.0024,20,13
20230903,동작대로,0.0204,0.0235,0.46,0.0025,22,14
20230903,마포구,0.0118,0.0315,0.38,0.0023,21,12
20230903,서대문구,0.0056,0.0324,0.21,0.0027,12,9
20230903,서초구,0.0119,0.0242,0.34,0.0029,15,6
20230903,성동구,0.0062,0.0286,0.29,0.0022,17,11
20230903,성북구,0.0095,0.0227,0.56,0.0022,13,11
20230903,송파구,0.0117,0.0239,0.38,0.0022,20,12
20230903,신촌로,0.0115,0.0234,0.34,0.0024,21,12
20230903,양천구,0.0123,0.028,0.4,0.0024,19,12
20230903,영등포구,0.0136,0.0282,0.41,0.0024,22,13
20230903,영등포로,0.0163,0.0215,0.41,0.0024,20,13
20230903,용산구,0.0109,0.0255,0.4,0.0029,20,14
