"구분","항목","단위","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월",
"대송면","As","",".0003",".0001",".0002",".0001",".0001",".0001",".0001",".0003",".0008",".0001",".0002",".0001",".0003",".0006",".0005",".0005",".0005",".0007",".0009",".0005",".0004",".0001",".001",".0003",".0003",".0002",".0002",".0009",".0004",".0006",".0002",".0004",".0004",".0033",".0001",".0012",".0003",".0002",".0004",".0002",".0007",".0005",".0002",".0005",".0002",".0008",".0002",".0004",".0005",".0003",".0002",".0003",".0004",".0008",".0008",".0001",".0007",".0011","N.D.",".0004",".0003",".0014",".0014",".0037",".0021",".0056",".0034",".001",".0017",".0026",".0068",".0018",".0033",".0037",".0029",".0026",".0023",".0074",".003",".001",".0008",".0025",".002",".0021",".003",".0016",".002",".0026",".0023",".005",".0023",".0005",".0014",".0056",".0048",".0028",".0047",".0019",".0054",".004",".0061",".005",".0014",".0021",".0018",".0042",".0004",".0068",".0031",".0021",".0018",".0023",".0051",".0011",".0017",".0007","-",".0009","-",".0023",".0052",".01212",
"3공단","As","","","","","","","","",".0009",".0014",".0004",".0008",".0005",".0009",".0011",".001",".0013",".0017",".0012",".0014",".0011",".0014",".0007",".0055",".0005",".0004",".0005",".0005",".0015",".0008",".001",".0004",".0008",".001",".0013",".0007",".0006",".0008",".0005",".0008",".0007",".0014",".0018",".0004",".001",".0005",".0065",".0004",".0014",".001",".0011",".0004",".0008",".0012",".0016",".0011",".0002",".0021",".0018",".0015",".0032",".003",".0068",".0068",".0072",".0042",".0079",".0061",".001",".0087",".0053",".0125",".0064",".0069",".0102",".0064",".0039",".0052",".01",".0044",".0027",".0018",".0048","0.0058*","",".0036",".0032",".0042",".004",".0028",".0074",".0033",".0013",".0031",".0087",".0112",".0081",".0055",".0045",".0098",".0089",".0122",".0071",".0033",".0035",".0035",".0077",".0039",".0057",".0065",".0072",".005",".0033",".0083",".0021",".0042",".0026",".0043",".004",".0064",".0065",".01006",".01446",
"4공단","As","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0043",".0025",".0042",".0032",".0003",".0012",".0014",".0013",".0007",".0028",".0023",".0025",".0024",".0007",".005",".0006",".0011",".0004",".0031",".0025",".0025",".0019",".0027",".00968",
"석포면","As","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".0136",".0186",".0261",".0119",".0087",".0112",".0063",".0101",".0142",".0004",".0056",".0041",".0109",".0177",".0219",".0099",".0365",".0683",".0489",".0656",".0321",".0079",".0276",".0239",".0048",".0058",".0634",".0306","-",".0206",".0066",".0086",".0021","0.0005**",".0064",".0082",".0261",".0128",".0138",".01776",".04542",
"명서동","As","",".0041",".0042",".0121",".003",".0073",".0052",".0007",".0045",".0054",".0016",".0048",".0039",".0065",".0001",".0019",".0039",".0013",".0025",".0126",".0022",".0049",".0036",".0033",".0026",".0045",".0032",".0027",".006",".0042",".0026",".001",".0004",".0001",".0018",".0005",".0053",".0036",".0081",".012",".0055",".0062",".0069",".0055",".0044",".0022",".0064",".0053",".0053",".002",".0013",".0033",".0033",".0025",".005",".0024",".0003",".0039",".002",".0022",".0012",".0015",".0013",".001",".0025",".0012",".0029",".0017",".0026",".001",".0019",".0037",".0038",".0025",".0027",".0017",".0033",".0137",".0661",".0005",".0006",".0007",".0023",".0013",".0014",".0011",".002",".002",".003",".0031",".0026",".0023",".0004",".0029",".005",".0036",".0019",".3753",".0017",".0037",".0029","-",".0013",".0008",".0014",".0006","-","-","-",".0011",".0016",".0018",".001",".0038",".0009",".0016",".0005",".0024",".0017",".0024",".0011",".00146",".00531",
"봉암동","As","",".0056",".0059",".0121",".003",".0066",".0052",".0012",".0047",".0054",".0019",".0049",".0044",".0021",".0001",".0013",".0002",".0009",".0124",".0025",".0048",".0048",".0019",".0032",".0032",".0042",".0027",".003",".0052",".0042",".003",".0015",".0004",".0004",".0023",".0006",".0054",".0037",".008",".011",".0052",".0037",".0035",".0039",".0044",".0019",".0055",".0024",".0053",".0017",".001",".0029",".0028",".0027",".0045",".0025",".0004",".0035",".0019",".0025",".0012",".0013",".0015",".0013",".0021",".0019",".0029",".0022",".0025",".0013",".0016",".0024",".0024",".0029",".0028",".0018",".0035",".0154",".0717",".0009",".0007",".0009",".0025","",".0018",".0013",".0022",".0025",".0029",".0028",".0035",".0026",".0005","","",".0037",".0022",".4299",".0018",".0036",".0032",".0016",".0031",".0004",".0016",".0026",".0007",".0005",".0018",".0011",".0016",".0021",".0012",".0044",".0009","-",".0004",".0025",".0018",".0025",".0013",".00212","-",
"하동읍","As","",".0077",".0062",".0112",".0027",".0041",".0016",".0005",".0043",".0028",".0009",".0061",".0031",".0007",".0015",".0007",".0004",".0006",".0015",".0008",".001",".0027",".0006",".0015",".0023",".0035",".0024",".001",".0015",".0032",".0015",".0013","N.D.",".0074",".0012",".0003",".0025",".003",".0115",".0084",".0041",".0014",".0016",".0028",".0039",".0017",".0039",".0014",".0031",".0017",".0005",".0028",".0029",".0028",".0042",".0015",".0007",".0016",".001",".0014",".0009",".001",".0008",".0008",".002",".0011",".0014",".0003",".0006",".0009",".0021",".0014",".0014",".0021",".0018",".0012",".0015",".0077",".0724",".0005",".0018",".0001","",".0009","","",".0013",".0013",".0032",".0024",".0028",".0014",".0006",".003",".0044",".0022",".0018",".1281","",".003",".002",".0038",".001",".0001",".0012",".0007",".0002",".0007",".0009",".001",".0014",".001",".0006",".0031",".0006",".0014",".0005","-",".0011",".002",".0074","-",".00271",
"아주동","As","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".5139",".0026",".005",".0037",".0026",".0051",".002",".0027",".0017",".0029",".0006","-",".0014","-","-",".0019",".0081",".0019",".0022",".0008",".0048",".0035",".0022",".0017",".00248",".00734",
"덕천동","As","",".0024","N.D.","N.D.",".0031",".0105",".0096",".0002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"광안동","As","",".0031","N.D.",".0017",".0041",".0138",".0183","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"농성동","As","",".004",".0039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"두암동","As","",".0047",".0045",".0086",".0032",".0029",".0029",".001",".0055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"건국동","As","",".0067",".0049","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"서동","As","",".0076",".0053",".0123",".0037",".0025",".0026",".0006",".0062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"읍내동","As","",".006",".0074",".0101",".0031",".0029",".0026",".0017",".0045",".0036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"문창동","As","",".0087",".0078",".0083",".0034",".0018",".0027",".0017",".0056",".0027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"구성동","As","",".0065",".0059",".008",".0026",".002",".0021",".0015",".0051",".0035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"정림동","As","",".0054",".007",".0079",".0031",".0018",".0028",".0015",".0062",".0029","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"신풍동","As","",".0126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"상대원1동","As","",".0131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"원시동","As","",".0198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"고천동","As","",".0155","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"은하수로","As","",".0126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"우산동","As","",".0111",".0054",".0159",".0039",".0078",".006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"문막공단","As","",".0061",".0042",".0103",".0031",".0063",".0064",".0034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"삼천동","As","",".0085",".005",".0064",".0062",".0045",".0061",".0008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"주삼동","As","",".0045",".0031",".0088",".0036",".0017",".0035",".0121",".0014",".0031",".0031","N.D.",".0058",".0017",".0014",".0013",".0037","N.D.",".003",".0016",".0027",".0025",".0118",".0027","N.D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"여천동","As","","","","","","","","","","","","","","","","","","","","","","","","","",".0023",".0052",".0021",".0021",".0019",".0009",".003","N.D.",".0006",".0011",".0008",".0015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"쌍봉동","As","",".0032",".0024",".0056",".0025",".001",".0008","","","","","","","","","","","",".0018",".0016",".003",".0016",".0136",".0031","N.D.",".0017",".0046",".0024",".0021",".0018",".0015",".0012",".0004","N.D.",".0019",".0009",".0013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"장흥동","As","",".0006",".0003",".0004",".0003",".0002",".0002",".0005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"죽도동","As","",".0002",".0002",".0002",".0002",".0002",".0001",".0002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3공단","As","",".0005",".0003",".0004",".0003",".0003",".0001",".0004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
