"구분","항목","단위","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월",
"노대동","Fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2884",".396",".2958",".3542",".2379",".2964",".0851",".0665",".1059",".1856",".4023",".3048",".5215",".3037",".323",".2558",".4802",".3808",".1196",".1912",".2582",".1909",".0718",".4125",".1968",".3454",".4953",".1773",".3684",".1525",".1094",".0384",".1776",".185",".3859",".3349",".51968",".37878",
"평동","Fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3079",".6807",".8024",".6459",".4159",".5716",".2083","","","","1.4762","1.0601","1.7581",".682",".7908",".5414",".8099",".8029",".3392",".4236",".4409",".4881",".4005","1.6555",".7651","1.0068","1.101",".412",".7526",".3855",".3563",".2864",".6449",".846","1.6009","1.4555","1.9856","1.4038",
"서동","Fe","","","","","","","","","",".1203",".0866",".1795",".0386",".3485",".194",".4141",".4911",".3447",".3304",".3142",".1133",".3514",".2797",".434",".3184",".4676",".4786",".4506",".5321",".5184",".472",".2012",".1071",".197",".5161",".1263",".2988",".1831",".1855",".3658",".326",".117",".1745",".1076",".1743",".2804",".158",".3419",".5691",".2093",".3317",".3973",".34",".7816",".2665",".0958",".1948",".1545",".118",".3953",".2482",".0973",".1587",".1482",".6733",".2088",".2583",".2352",".3961",".3216",".2928",".2916",".2599",".2818",".7965",".5603",".32",".4689",".254",".0941",".1117",".112",".248",".399",".4464",".1657",".1788",".3254",".3423",".1661",".3225",".1078",".0836",".1397",".2332",".4984",".4132",".6045",".4034",".4257",".3941",".4087",".3784",".1469",".2022",".1487",".2898",".1067",".3981",".3234",".3294",".6601",".2354",".3248",".1537",".118",".075",".1571",".2491",".4789",".4215",".68106",".3964",
"읍내동","Fe","","","","","","","","","","","1.5554","2.1911","1.5413","1.7009","1.2772","3.3761","1.9287","1.0953",".5721",".9329",".1254",".8676","1.241","2.8684","1.6673","1.9506","2.3631","2.0615","1.2547","2.0316","1.1235",".3993",".4962",".515","1.8811","1.0837","3.7259","1.5366","1.6252","1.9957","1.11","1.2358","1.1628",".8085","1.0417","1.2798",".49","1.3939",".7937","1.1364","1.3123","1.3103",".7599","1.4077",".9211",".5238",".2261",".7085",".5903","1.0038",".6702",".7051","1.2967",".5316","1.4465","1.0267",".5659",".4276",".3843",".6519",".5628","1.4972",".5274",".8348",".932","1.2809",".9142","1.1639",".8433",".3223",".2589",".2531",".8282","1.0372","1.6965","1.4578","1.2805","1.1977","1.3143","1.9325",".8505",".5775",".2815",".4869",".6057","1.9213","1.9213","1.5935",".9222",".9222","1.0792",".7973",".7003",".344",".3636",".3494",".2933",".5906","1.5872","1.6814","1.1342","1.7578",".507",".5806",".2921",".3371",".2538",".3637",".705","1.1967","1.3724","1.47522","1.23196",
"문창동","Fe","","","","","","","","","","",".4081",".579",".4445",".5571",".7665",".7455",".791",".5523",".3167",".3542",".1014",".3169",".3888",".6285",".6224",".5961",".6096",".7263",".7414",".9004",".666",".1894",".2454",".2894",".6596",".3676",".8736",".7847",".5401","1.0464",".505",".7964",".5405",".3128",".5489",".6599",".3263",".6604",".3998",".5112",".65",".4782",".5082",".7669",".3597",".193",".1315",".3552",".339",".5549",".382",".3984",".4338",".3474","1.0161",".4336",".4526",".1272",".2076",".106",".1946",".5087",".3947",".5458",".43",".5886",".4433",".6391",".352",".1702",".1929",".0943",".3909",".45",".4398",".2309",".3722",".469",".6245","1.0807",".4589",".2129",".1094",".184",".312",".7153",".7153",".8755",".404",".404",".552",".4745",".4665",".1432",".2281",".1207",".1239",".1282",".6084",".5791",".5266",".7625",".2311",".4678",".1784",".1325",".067",".2186",".2699",".4066","0.4675*",".51708",".4205",
"구성동","Fe","","","","","","","","","","",".4253",".5844",".2847",".4861",".6176",".5949",".8319",".4295",".2846",".4066",".0784",".3059",".4505",".6436",".4792",".7001",".399",".5914",".6836",".7867",".6003",".2579",".28",".3744",".6926",".3364",".9147",".5461",".606",".8516",".6375",".7534",".4383",".3187",".4498",".6045",".2932",".5595",".297",".3964",".4965",".4639",".4998",".6861",".4215",".2176",".1763",".3506",".2465",".5251",".2809",".3521",".3542",".3204",".95",".4167",".3712",".126",".2248",".211",".1945",".4971",".3119",".514",".6619",".5781",".443",".6847",".3661",".2154",".2341",".0832",".324",".3519",".4999",".1923",".3772",".4382",".6161","1.0036",".4157",".1787",".0998",".1956",".2837",".5935",".454",".8552",".4422",".4899",".5585",".4814",".4761",".1358",".2103",".1224",".1271",".1157",".5611",".5044",".441",".7455",".2899",".3835",".2189",".1303",".0741",".1855",".2909",".3812",".3616",".6001",".3573",
"정림동","Fe","","","","","","","","","","",".3939",".5895",".3693",".5287",".8641",".7541",".7076",".4751",".3066",".3539",".0835",".2425",".4009",".5426",".4457",".5585",".519",".5831",".5864",".7896",".5287",".1574",".1945",".2601",".621",".3345",".7485",".6076",".4909",".9487",".6442",".7423",".4388",".2778",".3943",".5544",".2576",".6017",".2945",".413",".4767",".4612",".4466",".6933",".3651",".2856",".1264",".3282",".2891",".4905",".3157",".4101",".3515",".3119",".9647",".4009",".376",".1294",".195",".1205",".1667",".4615",".3677",".5254",".735",".638",".3885",".5932",".3089",".1517",".1354",".084",".3213",".3483",".4635",".2132",".3044",".4301",".5649",".9398",".3925",".1671",".0853",".1911",".2835",".5574",".5574",".7358",".3303",".3303",".4439",".3297",".3469",".1197",".1704",".0913",".121",".1234",".4951",".5523",".6872",".7714",".2476",".3612",".1643",".1228",".0618",".1722",".2921",".3631",".3913",".43562",".30556",
"여천동","Fe","",".9865","1.2271","1.4342","1.2336","1.0153","1.1611",".9451","1.0288",".981","1.7865",".252",".984","1.2934","1.9774","1.4501","2.9765",".9138","3.198","1.6302",".734","3.8136","1.8843","2.5304","1.0177","1.3295","1.4869",".8833","1.1215","1.5613","1.1066",".7709","1.2582","1.4597","1.0592",".6825","1.1057","1.3309",".7556","1.1473","1.5609","1.3623","1.1231",".6661",".8827",".893",".6826",".5691",".7167",".6709","1.0007","1.1243","1.1567","1.6121","1.0504","1.1572",".4388","","1.1385","1.1111",".6033",".6989",".6086",".3367",".9624",".8988",".3159","1.0178",".1667",".1765",".7474",".5116",".3287",".639",".6421",".6558",".5391","1.0873",".3284",".2923",".2985",".2423",".3399",".9141",".8424",".4258",".5952",".6726",".8559","1.3505",".6475",".4998",".3895",".8204",".6879",".7749",".6659","1.2467",".4835",".5234",".4311",".5548",".6571",".5422",".2598",".2446",".2954",".43",".4536",".5142","1.2863","1.4241",".717","1.1892",".2483",".4172",".5869",".4689",".449","1.0326",".7873",".85206",".72054",
"야음동","Fe","",".5423",".5645","1.0282",".5579",".3805",".5096",".2769",".3704",".2908",".3145",".625",".5481",".6929",".5669",".5025","1.3599",".8853",".6066",".7783",".2989",".5412",".391","1.0052",".4725",".7135",".7191",".4839",".2635",".7045",".6975",".1923",".2283",".3574",".3331",".1907",".2393",".4573",".3626",".77",".8573",".5142",".3953",".3238",".3458",".5388",".5683",".5465",".5831",".4133",".4801",".5409",".7138",".7676",".3088",".4012",".1001",".3226",".2531",".7478",".365",".5337",".1642",".098",".6141",".5795",".2303",".3696",".2147",".1416",".474",".3764",".3287",".602",".6017",".5421",".3697",".8947",".2896",".1896",".3104",".2586",".2477",".7113",".7244",".4521",".4542",".5603",".6704","1.4727",".7074",".3866",".186",".4489","","",".6118","1.2794",".4719",".4808",".4388",".4911",".5927",".3863",".1646",".272",".1639",".2041",".3606",".3368",".4255",".8053",".237",".6035",".2088",".2769",".2573","-",".2088",".6219",".4823",".36994",".24792",
"신정동","Fe","",".4079",".4217",".9735",".6087",".5586",".4433",".2279",".4092",".3671",".3198",".3045",".5531",".7062","1.3126",".5927","1.4935",".5614",".7068",".5273",".3574",".7782",".2681",".7905",".512",".5996",".8679",".5593",".2415",".8654",".9705",".187",".2501",".3325",".3306",".1421",".2464",".2959",".3167",".6336",".7371",".4468",".4138",".2795",".3799",".5266",".4933",".405",".4441",".3278",".3651",".5509",".7477",".8023",".3574",".4622",".1764",".2811",".2769",".8477",".3703",".3684","",".2016",".8533",".6905",".173",".5581",".1501",".162",".4808",".3662",".3129",".5553",".5416",".5642",".3352",".8809",".2893",".1884",".4657",".3742",".2156",".689",".6644",".3053",".4732",".5748",".7292","1.4638",".8168",".4614",".2674",".6695",".6586",".6821",".6104","1.1455",".4463",".4378",".3645",".4486",".4226",".3169",".1732",".2468",".1787",".2458",".3417",".3752",".4577",".8273",".2259",".6253",".2163",".2946",".2731",".2082",".2359",".7032",".6713",".57082","-",
"효문동","Fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".4356",".539",".28",".4174","1.3098",".9918",".90718",".70126",
"덕신리","Fe","",".6088",".3744","1.3756",".534",".7569",".9279",".245",".3767",".4316",".3101",".3354",".4797",".9945","1.0606",".7823","1.6374",".9487",".7428",".7875",".243",".9387",".658","1.0869",".7319",".8522","1.325",".7093",".3918",".7705",".8526",".3614",".2898",".4028","1.012",".2762",".6481",".8138",".7814",".8437",".991",".5572",".5263",".3393",".3643",".5801",".6078",".5998",".6981",".4382",".5177",".6341",".7403","",".4189",".4712",".1428",".3414",".2771",".81",".6964",".5406",".2934",".1431",".4164",".4209",".2165",".6182",".2357",".118",".3955",".3083",".3145",".6263",".6517",".9472",".4496",".9377",".3957",".2988",".3579",".3117",".3929",".9162",".8233",".3295",".7066",".551",".8048","1.4516",".595",".6426",".2142",".506",".6704",".5916",".6296","1.2166",".459",".4529",".4635",".6478",".6367",".3348",".1855",".4427",".1844",".2169",".4134",".3172",".474",".7506",".2205",".5112",".2513",".3342",".2334",".3242",".2559",".669",".5807",".4947",".36012",
"전하동","Fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".5552",".8044",".8297",".6643",".2022",".1111",".1829",".2608",".4513",".3604",".7821",".5591",".7828",".5547","1.039",".8633",".732",".4276",".2044",".3371",".3221",".417",".301",".4412",".9179",".3044",".6159",".3831",".54",".4384",".5926",".4985",".6697",".5063",".61296",".48946",
"온산산단","Fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".455",".4327","1.3634",".8735","1.2876","1.2399",".7911","1.09512",
"아름동","Fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1343","1.5957","2.3899","3.3123","1.5381",".9553",".2436","1.0421","1.1504",".9415",".6851","1.7367",".3369",".5131",".6487",".5606",".5508",".1606",".2548",".3235",".1949",".5005",".4328",".5951",".6502",".7444",".4436",".5305",".3105",".1386",".1091",".2089",".2864",".5092",".3911",".63144",".58274",
"신풍동","Fe","","",".5952","1.5302",".6816",".8354",".6516",".2162",".4982",".1855",".2745",".4401",".6292",".8159",".3959",".675",".9783",".6889",".4903",".6526",".2971",".5846","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".7433",".6238","1.3824","2.0567",".621",".5523",".2231",".6183",".5765","1.0102","1.0346",".7479","1.1677",".6528",".8867",".5496",".3694",".3718",".303",".2223",".5737",".7023",".6242","1.0036",".8282",".807",".7834",".8091",".3127",".4935",".1833",".1223",".4574",".3886",".544",".647",".694",".7685",".699",".395",".614",".2522",".2613",".3861",".7903",".911",".4211","1.2371",".532",".9229",".754",".6366","-",".2848",".3186",".3314",".3736",".2234",".6646",".5875",".6441",".9369",".3404",".5119",".2946",".1663",".1477",".3948",".3977",".8049",".5176","1.074042",".60663",
"상대원1동","Fe","","",".7022","1.6056",".7193",".9384",".6069",".2629",".6962",".2158",".4272",".5886",".906",".8061",".577",".9333","1.2847",".5868",".5051",".7672",".4072",".6124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"의정부1동","Fe","","","","","","","","","","","","","","","","","","","","","","",".5793","1.1317",".4745",".7584",".819",".8895",".8281","1.1012",".6926",".2723",".4865",".4097",".7392",".5172",".873",".8289",".6299","1.3372","1.0251",".7131",".5931",".4019",".3952",".6075",".838",".4818",".2854",".5702",".6704",".6347","1.2008","2.2329",".6252",".4704",".1842",".5481",".6265",".9775","1.0603",".8514","1.0545",".6952",".8776",".5433",".2284",".5148",".3841",".2797",".5423",".6778",".6193","1.0432",".8023",".8729",".9001",".8382",".3087",".4557",".1688",".1316",".503",".4171",".6581",".6418",".7622",".5451",".8724",".3581",".6083",".2303",".2658",".4267",".8",".9229",".5705","1.4772",".5611",".8889",".6664",".6957",".7558",".4251",".3523",".2271",".5079",".2727",".8714",".5879",".6187",".9628",".3805",".5312",".2191",".1598",".2429",".36",".4275",".7836",".6133","1.059728",".61999",
"원시동","Fe","","",".9064","1.8233",".8542",".9278",".7326",".2545",".944",".2713",".7702","","",".9605",".7001",".9678","1.2458",".8293",".6409",".8026",".4763",".6162",".92","1.5699",".8234","1.0616","1.1285","1.099","1.0907","1.2588",".7184",".5879","","1.1413","1.2962","1.011","1.398","1.2545",".7445","1.9522","1.2786","1.1652",".8429",".7156",".8154",".896","1.5354",".228",".1596","1.125","1.1609","1.0609","1.5911","2.2903",".8026",".7209",".2691",".9833","1.0456","1.1941","1.3776",".9955","1.3123",".7398","1.0205",".6599",".4588",".518","",".3746",".8122",".8988",".7869","1.3048",".9368",".9906",".9208",".8682",".3445",".6601",".3125",".1339",".5674",".5307",".8051",".8746",".8167",".8397",".7287",".5504",".6984",".3734","","","1.0735","1.3028",".9099","1.4509",".6608","1.0658",".9499",".7445","1.0708",".3477",".4382",".3508",".5792",".382","1.3354",".8048",".8796","1.2222",".4401",".6052",".3842",".344",".337",".5194",".5855","1.1867",".808","1.435004","1.14655",
"평택항","Fe","","","","","","","","","","","","","","","","","","","","","","",".9085","1.4639",".603","1.0123",".9158","1.0289","1.1118","1.1988",".8071",".5306",".8731",".6018",".9534",".7062","1.2364","1.0091",".9824","1.5482","1.4187","1.1232",".8836",".6185",".69",".7753","1.431",".4241",".2627",".9702",".9615",".8829","1.8551","2.1313",".7301",".6277",".3747",".8236",".9273","1.2586","1.1385",".8132","1.156",".6852","1.7771",".7556",".6792",".6392",".5944",".4777","1.126","1.0758",".912","1.5055",".8776",".8872","1.2722",".8939",".3627",".2057",".2798",".1241",".6923",".6399",".653",".7353","1.0348",".7911",".7376",".543",".7611",".4069",".3652",".4939","1.1496",".9913",".5181","1.4445",".6826","1.1778",".9836",".9545",".7938","-",".4696",".2516",".6545",".4023","1.2219",".6422",".6791",".7486",".4867",".7102",".3491",".3139",".3413",".4751",".5724","1.1102",".6449","1.63163",".95041",
"고천동","Fe","","",".6778","1.7267",".705",".7546",".4365",".3507",".7925",".1004",".3669",".6137",".9388",".8599",".4892","1.0284","1.126",".6377",".4959",".7185",".3972",".6704",".6361","1.1876",".6319",".8305","2.5248","2.0613",".9696","1.0353",".7886",".3594",".7167",".6669",".9964",".6548",".9747",".8285",".6365","1.598","1.0897",".9393",".6982",".5804",".6289",".7768","1.1647",".493",".3242",".7357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"안성","Fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".5862",".5509",".6337",".6942",".3243",".5014",".1039",".2059",".3762",".6585",".8551",".4239","1.197",".4131",".7424",".8103",".4848",".6194",".2148",".3164",".2954",".3753",".2453",".6491",".586",".4969",".8095",".3823",".5408",".2649",".1736",".1463",".2721",".2733",".7771",".4832",".887508",".59557",
"가산면","Fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".6325",".5981",".5659",".7931",".3095",".5207",".2039",".139",".3833",".835",".8368",".3637","1.2857",".4363",".7787",".5741",".5936",".6412",".3097",".2366",".1234",".3604",".2643",".7654",".5632",".5832",".871",".3003",".365",".1749",".1551",".2002",".2712",".3894",".6666",".5147",".842522",".48581",
"가평읍","Fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3433",".3498",".4313",".3927",".1956",".3777",".0923","",".1943",".4084",".4625",".2592","1.0474",".3326",".5272",".4051",".3629",".4513","-",".1226",".2168",".2153",".1825",".2122",".3743",".3899",".6551",".279",".2279",".1025",".0863",".1071",".1317",".1293",".424",".3279",".53533",".33193",
"중앙로","Fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".5749",".6665",".7764","1.4734",".4917",".508",".2337",".3427",".3763",".2435",".5228",".4032",".5545",".5896",".6628",".6285",".8051",".4178",".3441",".2067",".3603",".3411",".8727",".4455",".4405",".6116",".3163",".7524",".3792",".5945",".4621",".2244",".3592",".4761",".5141",".5795",".8332",".4951",".8613",".4768",".8969",".5457",".1715",".1784",".0867",".405",".6789",".4583",".4524",".2865",".5401",".7823",".8562",".8369",".2394",".2365",".2278",".2288",".9347",".5217","1.0677",".5051",".6861",".5214",".4185",".4461",".2601",".212",".086",".2876",".7451",".4151",".424",".5284",".8907",".3802",".3329",".2185",".304",".1838",".2182",".26",".488","-",".7428",".24012",
"신북읍1","Fe","",".6202",".4828",".943",".5875",".647",".3854",".2508",".2157",".1922",".2675",".1956",".1999",".4475",".3183",".8828",".6114",".4424",".1222",".2269",".1102",".1832",".1994",".295",".3715",".374",".5743",".4029",".4128",".7129",".4658",".0656",".1802",".2054",".3565",".0777",".3547",".3537",".527",".7562",".6064",".3637",".3689",".1387",".2293",".2194",".1134",".5611",".7263",".4428",".4413",".5338",".6556",".6499",".3942",".2735",".1253",".2298",".1703",".6514",".32",".333",".3963",".2281",".5856",".2439",".4933",".1723",".1057",".2479",".2095",".2224",".3688",".6259",".3272",".6679",".2984",".7957",".4109",".0914",".09",".0437",".2532",".4175",".2999",".3511",".2808",".4341",".6276",".5481",".7579",".1428",".1592",".1147",".1474",".421",".3346",".4834",".3046",".4312",".3286",".3086",".2983",".1452",".0987",".2862",".1292",".1411",".1415",".2953",".3216",".7159",".2704",".2377",".0743",".1033",".1123",".0973",".1178",".3467",".2784",".4487",".33322",
"옥천동","Fe","",".524",".7615","1.5729",".7693",".8636",".5352",".436",".3769",".3044",".4448",".4841",".3385",".6429",".5533",".827","1.0864",".4437",".2507",".4997",".37",".3323",".3519",".6224",".5017",".4359",".8874",".4641",".4894",".7077",".5283",".1101",".2309",".3131",".7065",".1734",".7464","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2659",".6505",".4492","1.4654","","","","","","","","","","","","","","","","","","","","","","","","","",
"은하수로","Fe","","",".7441","2.0325",".8693","1.0328",".689",".3925",".3672",".2981",".3653",".4988",".3521",".6808",".5638",".8271","1.0788",".779",".596",".5028",".5846",".4179",".2467",".5722",".526",".566",".7657",".7162",".5103",".7321",".57",".1182",".2328",".3341",".6029",".2174",".7933",".4932",".6522",".9366","1.1612",".4487",".5003",".2149",".3283",".333",".2501",".9594","1.3007",".536",".549",".6872",".4284","1.2331",".3023",".2979",".2451",".337",".2769",".8593",".3474",".4746",".6113",".2935",".7409",".4235",".4922",".253",".1986",".2981",".3932",".4386",".5077",".852",".4233",".8161",".421","1.0251",".5089",".1307",".1265",".2193",".2868",".5537",".377",".3831",".2518",".4725",".7472",".8014",".8092",".2207",".2123",".2135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"옥천동","Fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".4872",".7122",".5596",".4266",".5246",".3879",".1947",".2764",".3542",".2564",".4109",".3992",".5952","1.2211",".3845",".3983",".2639",".2881",".2902",".2824",".267",".5923",".516",".74758",".57664",
"우산동","Fe","","","","","","","","",".4966",".996",".5473",".729",".5997",".7941",".631",".9887","1.3289","1.1426",".7718",".9218",".6887",".7451","1.2246","1.2557",".8071",".8512",".899","1.4553",".675",".7465","1.1825",".6853",".4293","1.3731","1.3832",".7492",".8228",".5605","","","","","","",".4716",".6163",".3142",".9942","1.0844",".5824",".6691",".9048","1.1087","1.3076",".3529",".366",".2257",".4146",".5474",".9102",".5806",".3117",".5585",".3448",".7626",".4319",".5587",".3524",".2374",".4129",".5531",".5827",".5535",".9584",".54",".8852",".5394",".9503",".5277",".1808",".1748",".2202",".5395",".4111",".5704",".5751",".3017",".6121",".9412",".492",".8597",".3038",".2845",".2628",".3015",".8394",".6292","1.0883",".6127",".6253",".5466",".4643",".4508",".2264",".2255",".3162",".2982",".2774",".5734",".515",".7832",".9059",".3873",".5066",".2535",".2405",".1726",".169",".3278",".5776",".4134",".72946",".49944",
"문막공단","Fe","","","","","","","","",".2479",".4256",".3737",".476",".4014",".7494","1.3109",".6423","1.025",".3866",".8176",".5407",".9933",".3894",".5966",".6154",".6177",".7122",".6699",".5531",".6363",".6821",".4892",".333",".1589","1.1232",".5762",".9784",".6531",".5262",".6915",".859",".8508",".8123",".461",".3829",".3185",".4964",".2926",".8102","1.1135",".5034",".6882",".6759",".6723","1.1996",".4675",".3141",".3726",".4329","","","",".3666",".4794",".4874",".8052",".5638",".4668",".2177",".3064",".2699",".4542",".6818",".4599",".8034",".4195",".7869",".4714",".8966",".6966",".8162",".3635",".2911",".5533",".6283",".7028",".4489",".3327",".5087",".7945",".8406",".7315",".3674",".2304",".2421",".4095",".5868",".5738","1.3177",".4037",".9137",".5896",".6316",".6329",".1628",".4819",".1315",".573",".2167",".6182",".5267",".6791",".9817","1.1154",".4549",".4767",".3176",".1438",".1657",".395",".6466",".6502",".88548",".7608",
"금호동","Fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2185",".6243",".3558","1.4066",".4524",".6736",".4933",".3003",".4126",".1954",".0782",".2284",".2524",".2151",".3426",".3137",".6027","1.1367",".303",".3575",".1024",".1738",".1488",".2533",".1988",".4368",".4249",".62358",".4663",
"송정동","Fe","",".7434",".5348","1.6785",".684",".7967",".7276",".2718",".4729",".3594",".4864",".6411",".476",".8845",".5405",".8332",".833",".5794",".2864",".399",".1454",".367",".3946",".8166",".5152",".4318",".6926",".6803",".6614",".8315",".6459",".2806",".2915",".2352",".573",".2918",".7042",".5146",".3112",".6596",".4155",".2704",".4556",".4703",".4391",".5298",".312",".365",".8045",".433",".5626",".594","1.145",".7918",".3467",".4062",".2695",".5286",".3576","1.1426",".4879",".3127",".6837",".4107",".8602",".433",".5733",".2559",".2854",".3349",".4684",".7659",".5698","1.0498","1.1313",".9138",".5834",".9962",".6593",".1873",".306",".1646",".465",".7458",".7646",".6137",".7915",".5737",".3388",".3388",".8513",".1302",".1275",".2395",".3774",".8421",".5317",".2841",".3374",".4648",".4388",".3535",".39",".1402",".1857",".1382",".1645",".1795",".6898",".4236",".4989",".707",".2923",".3755",".2316",".2001",".1255",".2212",".309",".7167",".3761",".61656","-",
"매포읍","Fe","",".5565",".41","1.3378",".6276",".6297",".6347",".2269",".3564",".2444",".4052",".3996",".2528",".5153",".392",".5095",".6281",".3453",".1434",".2658",".1114",".2007",".2108",".404",".4819",".6007",".5356",".6423",".393",".6967",".5069",".2674",".222",".1517",".4562",".2704",".4703",".4285",".3987",".3779",".3482",".2183",".3137",".2437",".2695",".3587",".1777",".3974",".5631",".2953",".4503",".4708",".8613",".5081",".2204",".2285",".1349",".2277",".1483",".7506",".3312",".3314",".6655",".2709",".6623",".2906",".166",".146",".1122",".2518",".2411",".3178",".5219",".6266",".719",".5637",".2762",".5086",".3363",".0898",".1307",".0748",".2071",".3344","","","",".4862",".2029",".2029",".7078",".26","",".1569",".2377",".559",".3727",".3671",".3572",".3551",".3781",".3066",".3131",".1979",".186",".2792",".1444",".1691",".3626",".3612",".5029",".8962",".2788",".4046",".1532",".1075",".0888",".1665",".1442",".4264",".3798",".48936",".5876",
"성황동","Fe","",".5252",".572",".6182",".9666",".9203",".6424",".2059",".3535","",".5914",".4014",".3674",".4258",".485",".4999",".6776","1.7104","","","","",".6453",".5344",".4759",".78","1.9672","1.2586","","","","","","","","",".5222",".3129",".3886",".9591",".575",".3513",".5385",".2964",".2213",".1079",".6427",".055",".5104",".3415",".489",".4548","","",".4685",".2602",".2874",".2659",".7953",".6643",".9964",".638",".7774",".388","1.2541",".5789",".3477",".2002",".337",".2334","1.4052",".7193",".8065","1.5368","1.3598","1.0953","1.4227","1.6034",".9879",".3718",".4615",".3906",".9101",".873",".8198",".7284",".9995","","","","1.1954",".5735",".3684",".3637",".5731","1.1735",".7798",".9901",".6905",".9622","1.3545",".9496",".7524",".243",".354",".6833",".426",".7171","1.1565",".672",".6494",".9128",".7623",".7777",".3838",".2706",".2138",".3443",".5057",".5723",".796",".90472",".83654",
