,지역명,측정소명,주소,운영기관,설치년도,위도,경도,중복여부,시군구
19,서울,영등포구,서울특별시 영등포구 당산로 123 영등포구청 (당산동3가),서울특별시보건환경연구원,1973.0,37.525963157053,126.896367130558,False,서울 영등포
20,서울,용산구,서울 용산구 한남대로 136 서울특별시중부기술교육원,서울특별시보건환경연구원,1984.0,37.5404404203161,127.004301422814,False,서울 용산
21,서울,은평구,서울 은평구 진흥로 215 (한국환경산업기술원 온실동2층 ),서울특별시보건환경연구원,1995.0,37.6098717913874,126.934324904596,False,서울 은평
22,서울,중구,서울 중구 덕수궁길 15 시청서소문별관 3동,서울특별시보건환경연구원,1995.0,37.5645541852439,126.975613605737,False,서울 중구
23,서울,중랑구,서울 중랑구 용마산로 369 건강가정지원센터,서울특별시보건환경연구원,1984.0,37.5849127213259,127.094036329091,False,서울 중랑
24,경기,가남읍,경기도 여주시 가남읍 태평중앙1길 20 가남읍행정복지센터 옥상,경기도보건환경연구원,2020.0,37.2016541764562,127.544872949932,False,여주
25,경기,가평,경기도 가평군 가평읍 석봉로 181 가평군청 의회동,경기도보건환경연구원,2010.0,37.8313195480319,127.509705314726,False,가평
26,경기,경안동,경기 광주시 중앙로 128 농협중앙회,경기도보건환경연구원,2006.0,37.4112391198746,127.258027762826,False,광주
27,경기,고덕동,경기도 평택시 고덕면 고덕국제2로 111 종덕초등학교 2층 옥상,경기도보건환경연구원,2020.0,,,False,평택
28,경기,고색동,경기 수원시 권선구 서부로 1600 수원시도로교통관리사업소,경기도보건환경연구원,2006.0,37.2523881010926,126.976423917681,False,수원시권선
29,경기,고읍,경기 양주시 고읍남로 205 청소년문화의 집,경기도보건환경연구원,2017.0,37.7916887633938,127.084748199463,False,남양주
30,경기,고잔동,경기 안산시 단원구 화랑로 387 안산시청,경기도보건환경연구원,1987.0,37.3225569017972,126.83271351583,False,안산시단원
31,경기,고천동,경기 의왕시 시청로 11 의왕시청 민원실,경기도보건환경연구원,1995.0,37.3454377013608,126.968239442296,False,의왕
32,경기,고촌읍,경기 김포시 고촌읍 신곡로 152 김포시상하수도사업소,경기도보건환경연구원,2001.0,37.6078416102089,126.762669067783,False,김포
33,경기,공도읍,경기도 안성시 공도읍 공도4로 8 공도읍행정복지센터 옥상,경기도보건환경연구원,2019.0,37.0010180527506,127.172517131455,False,안성
34,경기,과천동,경기 과천시 상하벌로 17 과천시 환경사업소,경기도보건환경연구원,2000.0,,,False,과천
35,경기,광교동,경기도 수원시 영통구 광교중앙로 216 광교중앙공원 관리동 옥상 (하동),경기도보건환경연구원,1992.0,37.2907652401614,127.064003249231,False,수원시영통
36,경기,교문동,경기 구리시 아차산로 439 구리시청 구리시의회,경기도보건환경연구원,1987.0,37.5943497638182,127.129640137928,False,구리
37,경기,금촌동,경기 파주시 후곡로 13 교육문화회관 별관,경기도보건환경연구원,2004.0,37.7563488390734,126.773911313978,False,파주
38,경기,기흥,경기 용인시 기흥구 관곡로 95 기흥구청,경기도보건환경연구원,2007.0,37.2804471236926,127.114689044329,False,용인시기흥
39,경기,김량장동,경기 용인시 처인구 금령로 50 처인구청,경기도보건환경연구원,1999.0,37.2343799583504,127.201337164542,False,용인시처인
40,경기,남양읍,경기 화성시 남양읍 남양성지로 192-5 남양읍행정복지센터,경기도보건환경연구원,2003.0,37.2117634183788,126.823770163255,False,화성
41,경기,내동,경기 부천시 삼작로 109 신흥동주민센터 앞 도로변,경기도보건환경연구원,1986.0,37.5204599085828,126.77334163943,False,부천
42,경기,단대동,경기 성남시 수정구 희망로 506번길 21 단대동행정복지센터,경기도보건환경연구원,1993.0,37.4496808511685,127.1556537813,False,성남시수정
43,경기,당동,경기 군포시 산본로197번길 36 당동도서관,경기도보건환경연구원,1997.0,37.353715480848,126.945167965447,False,군포
44,경기,대야동,경기 시흥시 복지로 37 다다커뮤니티센터,경기도보건환경연구원,2002.0,37.4430478658519,126.788537263782,False,시흥
45,경기,미사,경기도 하남시 아리수로 531 미사2동 행정복지센터 (망월동),경기도보건환경연구원,2020.0,37.5671830730789,127.186067879556,False,하남
46,경기,보산동,경기 동두천시 싸리말로 28 보산동행정복지센터,경기도보건환경연구원,2006.0,37.9176426372764,127.061316992389,False,동두천
47,경기,본오동,경기도 안산시 상록구 오목로7길 15 본오1동 작은도서관 (본오동),경기도보건환경연구원,1998.0,37.2892643238539,126.864505545253,False,안산시상록
48,경기,부림동,경기 안양시 동안구 시민대로 235 안양시청 민원실,경기도보건환경연구원,1998.0,37.3942980869639,126.956858356687,False,안양시동안
49,경기,부발읍,경기도 이천시 부발읍 무촌로 117 부발보건지소 옥상,경기도보건환경연구원,2019.0,37.2832844074694,127.486656096576,False,이천
50,경기,상대원동,경기 성남시 중원구 둔촌대로 425 상대원1동행정복지센터,경기도보건환경연구원,2008.0,37.4332105671312,127.164383769366,False,성남시중원
51,경기,선단동,경기 포천시 삼육사로 2186번길 11-15 선단보건지소,경기도보건환경연구원,2004.0,37.8541560902089,127.159162625756,False,포천
52,경기,소하동,경기 광명시 소하일로 7 소하도서관,경기도보건환경연구원,1998.0,37.4454588390211,126.887992771261,False,광명
53,경기,송산3동,경기도 의정부시 민락로243번길 94 푸른마당 근린공원 인근 연결녹지(송양유치원과 민락천 사이) (민락동),경기도보건환경연구원,2020.0,37.7476304009553,127.106836949527,False,의정부
54,경기,수내동,경기 성남시 분당구 분당로 50 분당구청,경기도보건환경연구원,2003.0,37.3826312209875,127.118955311185,False,성남시분당
55,경기,수지,경기 용인시 수지구 수지로 342번길3 풍덕천1동주민자치센터,경기도보건환경연구원,2005.0,37.3279574101003,127.095028732286,False,용인시수지
56,경기,식사동,경기 고양시 일산동구 위시티로 151 양일초등학교,경기도보건환경연구원,2002.0,37.6853441200697,126.813609451696,False,고양시일산동
57,경기,신원동,경기 고양시 덕양구 신원2로 24 신원도서관,경기도보건환경연구원,2015.0,37.6663812292634,126.886357964454,False,고양시덕양
58,경기,신풍동,경기 수원시 팔달구 신풍로 23번길 68 선경도서관,경기도보건환경연구원,1986.0,37.2838622883287,127.010432152228,False,수원시팔달
59,경기,안양2동,경기 안양시 만안구 안양로 384번길 50 안양2동 행정복지센터,경기도보건환경연구원,2004.0,37.4050865997381,126.917831990321,False,안양시만안
60,경기,양평읍,경기도 양평군 양평읍 마유산로 17 양평군보건소 옥상,경기도보건환경연구원,2020.0,37.4970350781635,127.48668110758,False,양평
61,경기,연천,경기 연천군 연천읍 차현로 58 연천군청 지역경제과,경기도보건환경연구원,2010.0,38.0964663433964,127.07627458821,False,연천
62,경기,오산동,경기 오산시 경기동로 51 오산고용복지플러스센터,경기도보건환경연구원,2000.0,37.1588828017874,127.077316212246,False,오산
63,경기,주엽동,경기도 고양시 일산서구 주엽로 104 주엽어린이도서관 (주엽동),경기도보건환경연구원,2018.0,37.6684631292165,126.756504603614,False,고양시일산서
64,경기,천천동,경기 수원시 장안구 서부로 2066 성균관대학교 제2공학관,경기도보건환경연구원,2003.0,37.2959755681328,126.974208675283,False,수원시장안
65,인천,검단,인천 서구 검단로502번길 15(마전동) 검단출장소 옥상,인천광역시보건환경연구원,,37.6019662602512,126.661631572154,True,인천 강서
66,인천,계산,인천 계양구 계양산로134번길 18(계산동) 계양도서관 옥상,인천광역시보건환경연구원,,37.5460036103084,126.730110081149,False,인천 계양
67,인천,고잔,인천 남동구 은봉로 82 인천지방중소벤처기업청옥상,인천광역시보건환경연구원,,37.4096749083189,126.699284060833,False,인천 남동
68,인천,길상,인천 강화군 길상면 강화동로 15-1 길상면보건지소 2층,인천광역시보건환경연구원,2019.0,37.6404819881486,126.49124094877,False,인천 강화
69,인천,동춘,인천 연수구 원인재로 115(동춘동) 연수구의회 옥상,인천광역시보건환경연구원,,37.409493814977,126.678337878586,False,인천 연수
70,인천,부평,인천 부평구 부평대로88번길 19(부평동) 인천부평동초등학교 옥상,인천광역시보건환경연구원,,37.4995139810487,126.724408311262,False,인천 부평
71,인천,송림,인천 동구 금곡로 67(송림동) 동구의회 옥상,인천광역시보건환경연구원,,37.4734098106142,126.642908179264,True,인천 성동
72,인천,숭의,인천 미추홀구 독정안길 26 용정초등학교,인천광역시보건환경연구원,,37.4594369848285,126.657235030997,False,인천 미추홀
73,인천,신흥,인천 중구 서해대로 471(신흥동 2가) 인천보건환경연구원 옥상,인천광역시보건환경연구원,,37.4683044944729,126.635022628482,True,인천 중구
74,인천,영흥,인천광역시 옹진군 영흥면 영흥로251번길 90 영흥 면사무소 2층 옥상 (영흥면사무소),인천광역시보건환경연구원,2019.0,37.2560979345935,126.483342493643,False,인천 옹진
75,강원,갈말읍,강원특별자치도 철원군 갈말읍 삼부연로 51 철원군청,강원특별자치도보건환경연구원,2018.0,38.1467630109648,127.313401631163,False,철원
76,강원,금호동,강원특별자치도 속초시 중앙시장로 43 금호동주민센터 (중앙동),강원특별자치도보건환경연구원,2018.0,38.2069455941329,128.588234732383,False,속초
77,강원,남양동1,강원특별자치도 삼척시 남양길 11(남양동 331-9) 남양동주민센터 3층 옥상,강원특별자치도보건환경연구원,2006.0,37.4426389474352,129.168368356744,False,삼척
78,강원,문막읍,강원특별자치도 원주시 문막읍 건등로 11 문막읍행정복지센터 부지내 지상,강원특별자치도보건환경연구원,2018.0,37.3129269413822,127.817376661339,False,원주
79,강원,상리,강원특별자치도 고성군 간성읍 수성로 160 상리 측정소,강원특별자치도보건환경연구원,2018.0,38.3811881320898,128.463724651809,False,강원고성
80,강원,석사동,강원특별자치도 춘천시 외솔길 17(석사동 322-1) 강원도 개발공사 2층 옥상,강원특별자치도보건환경연구원,2007.0,37.8571095194872,127.749889000911,False,춘천
81,강원,양구읍,강원특별자치도 양구군 양구읍 관공서로 33 양구읍 측정소,강원특별자치도보건환경연구원,2018.0,38.1092027722289,127.98982925358,False,양구
82,강원,양양읍,강원특별자치도 양양군 양양읍 남문로 39 양양군 군의회 옥상,강원특별자치도보건환경연구원,2018.0,38.0750005730199,128.618361253123,False,양양
83,강원,영월읍,강원특별자치도 영월군 영월읍 팔괴로 7-3 능동배수펌프장 부지내 지상,강원특별자치도보건환경연구원,2018.0,37.1725797049881,128.455308225328,False,영월
84,강원,옥천동,강원특별자치도 강릉시 경강로 2179(옥천동 327-2) 옥천동주민센터 2층 옥상,강원특별자치도보건환경연구원,1995.0,37.760146421684,128.902901137286,False,강릉
85,강원,우천면,강원특별자치도 횡성군 우천면 우항1길 5-34 우천보건지소 옥상,강원특별자치도보건환경연구원,2022.0,37.459744773006,128.063149729537,False,횡성
86,강원,인제읍,강원특별자치도 인제군 인제읍 비봉로44번길 93 인제군기상관측소,강원특별자치도보건환경연구원,2019.0,,,False,인제
87,강원,정선읍,강원특별자치도 정선군 정선읍 정선로 1331 정선읍행정복지센터 옥상,강원특별자치도보건환경연구원,2018.0,37.3797750286128,128.661697787512,False,정선
88,강원,천곡동,강원특별자치도 동해시 천곡로 77(천곡동 806) 동해시의회 2층 옥상,강원특별자치도보건환경연구원,1996.0,37.5247160363066,129.114353204532,False,동해
89,강원,평창읍,강원특별자치도 평창군 평창읍 종부로 61(종부리 504) 평창군보건의료원 2층 옥상,강원특별자치도보건환경연구원,2017.0,37.3604916716915,128.388851223242,False,평창
90,강원,홍천읍,강원특별자치도 홍천군 홍천읍 연봉동로 27 홍천기상관측소,강원특별자치도보건환경연구원,2018.0,37.683782946675,127.880269766999,False,홍천
91,강원,화천읍,강원특별자치도 화천군 화천읍 화천새싹길 45 건설방재과 옥상,강원특별자치도보건환경연구원,2018.0,38.1056206855251,127.707927506573,False,화천
92,강원,황지동,강원특별자치도 태백시 태붐로 21 태백시청 부지 내 지상 (황지동),강원특별자치도보건환경연구원,2018.0,37.1642386319421,128.98655047266,False,태백
93,충남,고덕면(충남),충청남도 예산군 고덕면 예당산단4길 147 예당일반산업단지 폐수처리장 내,충청남도보건환경연구원,2023.0,36.7626221960546,126.730241242245,False,예산
94,충남,공주,충남 공주시 봉황로 1 (공주시의회 옥상),충청남도보건환경연구원,2017.0,36.4461617427402,127.119069274839,False,공주
95,충남,금산읍,충남 금산군 금산읍 비호로 69 금산읍사무소 별관 1층 옥상,충청남도보건환경연구원,2017.0,36.1071626829957,127.490899426272,False,금산
96,충남,내포,충청남도 홍성군 홍북읍 홍예공원로 8 충남보건환경연구원 부지내 1층,충청남도보건환경연구원,2019.0,36.6535486142166,126.667241040584,False,홍성
97,충남,논산,충남 논산시 시민로 389 (취암/부창동 행정복지센터 2층 옥상),충청남도보건환경연구원,2017.0,36.1996245149014,127.087049426887,False,논산
98,충남,당진시청사,충남 당진시 시청1로 1 당진시청사,충청남도보건환경연구원,2017.0,36.8897414295142,126.645971032203,False,당진
99,충남,대산리,충청남도 서산시 대산읍 충의로 1942 대산종합시장 옥상,충청남도보건환경연구원,2018.0,36.9380045428536,126.433942856052,False,서산
100,충남,대천2동,충남 보령시 중앙로 142-16 (대천2동 주민센터 옥상),충청남도보건환경연구원,2017.0,36.3534104877207,126.589782017619,False,보령
101,충남,도고면,충남 아산시 도고면 기곡리 296-4 기곡1리 마을회관 지상,충청남도보건환경연구원,2018.0,36.7625241696908,126.888727723074,False,아산
102,충남,백석동,충청남도 천안시 서북구 음봉로 861-50 한들문화센터 (백석동),충청남도보건환경연구원,2023.0,36.828034199931,127.104606412951,False,천안시서북
103,충남,부여읍,충남 부여군 부여읍 사비로 36 (부여읍행정복지센터 옥상),충청남도보건환경연구원,2017.0,36.2755521716287,126.911170289082,False,부여
104,충남,서면,충남 서천군 서면 서인로 761 서면보건지소옥상,충청남도보건환경연구원,2017.0,36.1529161979613,126.549264731833,False,서천
105,충남,성황동,충남 천안시 동남구 복자1길 24 문성어린이집 문성시립보육시설 옥상,충청남도보건환경연구원,2007.0,36.8142212551557,127.152127271022,False,천안시동남
106,충남,엄사면,충청남도 계룡시 엄사면 번영7길 17 엄사도서관 옥상,충청남도보건환경연구원,2017.0,36.2870084464795,127.237920729471,False,계룡
107,충남,원북면,충청남도 태안군 원북면 상리길 17-4 원북면 보건지소 옥상,충청남도보건환경연구원,2020.0,36.8242532752412,126.257180692086,False,태안
108,충남,정산면,충청남도 청양군 정산면 칠갑산로 1861 정산커뮤니티센터,충청남도보건환경연구원,2020.0,36.4149972873666,126.94558748859,False,청양
109,대전,관평동,대전광역시 유성구 테크노중앙로 88 동화울수변공원 내 (관평동),대전광역시보건환경연구원,2020.0,36.424396628209,127.39409910873,False,대전 유성
110,대전,대성동,대전광역시 동구 동구청로 36 남부여성가족원 (대성동),대전광역시보건환경연구원,2018.0,36.3018762501966,127.460307667188,True,대전 성동
111,대전,둔산동,대전 서구 둔산서로 84(근로자 종합복지회관) 근로자 종합복지회관(3층 옥상),대전광역시보건환경연구원,2006.0,36.3543053981475,127.383476925817,True,대전 강서
112,대전,문창동,대전 중구 보문로 20번길 38(문창동 주민센터) 문창동 주민센터,대전광역시보건환경연구원,1986.0,36.3162083485201,127.43792100317,True,대전 중구
113,대전,문평동,대전 대덕구 문평동로 18번길 34(문평동 119안전센터) 문평동 119안전센터,대전광역시보건환경연구원,2002.0,36.4469173628791,127.404715940285,False,대전 대덕
114,충북,가덕면,충청북도 청주시 상당구 가덕면 보청대로 4650 가덕면사무소 앞쪽 부지,충청북도보건환경연구원,,36.5533586809667,127.548272697254,False,청주시상당
115,충북,감물면,충청북도 괴산군 감물면 충민로신대길 13 감물면사무소 지상,충청북도보건환경연구원,,36.8367058223805,127.87497780042,False,괴산
116,충북,단성면,충북 단양군 단성면 충혼로 52-1 단성보건지소 주차장(지면),충청북도보건환경연구원,2019.0,36.9391593936121,128.320841053443,False,단양
117,충북,덕산읍,충청북도 진천군 덕산읍 대월로 90 혁신도시공원 관리사무소 옥상,충청북도보건환경연구원,,36.901902923896,127.539094201119,False,진천
118,충북,도안면,충청북도 증평군 도안면 문화마을길 8 도안면사무소 옥상,충청북도보건환경연구원,2018.0,36.8135539598175,127.612662692139,False,증평
119,충북,보은읍,충청북도 보은군 보은읍 이평리 244 보은군 스포츠파크,충청북도보건환경연구원,2018.0,36.4841550475739,127.731072970116,False,보은
120,충북,사천동,"충북 청주시 청원구 사천동 233-223번지(사뜸로 61번길 88-14), 청주청원도서관 옥상(2층) 청주청원도서관 옥상",충청북도보건환경연구원,1994.0,36.6662491019072,127.475012190031,False,청주시청원
121,충북,산남동,충청북도 청주시 서원구 원흥로 81 청주지방법원 옆 주차장 지상 (산남동),충청북도보건환경연구원,2018.0,36.6132585639013,127.468769324403,False,청주시서원
122,충북,살미면,충청북도 충주시 살미면 세성양지말길 41 살미면 행정복지센터 주차장 옆,충청북도보건환경연구원,,36.905423676216,127.964469546958,False,충주
123,충북,소이면,충청북도 음성군 소이면 소이로 409 소이면전천후게이트볼장 공터,충청북도보건환경연구원,,36.9236503828895,127.757650724566,False,음성
124,충북,송정동(봉명동),충북 청주시 흥덕구 직지대로 393(송정동) 충북문화재연구원 옥상,충청북도보건환경연구원,1989.0,36.6448655355486,127.4367816619,False,청주시흥덕
125,충북,영동읍,충청북도 영동군 영동읍 계산로2길 25 레인보우도서관 옥상,충청북도보건환경연구원,2018.0,36.1727527194374,127.77779094926,False,영동
126,충북,영천동,충청북도 제천시 청풍호로8길 7 비점오염원 관리시설 뒤편 공터 (영천동),충청북도보건환경연구원,,37.1241064235549,128.200858294211,False,제천
127,충북,옥천읍,충북 옥천군 옥천읍 중앙로 99(옥천군청 통합관제 센터 옥상) 옥천군청 통합관제 센터 옥상,충청북도보건환경연구원,2017.0,36.3058564614158,127.571572404035,False,옥천
128,세종,부강면,세종특별자치시 부강면 부강외천로 20 문화복지회관 옥상,세종특별자치시보건환경연구원,2018.0,36.5270775723323,127.370358312053,False,세종특별자치
129,부산,개금동,부산광역시 부산진구 개금온정로17번길 51 개금3동 어린이놀이터 지상 (개금동),부산광역시보건환경연구원,2019.0,35.1552027665379,129.022660593394,False,부산 부산진
130,부산,광복동,부산 중구 광복로 55번길 10 광복동주민센터 옥상,부산광역시보건환경연구원,1985.0,35.0999599283178,129.030401003961,True,부산 중구
131,부산,광안동,부산 수영구 광안로21번가길 57 한바다중학교 옥상,부산광역시보건환경연구원,2001.0,35.1572924115621,129.117611853193,False,부산 수영
132,부산,기장읍,부산 기장군 기장읍 읍내로 69 기장초등학교 옥상,부산광역시보건환경연구원,1999.0,35.2458010248056,129.21276466248,False,부산 기장
133,부산,녹산동,부산 강서구 녹산산단 382로 49번길 39 부산환경공단 녹산사업소,부산광역시보건환경연구원,2003.0,,,True,부산 강서
134,부산,당리동,부산 사하구 제석로 41 낙동초등학교 운동장 동편 화단 (당리동),부산광역시보건환경연구원,2019.0,35.1055572484486,128.972366232595,False,부산 사하
135,부산,대연동,부산 남구 수영로 196번길 80 부산공업고등학교 공동실습관 옥상,부산광역시보건환경연구원,1983.0,35.1301674053981,129.087687218828,True,부산 강남
136,부산,덕천동,부산 북구 덕천2길 10 덕천초등학교 운동장 남쪽 화단,부산광역시보건환경연구원,1988.0,35.2082050651349,129.006965137504,True,부산 성북
137,부산,덕포동,부산 사상구 삼덕로 83 덕포초등학교 운동장 북서쪽 화단 (덕포동),부산광역시보건환경연구원,2018.0,35.1739318359051,128.986027845248,False,부산 사상
138,부산,명장동,부산 동래구 명장로 32 명장1동 주민센터 옥상,부산광역시보건환경연구원,2002.0,35.2046966233295,129.104247832569,False,부산 동래
139,부산,부곡동,부산 금정구 부곡로156번길 7 부곡2동 주민센터 옥상 (부곡동),부산광역시보건환경연구원,2000.0,35.2298385757335,129.092698337909,False,부산 금정
140,부산,수정동,부산 동구 구청로 1 동구청 지상,부산광역시보건환경연구원,2011.0,35.1292975675514,129.045298203371,True,부산 성동
141,부산,연산동,부산 연제구 중앙대로 1001 부산광역시청 녹음광장 창고,부산광역시보건환경연구원,2018.0,35.17992598569,129.07509523457,False,부산 연제
142,부산,재송동,부산광역시 해운대구 센텀동로 191 동부하수처리장 (재송동),부산광역시보건환경연구원,2019.0,,,False,부산 해운대
143,부산,청학동,부산광역시 영도구 청학남로13번길 18 청학동 어울림마당 (청학동),부산광역시보건환경연구원,2019.0,35.0907590792115,129.05949686454,False,부산 영도
144,울산,농소동,울산광역시 북구 호수중앙로 14 농소운동장 주차장 (창평동),울산광역시보건환경연구원,2003.0,35.6217776488612,129.358774488939,True,울산 성북
145,울산,대송동,울산 동구 대송5길 10 대송동주민센터 옥상,울산광역시보건환경연구원,1999.0,35.5031635726982,129.418343654541,True,울산 성동
146,울산,덕신리,울산광역시 울주군 온산읍 덕신로 229 고려아연(주) 사택 주차장,울산광역시보건환경연구원,1993.0,35.4338839911089,129.306715755053,False,울산 울주
147,울산,무거동,울산 남구 대학로 147번길 38 무거동주민센터,울산광역시보건환경연구원,1999.0,35.550971215137,129.26072278192,True,울산 강남
148,울산,성남동,울산 중구 새즈믄해거리 28 농협 성남동 지점,울산광역시보건환경연구원,1983.0,35.5562908595343,129.320501695715,True,울산 중구
149,대구,군위읍,대구광역시 군위군 군위읍 군청로 158 군위종합테니스장 옥상,대구광역시보건환경연구원,2019.0,36.2377123994957,128.574021887123,False,대구 군위
150,대구,남산1동,대구광역시 중구 남산로2길 125 대구명덕초등학교 (남산동),대구광역시보건환경연구원,,35.8575407313541,128.589026723236,True,대구 중구
151,대구,내당동,대구광역시 서구 서대구로3길 46 내당4동 행정복지센터 3층 옥상 (내당동),대구광역시보건환경연구원,2020.0,35.8590204613206,128.551843290608,True,대구 강서
152,대구,다사읍,대구광역시 달성군 다사읍 매곡로12길 37 다사읍주민자치센터,대구광역시보건환경연구원,2018.0,35.864806459845,128.457304973104,False,대구 달성
153,대구,대명동,대구 남구 성당로30길55 성명초등학교별관3층옥상 성명초등학교 별관 3층 옥상,대구광역시보건환경연구원,2010.0,35.8451566195644,128.570821088834,True,대구 강남
154,대구,만촌동,대구 수성구 만촌2동 934 (동원초등학교)(국채보상로 1000) 동원초등학교,대구광역시보건환경연구원,1996.0,35.865321271763,128.639696032245,False,대구 수성
155,대구,본동,대구광역시 달서구 구마로26길 62 본동행정복지센터 (본동),대구광역시보건환경연구원,2019.0,35.8344407802131,128.541042383177,False,대구 달서
156,대구,산격동,대구광역시 북구 연암로 40 시청별관 105동 3층 옥상 (산격동),대구광역시보건환경연구원,2020.0,35.8920272135629,128.598409309488,True,대구 성북
157,대구,서호동,대구 동구 서호동 25-1(안심로49길 70) 반야월초등학교 옥상,대구광역시보건환경연구원,2001.0,35.8689868390636,128.711254373865,True,대구 성동
158,경북,3공단,경북 포항시 남구 대송면 철강산단로130번길 29 3공단 배수지,경상북도보건환경연구원,2010.0,,,True,강남
159,경북,4공단,경상북도 구미시 산동읍 첨단기업1로 17 구미전자정보기술원 혁신관 옥상,경상북도보건환경연구원,2010.0,36.1426648577183,128.438954150553,False,구미
160,경북,가흥동,경북 영주시 가흥로 263 시립도서관 내 (가흥동),경상북도보건환경연구원,2019.0,36.8208530770399,128.612910076358,False,영주
161,경북,대가야읍,경북 고령군 대가야읍 성산로 46 고령배수지,경상북도보건환경연구원,2019.0,35.7285208760864,128.287237210164,False,고령
162,경북,대광동,경북 김천시 공단2길 30-22 평생교육원 별관 2층 옥상,경상북도보건환경연구원,2018.0,36.1438650383261,128.137236276851,False,김천
163,경북,명륜동,경북 안동시 퇴계로 115 (명륜동) 안동시청 경민관 옥상,경상북도보건환경연구원,2018.0,36.5681878023317,128.730260547553,False,안동
164,경북,문경시,경북 문경시 시청2길 45 모전도서관 옥상 (모전동),경상북도보건환경연구원,2019.0,36.5866740018493,128.186063186849,False,문경
165,경북,보덕동,경북 경주시 경감로 587-18 경주스마트미디어센터 지상,경상북도보건환경연구원,2019.0,35.8357767555058,129.28727614942,False,경주
166,경북,봉화군청,경상북도 봉화군 봉화읍 봉화로 1111 봉화군청 입구,경상북도보건환경연구원,2020.0,36.8931441999373,128.732497602983,False,봉화
167,경북,상주시,경북 상주시 북천로 63 북문동주민센터,경상북도보건환경연구원,2017.0,36.4290046812627,128.157794607217,False,상주
168,경북,성주군,경상북도 성주군 성주읍 성주로 3258 성주군 별고을교육원 옥상,경상북도보건환경연구원,2019.0,35.9174401963554,128.290225305247,False,성주
169,경북,안계면,경상북도 의성군 안계면 안계길 114 안계면사무소 옥상,경상북도보건환경연구원,2021.0,36.3839839454585,128.440424053806,False,의성
170,경북,양덕동,경상북도 포항시 북구 천마로 161 (양덕동) (장량동 다목적 구호소),경상북도보건환경연구원,,36.091078338982,129.396686886952,True,성북
171,경북,영덕읍,경북 영덕군 영덕읍 삼근길 6-7 영덕군민운동장 옆,경상북도보건환경연구원,2019.0,36.4202732565252,129.363807917591,False,영덕
172,경북,영양군,경상북도 영양군 영양읍 군청길 37 영양군청 옥상,경상북도보건환경연구원,2019.0,36.6673657743067,129.112662912903,False,영양
